,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Personal Notes,Speedrun,Main+Extras,Completionist,Progress
2019,869,Private,PC,7h 42m,100%,,36100,Completed,First,"July 17,",,,,7h 42m,,
2020,869,periahdark,PC,7h 42m,80%,"Main story, some of the proving grounds, and 3 Who Knows Where areas",4744283,Completed,First,"July 13, 2017",,,,7h 42m,,
2021,869,utbies88,PC,7h 42m,60%,,1491765,Completed,First,"October 17, 2013",,,,7h 42m,,
2022,869,Corvus,PC,7h 43m,100%,,239149,Completed,First,"May 02, 2013",,,,7h 43m,,
2023,869,Kages,PC,7h 43m,NR,,10571305,Completed,First,"December 15, 2019",,,,7h 43m 13s,,
2024,869,,PC,7h 45m,NR,,300220,Completed,First,,,,,7h 45m,,
2025,869,kinkajou,PC,7h 45m,70%,,3070513,Completed,First,"February 15, 2016",,,,7h 45m,,
2026,869,kswiston,PC,7h 45m,90%,,4169,Completed,First,,,,,7h 45m,,
2027,869,vellpape,PC,7h 45m,NR,"Main Story, Most Upgrades, All Vigils, All Items from Store",11225954,Completed,First,"March 23, 2020",,,,7h 45m,,
2028,869,kal110386,PC,7h 46m,NR,,167164,Completed,First,"December 13, 2012",,,,7h 46m,,
2029,869,,PC,7h 48m,NR,"All Vigils, all Who Knows Where, all upgrades.",891973,Completed,Replay,,6h 05m,,,7h 48m,,
2030,869,RebelBlob,PC,7h 48m,80%,,5637882,Completed,First,,,,,7h 48m,,
2031,869,jnc826,Xbox One,7h 49m,60%,,10728675,Completed,First,"October 23, 2019",,,,7h 49m 46s,,
2032,869,,,7h 50m,NR,,294392,Completed,First,,,,,7h 50m,,
2033,869,Lithium,PC,7h 50m,80%,,15013,Completed,First,"June 22, 2012",,played some of the trials and used some of the idols in the shrine. Mouse and keyboard controls weren't as good as a regular gamepad but I used glovepie to play with my classic controller pro.,,7h 50m,,
2034,869,Nuranagi,PC,7h 50m,NR,,11564009,Completed,First,,,,,7h 50m,,
2035,869,zeromanex,Nintendo Switch,7h 50m,NR,Only missing a few proving grounds,9010154,Completed,First,"November 25, 2019",,,,7h 50m,,
2036,869,zuky,PC,7h 50m,NR,,91370,Completed,First,,,,,7h 50m,,
2037,869,uAxis,PC,7h 51m,80%,,10322204,Completed,First,"April 15, 2017",,,,7h 51m,,
2038,869,brosephstalin3fm,PlayStation 4,7h 52m,80%,,10990646,Custom List Completed,First,"April 17, 2020",,,,7h 52m 29s,16h 53m,16h 52m 03s /
2039,869,Calco,PC,7h 54m,80%,,8343205,Completed,First,"February 23, 2019",,,,7h 54m,,
2040,869,acidzero,PC,7h 57m,NR,,209221,Completed,Replay,"August 11, 2015",,,,7h 57m 20s,,
2041,869,Private,PC,7h 58m,90%,,7093217,Completed,First,,,,,7h 58m,,
2042,869,ghostrock,PC,7h 58m,80%,,2239092,Completed,First,"June 18, 2015",,,,7h 58m,,
2043,869,Jailander,PC,7h 59m,NR,,2455680,Completed,First,,,,,7h 59m,,
2044,869,,Xbox 360,8h,NR,,294375,Completed,First,,,,,8h,,
2045,869,,PC,8h,NR,,294387,Completed,First,,,,,8h,,
2046,869,,PC,8h,NR,,294427,Completed,First,,,,,8h,,
2047,869,,,8h,NR,,414968,Completed,First,,,,,8h,,
2048,869,,,8h,NR,,438372,Completed,Replay,,6h,,,8h,16h,
2049,869,,PC,8h,NR,,438713,Completed,First,,,,,8h,,
2050,869,,PC,8h,NR,,537304,Completed,First,,,,,8h,,
2051,869,,PC,8h,NR,,621498,Completed,First,,,,,8h,,
2052,869,,PC,8h,NR,,1224483,Completed,First,,,,,8h,,
2053,869,,PC,8h,NR,,1512779,Completed,First,,,,,8h,,
2054,869,,PC,8h,NR,,1616348,Completed,First,,,,,8h,,
2055,869,,PC,8h,NR,,3727927,Completed,First,,,,,8h,,
2056,869,,PC,8h,NR,,8138433,Completed,First,,,,,8h,,
2057,869,,PC,8h,NR,,9435704,Completed,Replay,,,,,8h,,
2058,869,Private,PC,8h,NR,,1405564,Completed,First,"June 21, 2015",,,,8h,,
2059,869,Actionfighter,PC,8h,NR,,313735,Completed,First,"July 06, 2013",,,,8h,,
2060,869,Aerondar,PC,8h,90%,,747377,Completed,First,"June 03, 2014",,,,8h,,
2061,869,Applekid,PC,8h,NR,,197172,Completed,First,"December 27, 2011",,,,8h,,
2062,869,Private,PC,8h,100%,,8387539,Completed,First,,,,,8h,,
2063,869,Beholder,Xbox 360,8h,70%,,1917261,Completed,First,,,,,8h,,
2064,869,Boske,PC,8h,NR,,9524655,Completed,First,,,,,8h,,
2065,869,Caerith,,8h,NR,,270174,Completed,First,"June 12, 2013",,,,8h,,
2066,869,CaptainKaffe,PC,8h,NR,,253160,Completed,First,"December 06, 2012",,,,8h,,
2067,869,Private,Nintendo Switch,8h,NR,,10165240,Completed,First,"October 06, 2019",,,,8h,,
2068,869,Chr0nite,PC,8h,NR,"Did not complete any of the ""Who knows where"" challenges, collected everything else however.",795089,Completed,First,"July 06, 2014",,,,8h,,
2069,869,Private,Xbox 360,8h,90%,,421212,Completed,First,"September 22, 2013",,,,8h,14h,
2070,869,CyDi,PC,8h,100%,,5012941,Completed,First,"July 31, 2017",,,,8h,,
2071,869,DazZ,PC,8h,NR,,83742,Completed,First,"June 17, 2012",,,,8h,,
2072,869,Deathmethod,PC,8h,100%,,1802733,Completed,Replay,"December 27, 2011",,,,8h,,
2073,869,Dukio,PC,8h,NR,,258280,Completed,First,,,,,8h,,
2074,869,Private,Xbox 360,8h,90%,,3988190,Completed,First,"August 30, 2012",,,,8h,,
2075,869,EndangeredHuman,PC,8h,100%,,113407,Completed,First,"June 26, 2012",,,,8h,,
2076,869,Foreverseeking,PC,8h,90%,,317834,Completed,First,,,,,8h,,
2077,869,GHZ00,PC,8h,80%,,58404,Completed,First,,,,,8h,,
2078,869,GenRoss,PC,8h,NR,,169485,Completed,First,"August 17, 2012",,,,8h,,
2079,869,GeneralNeb,PC,8h,NR,,392967,Completed,First,"May 12, 2012",,,,8h,,
2080,869,Guinibee,PC,8h,90%,,12796,Completed,First,,,,,8h,,
2081,869,Henry_G,PC,8h,80%,,1085888,Completed,First,"December 30, 2014",,,,8h,,
2082,869,HistoryTeacher,PC,8h,80%,,5594317,Completed,First,"April 01, 2018",,,,8h,,
2083,869,Invis,PC,8h,NR,,715662,Completed,First,,,,,8h,,
2084,869,Iwin2904,PC,8h,80%,,3562854,Completed,First,"November 16, 2016",,,,8h,,
2085,869,Private,PC,8h,90%,,248184,Completed,First,,,,,8h,,
2086,869,Kaedechtu,PC,8h,90%,,614506,Completed,First,,6h,,,8h,,
2087,869,Kain5627,PC,8h,90%,,470088,Completed,First,"November 07, 2013",,,,8h,,
2088,869,Kalina,PC,8h,90%,,3806580,Completed,First,"December 27, 2016",,,,8h,,
2089,869,KamikazeKnifer,PC,8h,NR,,775617,Completed,First,"June 26, 2014",,,,8h,,
2090,869,KingKapalone,PC,8h,NR,,1015497,Completed,First,"April 05, 2015",,,,8h,,
2091,869,Kinglink,,8h,NR,"9/24 achievements. Some winter achievement work, part of the second playthrough started, but not much.",74965,Completed,First,,,,,8h,,
2092,869,Lobsterpunch,PC,8h,NR,,411091,Completed,First,,,,,8h,,
2093,869,Luke_Mugen,PC,8h,100%,,489255,Custom List Completed,First,2011,,,,8h,,
2094,869,MMMMTOASTY,PC,8h,90%,,75066,Completed,First,,,,,8h,,
2095,869,Private,PC,8h,100%,,218916,Completed,First,"September 07, 2011",,,,8h,,
2096,869,Private,PC,8h,90%,,326529,Completed Retired,First,,7h,,,8h,,
2097,869,Metsuryu,PC,8h,90%,,3271592,Completed,First,,,,,8h,,
2098,869,Miserix,PC,8h,80%,,328776,Completed,First,"July 20, 2013",,,,8h,,
2099,869,MistRCaboose,PC,8h,NR,,753558,Completed,First,"February 24, 2015",,,,8h,,
2100,869,Mohammadhelal,Mac,8h,100%,,2846446,Completed,First,"April 12, 2014",7h,,,8h,,
2101,869,Mr_Dingmon,PlayStation 4,8h,90%,,4211959,Completed,First,,,,,8h,,
2102,869,N64,PC,8h,NR,,11140919,Completed,First,"March 11, 2020",,,,8h,,
2103,869,Nekowanyaa,PC,8h,80%,,682808,Completed,First,"March 28, 2014",4h,,,8h,10h,
2104,869,Nevis,PC,8h,90%,,7935110,Completed,First,,,,,8h,,
2105,869,NightfallUT,PlayStation 4,8h,NR,,2277246,Completed,First,"December 26, 2015",,I beat Bastion again on 12/26/2015 after approx 8 hrs of gameplay,,8h,,
2106,869,NightfallUT,PlayStation 4,8h,NR,,2427735,Completed,First,"January 13, 2016",,I beat Bastion on PS4 again after approx 8 hrs of gameplay.,,8h,,
2107,869,Private,PC,8h,NR,,1321376,Completed,First,"April 28, 2015",7h,,,8h,,
2108,869,QuebecDragon,Xbox 360,8h,90%,Approximate time based on Raptr. 8 ach./12,1060191,Completed,First,"August 22, 2011",,,,8h,,
2109,869,QueenSassafras,PC,8h,NR,,1477205,Completed,First,,6h 30m,,,8h,,
2110,869,Rainbgd,PC,8h,80%,,11771127,Completed,First,,,,,8h,,
2111,869,Ser_Benton,PC,8h,60%,,10480568,Completed,First,"March 04, 2020",,,,8h,,
2112,869,SkeletonBill,PC,8h,70%,,168530,Completed,First,"May 25, 2014",,,,8h,,
2113,869,SkullKid2611,PC,8h,100%,,772468,Completed,First,,7h,,,8h,12h,
2114,869,SoberIRL,PC,8h,70%,,8552488,Completed,First,,,,,8h,,
2115,869,Sombre,PC,8h,NR,,5089279,Completed,First,,,,,8h,,
2116,869,Sonium,PC,8h,100%,,110043,Completed,First,,,,,8h,,
2117,869,Splitterside,PC,8h,NR,,145764,Completed,First,"July 19, 2012",,,,8h,,
2118,869,SquiLL,PC,8h,NR,,2544052,Completed,First,,,,,8h,,
2119,869,Veille,PC,8h,100%,,352827,Completed,First,"August 16, 2011",,,,8h,,
2120,869,VolatileSeraph,PC,8h,90%,,554413,Completed,First,,6h,,,8h,,
2121,869,Private,PC,8h,100%,,1404712,Completed,First,"June 21, 2015",5h 40m,,,8h,,
2122,869,WingedBacon,PC,8h,80%,,159377,Completed,First,,,,,8h,,
2123,869,Xiconocatzin,PC,8h,90%,,177586,Completed,First,"May 12, 2012",,,,8h,,
2124,869,XilentJay,PC,8h,NR,,2265014,Completed,First,"December 23, 2015",,,,8h,,
2125,869,Yahmig,PC,8h,NR,,249676,Completed,First,,,,,8h,,
2126,869,Zergplex,PC,8h,90%,,10519307,Completed,First,"July 10, 2014",,"Start Date: 7/10/14, on Steam",,8h,,
2127,869,Zomdark,PC,8h,NR,,1429807,Completed,First,"July 02, 2015",,,,8h,,
2128,869,alquimerico,PC,8h,NR,,6810824,Completed,First,,,,,8h,,
2129,869,awesomoto,PC,8h,90%,,115782,Completed,First,"May 29, 2012",,,,8h,,
2130,869,ayraith,PC,8h,NR,,3846343,Completed,Replay,,,,,8h,,
2131,869,bizarrosparks,PC,8h,NR,,3313674,Completed,First,"August 09, 2016",,,,8h,,
2132,869,bobiroka,iOS,8h,90%,,185152,Completed,First,"August 15, 2013",,,,8h,,
2133,869,Private,PC,8h,100%,,1665,Completed,First,"September 28, 2012",,,,8h,,
2134,869,citalopram,PlayStation 4,8h,90%,,11161380,Completed,First,"March 15, 2020",,,,8h,,
2135,869,cwjoe,Xbox 360,8h,NR,,93494,Completed,First,,,,,8h,,
2136,869,diodss,PC,8h,NR,,3819492,Completed,First,"May 10, 2017",,,,8h,,
2137,869,dnab,PC,8h,NR,,4166359,Completed,First,"July 18, 2013",,,,8h,,
2138,869,doomy,PC,8h,80%,,3199460,Completed,First,,,,,8h,,
2139,869,dratyan,PC,8h,80%,,1448957,Completed Retired,First,,,,,8h,,
2140,869,dyn85,PC,8h,NR,,550470,Completed,First,"August 10, 2014",,,,8h,,
2141,869,eladio_tercios,PC,8h,NR,,893980,Completed,First,,,,,8h,,
2142,869,falcon92,PC,8h,100%,,4956453,Completed,First,,,,,8h,,
2143,869,gothmag,Xbox 360,8h,NR,,236977,Completed,First,"February 15, 2012",,,,8h,,
2144,869,gravitypulls,PC,8h,90%,,41578,Completed,First,"October 21, 2013",,,,8h,,
2145,869,gustavo,PC,8h,NR,,2199491,Completed,First,"September 07, 2013",,,,8h,16h,
2146,869,heychrisfox,PC,8h,90%,,574019,Completed,Replay,"June 09, 2012",5h 30m,,,8h,,
2147,869,Private,PC,8h,NR,,3945197,Completed,Replay,,5h,,,8h,,
2148,869,Private,PC,8h,NR,"Embraced the New World, 1st place in all proving grounds and all but two vigils completed",8480309,Completed,First,"October 04, 2019",,,,8h,,
2149,869,Private,Xbox 360,8h,NR,,6213531,Completed,Replay,"November 30, 2012",,,,8h,,
2150,869,ibtachi,Nintendo Switch,8h,100%,,8562576,Completed,First,"April 03, 2019",,,,8h,,
2151,869,icewolf741,Xbox 360,8h,NR,,3680413,Completed,First,,,,,8h,,
2152,869,jamesblakeewing,PC,8h,NR,,844503,Completed,First,,,,,8h,,
2153,869,joshuagallua,PC,8h,NR,,4443614,Completed,First,"May 18, 2017",,,,8h,,
2154,869,koroX,PC,8h,NR,,4614066,Completed,First,"June 25, 2014",,,,8h,,
2155,869,ldmoray,PC,8h,NR,,652207,Completed,First,"March 02, 2014",,,,8h,,
2156,869,Private,PC,8h,80%,,7434913,Completed,First,"January 10, 2020",,,,8h,,
2157,869,madness880,PC,8h,NR,,901219,Completed,First,"August 18, 2014",6h 30m,,,8h,,
2158,869,mbrigham1223,PC,8h,NR,,11597288,Completed,First,,,,,8h,,
2159,869,mrsushi,PC,8h,100%,,310292,Completed,First,"July 03, 2013",,,,8h,,
2160,869,mtahatemur,PC,8h,NR,,11537074,Completed,First,"August 20, 2018",,,,8h,,
2161,869,n_wist,PC,8h,90%,100% achievements,938547,Completed,Replay,"September 15, 2013",3h 30m,,,8h,18h,
2162,869,n_wist,PC,8h,90%,,941995,Completed,First,"August 29, 2011",,,,8h,,
2163,869,naughtyturtle,PC,8h,NR,,1441731,Completed,First,,,,,8h,,
2164,869,Private,PC,8h,NR,,5619633,Completed,Replay,,,,,8h,15h,
2165,869,nullvar,PC,8h,NR,,406588,Completed,First,"November 06, 2012",,,,8h,,
2166,869,p0thie,PC,8h,100%,,11597589,Completed,First,"January 26, 2020",,,,8h,,
2167,869,piderman,PC,8h,90%,,8904,Completed,First,,,,,8h,,
2168,869,radioactivez0r,PC,8h,NR,,124690,Completed,First,"May 06, 2012",,,,8h,,
2169,869,samueljay,PlayStation 4,8h,NR,,2165917,Completed,First,"May 09, 2015",,,,8h,,
2170,869,spikn,PC,8h,NR,,24874,Completed,First,,,,,8h,,
2171,869,stevekwan,Xbox 360,8h,90%,,108068,Completed,First,,,,,8h,,
2172,869,sundii,PC,8h,NR,,6913680,Completed,First,"December 31, 2012",,,,8h,,
2173,869,Private,PC,8h,NR,,6141663,Completed,First,,,,,8h,,
2174,869,tect,PC,8h,NR,,6459574,Completed,First,"June 23, 2018",6h,,,8h,,
2175,869,theCBK,PC,8h,NR,,8766278,Completed,First,,,,,8h,,
2176,869,Private,PC,8h,100%,,406601,Completed,First,"September 12, 2013",,,,8h,,
2177,869,vinver,PC,8h,NR,,5774373,Completed,First,,,,,8h,,
2178,869,vuory,PC,8h,100%,,129956,Completed,First,"November 18, 2012",,,,8h,,
2179,869,xXgibarx,PC,8h,100%,,8281941,Completed,First,"September 27, 2017",,,,8h,,
2180,869,xileos,PC,8h,80%,,4152534,Completed,First,"August 27, 2017",,,,8h,,
2181,869,zaciroth,Xbox 360,8h,90%,One of the most beautiful games I have ever played.,18613,Completed,First,,,,,8h,,
2182,869,silversurfpunk,PC,8h 01m,100%,,677720,Completed,First,"March 22, 2014",,,,8h 01m 23s,,
2183,869,Vinci,PC,8h 02m,NR,,280977,Completed,First,,,,,8h 02m,,
2184,869,Private,PC,8h 04m,NR,,1494712,Completed,First,"May 31, 2014",,,,8h 04m,,
2185,869,Sparontax,PC,8h 04m,NR,,10838071,Completed,First,"October 12, 2018",6h 05m,,,8h 04m,,
2186,869,LastPixl,PC,8h 05m,NR,,8073158,Completed,First,"January 06, 2019",,,,8h 05m,,
2187,869,etherealbyte,PC,8h 05m,90%,18/23 Clallenges. Who knows where Once.,51806,Completed,First,,,,,8h 05m,,
2188,869,Asian,PC,8h 06m,NR,,1467855,Completed Retired,First,,,,,8h 06m,,
2189,869,FrizzySpizzXTREEM,PC,8h 06m,90%,,3183758,Completed,First,"September 13, 2016",,,,8h 06m,,
2190,869,Private,PC,8h 07m,NR,,8777667,Completed,First,"June 06, 2019",,,,8h 07m,,
2191,869,SpazBunny,PC,8h 08m,80%,,2687685,Completed,First,,,,,8h 08m,,
2192,869,Cody222,PC,8h 09m,NR,,9422804,Completed,First,"August 21, 2019",,,,8h 09m,,
2193,869,,PC,8h 10m,NR,Main Story with a couple of optimisation runs before completion,10387069,Completed,First,,,,,8h 10m,,
2194,869,davemostarda,PC,8h 10m,80%,,6479594,Completed,First,,,,,8h 10m,,
2195,869,holydevel,PC,8h 11m,NR,,75196,Completed,First,,,,,8h 11m,,
2196,869,GamerComedy,PC,8h 12m,NR,,11021113,Completed,First,,,,,8h 12m,,
2197,869,Jozthewyatt,PC,8h 12m,NR,,1045348,Completed,First,"December 02, 2014",,,,8h 12m,,
2198,869,,PC,8h 12m,NR,,294423,Completed,First,,,,,8h 12m 12s,,
2199,869,dRot,PC,8h 12m,90%,,243470,Completed,First,"December 28, 2011",,,,8h 12m 45s,,
2200,869,,PC,8h 15m,NR,,1098507,Completed,First,,,,,8h 15m,,
2201,869,Gnats3,PC,8h 15m,60%,,11856,Completed,First,,,,,8h 15m,,
2202,869,INyoP,PC,8h 15m,100%,,117376,Completed,First,"January 25, 2013",,,,8h 15m,,
2203,869,Larkspire,PC,8h 15m,NR,,551175,Replay Completed,First,,,,,8h 15m,,
2204,869,Pnamz13,PC,8h 15m,NR,,173601,Completed,First,"June 11, 2012",,"GREAT game and soundtrack. Did all the weapons challenges, but didn't complete the memories with all the gods. Love the little extra you get for starting the new game plus. I will definitely be replaying this in the future.",,8h 15m,,
2205,869,Private,Xbox 360,8h 15m,70%,,144732,Completed,First,"September 22, 2012",,,,8h 15m,,
2206,869,Sujis,Mac,8h 15m,NR,,792204,Completed,First,"August 03, 2013",,,,8h 15m,,
2207,869,holuntron,PC,8h 15m,90%,,70008,Completed,First,"June 28, 2012",,,,8h 15m,,
2208,869,StfN7,PC,8h 18m,NR,,929924,Completed,First,"September 12, 2014",,,,8h 18m,,
2209,869,ZidaneTri,PC,8h 19m,NR,,5806391,Completed,First,,,,,8h 19m,,
2210,869,authoritah,PC,8h 19m,80%,,223027,Completed,First,"June 10, 2013",,,,8h 19m 17s,,
2211,869,,PC,8h 20m,NR,,2629069,Completed,First,,,,,8h 20m,,
2212,869,Ignus,PC,8h 20m,90%,,239079,Completed,First,"February 13, 2013",,,,8h 20m,,
2213,869,Pulcinotti,PlayStation Vita,8h 20m,NR,,3443163,Completed,First,"September 21, 2016",,,,8h 20m,,
2214,869,Wolf_7,iOS,8h 20m,80%,,151664,Completed,First,"February 14, 2013",,,,8h 20m,,
2215,869,jonasz95,PC,8h 20m,NR,,10376773,Completed,First,"November 07, 2019",,,,8h 20m,,
2216,869,ringmancz,PC,8h 20m,100%,,685489,Completed,First,"March 31, 2014",,,,8h 20m,,
2217,869,Morakan,PC,8h 21m,NR,,809439,Completed,First,,,,,8h 21m,,
2218,869,loginrs,PC,8h 22m,NR,,4369252,Completed,First,"April 30, 2017",,,,8h 22m 12s,,
2219,869,Tsenuki,Mac,8h 22m,90%,I did not complete all the extras...,1285611,Completed,First,"May 11, 2014",6h 46m 28s,,,8h 22m 25s,,
2220,869,mojazu,PC,8h 22m,90%,,144823,Completed,First,"July 21, 2012",,,,8h 22m 39s,,
2221,869,bruchuck,PC,8h 23m,100%,,283339,Completed,First,"June 20, 2013",,,,8h 23m,,
2222,869,Limes,,8h 24m,NR,"1 playthrough, no new game plus content",139005,Completed,First,"June 27, 2012",,,,8h 24m,,
2223,869,Tarienna,PC,8h 24m,NR,,7844583,Completed,First,,,,,8h 24m,,
2224,869,Private,PC,8h 24m,NR,,961442,Completed,First,,,,,8h 24m,,
2225,869,DroP90,PC,8h 25m,90%,"Amazing game, one of the bests that I ever played. I did some of the weapons challenges. Definitely will play again.",499880,Completed,First,"January 08, 2014",,,,8h 25m,,
2226,869,Stelemems,PC,8h 25m,NR,,7958619,Completed,First,,,,,8h 25m,,
2227,869,Icewulf,Nintendo Switch,8h 27m,80%,,10884875,Completed,First,"May 30, 2020",,,,8h 27m,,
2228,869,DrawsPastTense,PC,8h 28m,NR,,8024987,Completed,First,,,,,8h 28m,,
2229,869,,PC,8h 30m,NR,,2483801,Completed,First,,,,,8h 30m,,
2230,869,AshBash,Nintendo Switch,8h 30m,NR,,10281907,Completed,First,"October 15, 2019",6h,,,8h 30m,,
2231,869,Auhim,Xbox 360,8h 30m,90%,,31769,Completed,First,,,"Rough estimate of time. First play through: All memorials, all proving grounds, maxed out half of weapons, almost level 7.",,8h 30m,,
2232,869,Chronoja,PC,8h 30m,NR,,135425,Completed,First,,,"NORMAL campaign completed
All challenges completed except the Shield and Calamity Cannon (didn't feel like grinding to upgrade it)",,8h 30m,,
2233,869,DarkSoul,PC,8h 30m,NR,,757769,Completed,First,"July 19, 2014",,,,8h 30m,,
2234,869,Private,PC,8h 30m,90%,,953613,Completed,First,,,,,8h 30m,,
2235,869,Kyonashi,Mac,8h 30m,80%,,197325,Custom List Completed,First,"June 02, 2012",,,,8h 30m,,
2236,869,Not2BadGamers,PC,8h 30m,NR,This games needs a second playthrough for the endings and options =),236607,Completed,First,"February 02, 2013",,,,8h 30m,,
2237,869,OhNoOhMy,PC,8h 30m,NR,,406816,Completed,First,"September 12, 2013",,,,8h 30m,,
2238,869,Orbs,PC,8h 30m,80%,,490194,Completed,First,"November 21, 2013",,,,8h 30m,,
2239,869,Roadkill,PC,8h 30m,80%,,37698,Completed,First,,,,,8h 30m,,
2240,869,Triforceguard,PC,8h 30m,90%,,5889511,Completed,First,,,,,8h 30m,,
2241,869,bkrockwell,PC,8h 30m,70%,,4991659,Completed,First,,6h 30m,,,8h 30m,,
2242,869,even_odder,PC,8h 30m,NR,,7110371,Completed,First,"May 10, 2013",,,,8h 30m,,
2243,869,Private,PC,8h 30m,NR,,3891946,Completed,First,"July 18, 2013",6h 15m,,,8h 30m,,
2244,869,pdrowfz,PC,8h 30m,100%,,249654,Completed,First,"March 18, 2013",,,,8h 30m,,
2245,869,proglynn,PlayStation 4,8h 30m,100%,,1294489,Completed,First,"April 12, 2015",,,,8h 30m,,
2246,869,GilJaysmith,PC,8h 31m,70%,,158184,Completed,First,"August 17, 2012",,,,8h 31m,,
2247,869,Shiniman1,PC,8h 32m,NR,,5380448,Completed,First,,,,,8h 32m,,
2248,869,Shromp,PC,8h 37m,80%,,10837882,Custom List Completed,First,,,,,8h 37m,,
2249,869,Lumensyte,PC,8h 40m,NR,,8693967,Completed,First,"July 30, 2018",,,,8h 40m,,
2250,869,SabreCat,PC,8h 40m,80%,Bit of NG+,4605312,Completed,First,"July 16, 2012",7h,,,8h 40m,,
2251,869,ErsatzWasTaken,PlayStation 4,8h 42m,60%,,8256658,Completed,First,"November 06, 2016",,,,8h 42m,,
2252,869,orestisf,PC,8h 42m,100%,,425958,Completed,Replay,"September 27, 2013",,,,8h 42m,,
2253,869,uin14,PC,8h 42m,NR,,11327764,Playing Completed,First,"May 19, 2020",,,,8h 42m,,
2254,869,xMars,PC,8h 42m,80%,,11179851,Completed,First,"July 22, 2013",,,,8h 42m,,
2255,869,Private,PC,8h 43m,90%,,680754,Completed,First,"October 20, 2012",,,,8h 43m 34s,,
2256,869,TheKnightFly,PC,8h 45m,NR,,3335499,Completed,First,"August 17, 2016",7h 15m,,,8h 45m,,
2257,869,EnderinX,Xbox One,8h 46m,NR,,6867766,Completed,First,"August 18, 2018",,,,8h 46m,,
2258,869,mamabear,Nintendo Switch,8h 46m,70%,,8112439,Completed,First,"May 15, 2019",,,,8h 46m,,
2259,869,Turanikan,PC,8h 47m,NR,,1676419,Completed,First,,,,,8h 47m,,
2260,869,BillEQ,PC,8h 48m,NR,,3097969,Completed,First,"December 26, 2013",,,,8h 48m,,
2261,869,pvpayton,PC,8h 48m,NR,,5670071,Completed,First,"January 15, 2018",,,,8h 48m,,
2262,869,,PC,8h 50m,NR,,5456513,Completed,First,,,,,8h 50m,,
2263,869,DragoMuseveni,PC,8h 50m,100%,,79576,Completed,First,,,,,8h 50m,,
2264,869,PaulDS,PC,8h 50m,NR,,8259512,Completed,First,"February 13, 2019",,,,8h 50m,,
2265,869,davisaj3,PC,8h 50m,90%,,434542,Completed,First,,,,,8h 50m,,
2266,869,emka19,Xbox 360,8h 50m,100%,,741133,Completed,First,"May 28, 2014",,,,8h 50m,,
2267,869,pukecloud,PC,8h 50m,90%,,3117635,Completed,First,"March 20, 2013",,,,8h 50m,,
2268,869,snappums,PC,8h 55m,NR,,2165434,Completed,First,"May 16, 2014",,,,8h 55m,,
2269,869,Mothpope,PC,8h 56m,100%,,1302146,Completed,First,"February 09, 2013",7h 15m 18s,,,8h 56m 38s,20h 21m 43s,
2270,869,AmericanOdysseus,PlayStation 4,8h 58m,90%,,10893671,Completed,First,"June 07, 2020",,,,8h 58m,,
2271,869,anchor,PlayStation 4,8h 58m,NR,"Haven't gone for all the trophies, but completed all proving grounds and levels",10933008,Completed,First,"February 03, 2020",,,,8h 58m,,
2272,869,,PC,9h,NR,,294379,Completed,First,,,,,9h,,
2273,869,,PC,9h,NR,,1326465,Completed,First,,,,,9h,,
2274,869,,PC,9h,NR,,1390462,Completed,First,,,,,9h,,
2275,869,,PC,9h,NR,,2142158,Completed,First,,,,,9h,,
2276,869,,PC,9h,NR,Main + bosses,3438249,Completed,First,,,,,9h,,
2277,869,,PC,9h,NR,,3496824,Completed,First,,,,,9h,,
2278,869,,PC,9h,NR,,6726877,Completed,First,,,,,9h,,
2279,869,,PC,9h,NR,,11171246,Completed,First,,,,,9h,,
2280,869,,PC,9h,NR,,11444474,Completed,First,,,,,9h,,
2281,869,4e5tep,PC,9h,NR,,3525072,Completed,First,"July 22, 2015",,,,9h,,
2282,869,Adso7,PC,9h,NR,,6336348,Completed,First,"June 01, 2018",,,,9h,,
2283,869,Akros,PC,9h,100%,,4157785,Completed,First,,,,,9h,,
2284,869,Anxsighety,Xbox One,9h,90%,,11355782,Completed,First,,6h,,,9h,15h,
