,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Personal Notes,Completionist,Speedrun,Progress,Retired Notes
1751,38029,Private,PlayStation 4,40h 23m,100%,,4312758,Completed,First,"April 15, 2017",,40h 23m 54s,,,,,
1752,38029,,PlayStation 4,40h 25m,NR,,4207493,Completed,First,,30h 47m 36s,40h 25m 12s,,,,,
1753,38029,Private,PlayStation 4,40h 30m,100%,,7245029,Completed,First,"May 14, 2017",21h 20m,40h 30m,,,,,
1754,38029,,PC,40h 30m,NR,,5133292,Completed,First,,15h,40h 30m 31s,,68h,,,
1755,38029,AmnionChorion,PlayStation 4,40h 35m,100%,,4652794,Completed,First,"June 28, 2017",,40h 35m 50s,,,,,
1756,38029,Dredknot,PC,40h 36m,100%,Endings: A-X and Z,11789352,Completed,First,"July 15, 2017",,40h 36m 14s,Many Technical problems playing this game on PC on release. Needed to use multiple programs to set proper resolutions and activate Fullscreen Borderless mode,,,,
1757,38029,mockery,PC,40h 44m,NR,"All three routes, nearly half the side-quests, ABCDE plus a smattering of joke endings.",11409198,Completed,First,"April 11, 2020",,40h 44m 43s,,,,,
1758,38029,Aech_AS,PlayStation 4,40h 45m,NR,,11012975,Completed,First,,,40h 45m,,,,,
1759,38029,Private,PlayStation 4,40h 46m,90%,,7009325,Completed,First,"December 09, 2018",16h 43m 06s,40h 46m 14s,,,,,
1760,38029,,PlayStation 4,40h 49m,NR,,6227871,Completed,First,,,40h 49m 50s,,,,,
1761,38029,,PlayStation 4,40h 53m,NR,,4194157,Completed,First,,,40h 53m 12s,,,,,
1762,38029,Private,PlayStation 4,40h 54m,100%,,6954594,Completed,First,"September 01, 2018",,40h 54m 27s,,,,,
1763,38029,,PC,41h,NR,Endings A-E + a couple of joke endings + 70% achievements,5689997,Completed,First,,,41h,,,,,
1764,38029,,PlayStation 4,41h,NR,Main and side quests,11521193,Completed,First,,,41h,,,,,
1765,38029,,PlayStation 4,41h,NR,Main and side quests,11578549,Completed,First,,,41h,,,,,
1766,38029,,PlayStation 4,41h,NR,Main and side quests,11624318,Completed,First,,,41h,,,,,
1767,38029,,PlayStation 4,41h,NR,Main and side quests,11750570,Completed,First,,,41h,,,,,
1768,38029,,PlayStation 4,41h,NR,Main and side quests,11786935,Completed,First,,,41h,,,,,
1769,38029,,PC,41h,NR,,11883819,Completed,First,,,41h,,,,,
1770,38029,Arenow,PC,41h,NR,,4802559,Completed,First,"July 21, 2017",,41h,,,,,
1771,38029,Brovahkiin,PC,41h,80%,,4472128,Completed,First,"May 30, 2017",,41h,,,,,
1772,38029,Cronox,PlayStation 4,41h,NR,,9490111,Completed,First,"August 31, 2019",,41h,,,,,
1773,38029,JayTee,PC,41h,NR,,8962139,Completed,First,,,41h,,,,,
1774,38029,Kitanee,PC,41h,NR,,10415457,Completed,First,,,41h,,,,,
1775,38029,PotentialPotato,PC,41h,100%,,9120573,Completed,First,"February 13, 2018",,41h,,,,,
1776,38029,RavenGuard,PlayStation 4,41h,NR,,6021375,Completed,First,,,41h,,,,,
1777,38029,Valcombird,PlayStation 4,41h,NR,,4535330,Completed,First,"June 04, 2017",,41h,,,,,
1778,38029,Xelos666,PC,41h,NR,,8605270,Completed,First,"April 12, 2019",,41h,,,,,
1779,38029,blackname,PC,41h,90%,,6417098,Completed,First,"January 31, 2018",,41h,,,,,
1780,38029,fatherKratos,PlayStation 4,41h,NR,,10979830,Completed,First,"June 19, 2020",,41h,,,,,
1781,38029,gravitymilkshake,PC,41h,NR,,4389544,Playing Completed,First,"April 07, 2017",18h,41h,,,,41h /,
1782,38029,kealmcking,PC,41h,100%,,7901703,Completed,First,,22h,41h,,50h,,,
1783,38029,killerkirk2,PC,41h,NR,,10942537,Completed,First,,,41h,,,,,
1784,38029,Private,PC,41h,100%,51/60 quests. Save deleted.,7434921,Completed,First,"January 07, 2020",,41h,,,,,
1785,38029,pokebite,PC,41h,NR,,8510211,Completed,First,,,41h,,,,,
1786,38029,redpanthervp,PC,41h,90%,,9658988,Completed,First,"September 15, 2019",,41h,,,,,
1787,38029,rvncto,PlayStation 4,41h,NR,,5111744,Completed,First,"November 09, 2017",,41h,,,,,
1788,38029,Private,PlayStation 4,41h,NR,,11462992,Completed,First,"April 16, 2020",,41h,,,,,
1789,38029,gilchrd,PC,41h 02m,NR,,8196443,Completed,First,"July 18, 2019",,41h 02m,,,,,
1790,38029,ys45,PlayStation 4,41h 03m,NR,,7922810,Replay Completed,Replay,"January 03, 2019",,41h 03m,,,,,
1791,38029,Skulldevil1,PlayStation 4,41h 03m,NR,Did Endings A-B-C-D-E-T and around 90% of the side quests.,10576842,Completed,First,"December 18, 2019",,41h 03m 45s,,,,,
1792,38029,Private,PC,41h 15m,NR,,6541362,Completed,First,"February 08, 2018",,41h 15m,,,,,
1793,38029,Floh0815,PlayStation 4,41h 18m,100%,Endings: ABCDEFGHIK,11993948,Completed,First,"May 09, 2020",,41h 18m 22s,,,,,
1794,38029,,PC,41h 22m,NR,,4460460,Completed,First,,11h 46m,41h 22m,,80h 20m 25s,,,
1795,38029,,PC,41h 22m,NR,,4460462,Completed,First,,20h 46m,41h 22m,,63h 32m,,,
1796,38029,,PlayStation 4,41h 22m,NR,,5016310,Completed,First,,,41h 22m 16s,,,,,
1797,38029,,PC,41h 23m,NR,,6213142,Completed,First,,,41h 23m 32s,,,,,
1798,38029,even_odder,PlayStation 4,41h 24m,NR,,6438919,Completed,First,"September 14, 2017",,41h 24m,,,,,
1799,38029,Private,PlayStation 4,41h 26m,NR,25/26 endings (not Yet); most trophies legitimate... except the very tedious ones.,5893384,Completed,First,"February 25, 2018",,41h 26m,,,,,
1800,38029,Sapharus,PlayStation 4,41h 26m,90%,,10992122,Completed,First,"February 29, 2020",,41h 26m 12s,,,,,
1801,38029,EnsityFo,PlayStation 4,41h 30m,90%,"Normal, True Ending, 90% Sidequests",10314993,Completed,First,"March 14, 2020",,41h 30m,,,,,
1802,38029,andrewl3779,PlayStation 4,41h 31m,100%,All Main Story Endings + 89% Quests Finished,4477546,Completed,First,"May 25, 2017",,41h 31m 01s,,,,,
1803,38029,hutmaniac,PlayStation 4,41h 34m,NR,,6504390,Completed,First,"September 23, 2018",,41h 34m,,,,,
1804,38029,DangNabbitJones,PlayStation 4,41h 38m,100%,,11236794,Completed,First,,,41h 38m,,,,,
1805,38029,ADRLP,PlayStation 4,41h 40m,NR,Platinum trophy (PS4),4245522,Completed,First,"March 11, 2017",,41h 40m 46s,,51h 45m 03s,,,
1806,38029,shinkaix,PlayStation 4,41h 42m,100%,,4335121,Completed,First,"March 31, 2017",,41h 42m 49s,,,,,
1807,38029,,PlayStation 4,42h,NR,,4745910,Completed,First,,,42h,,,,,
1808,38029,,PC,42h,NR,All 5 endings,5878294,Completed,First,,,42h,,,,,
1809,38029,DaveMusouka,Xbox One,42h,NR,,11921145,Completed,Replay,"June 05, 2020",,42h,,,,,
1810,38029,Private,PlayStation 4,42h,90%,,7025483,Completed,First,,,42h,,,,,
1811,38029,Private,PlayStation 4,42h,90%,,3873296,Completed,First,"July 01, 2017",,42h,,,,,
1812,38029,Jach,PC,42h,NR,,9667998,Completed,First,"September 17, 2019",32h,42h,,59h 25m 35s,,,
1813,38029,Private,PlayStation 4,42h,NR,Endings ABCDHKP,4432614,Completed,First,"May 14, 2017",,42h,,,,,
1814,38029,Nim,PlayStation 4,42h,NR,,6541915,Completed,First,"July 07, 2018",,42h,,,,,
1815,38029,Private,PC,42h,NR,,4866411,Completed,First,"July 04, 2017",,42h,,,,,
1816,38029,SoMuch,PC,42h,100%,,4495379,Completed,First,"March 24, 2017",,42h,,,,,
1817,38029,Teknon,PC,42h,NR,"Saw endings A-E, 97% side quests",11601696,Completed,First,"April 29, 2020",,42h,,,,,
1818,38029,TurtlerTim,PC,42h,80%,endings a-e,8820995,Completed,First,"August 13, 2019",13h,42h,,,,,
1819,38029,Yoshikenny_Kira,PlayStation 4,42h,80%,,10815937,Completed,First,"January 14, 2020",,42h,,,,,
1820,38029,Zage,PC,42h,100%,Almost 100%ed,5592922,Completed,First,"December 30, 2018",,42h,,,,,
1821,38029,Private,PlayStation 4,42h,NR,All 5 main endings + few accidental bad endings,4335454,Completed,First,,,42h,,,,,
1822,38029,flipaflipaflipa,PlayStation 4,42h,NR,,5743840,Completed,First,"January 29, 2018",,42h,,,,,
1823,38029,koika,PC,42h,100%,,5434978,Completed,First,"May 27, 2017",,42h,,,,,
1824,38029,larax,PC,42h,NR,,4840400,Completed,First,"July 21, 2017",20h,42h,,,,,
1825,38029,lukyfan,PC,42h,NR,100% everything,6765282,Completed,Replay,"September 16, 2018",12h,42h,,62h,,,
1826,38029,mQxer,PlayStation 4,42h,NR,,10182506,Completed,First,"October 03, 2018",,42h,,,,,
1827,38029,malric,PC,42h,100%,,8416203,Completed,First,"March 06, 2019",,42h,,,,,
1828,38029,pnxbwood,PC,42h,NR,,10324795,Completed,First,"October 30, 2019",,42h,,,,,
1829,38029,rdominick,PC,42h,NR,,5315563,Completed,First,,,42h,,,,,
1830,38029,unhiprainicornn,Xbox One,42h,100%,,11171274,Completed,First,,,42h,,,,,
1831,38029,DrEverr,PC,42h 08m,NR,,5049161,Completed,First,"September 14, 2017",,42h 08m 16s,,,,,
1832,38029,thausael,PlayStation 4,42h 11m,100%,,10365654,Completed,First,"December 16, 2017",,42h 11m 10s,,,,,
1833,38029,skualninja,PC,42h 12m,100%,"Armas, pods, programas y logros 100% Archivos 92% Me falta una mision pero es la de 95% datos de enemigos (me falta 3%)",5312772,Completed,First,"November 12, 2017",,42h 12m,,49h 33m 20s,,,
1834,38029,liorfigman,PC,42h 18m,80%,,6177438,Completed,First,,,42h 18m,,,,,
1835,38029,Private,PlayStation 4,42h 30m,100%,,4333837,Completed,First,"April 17, 2017",,42h 30m,,,,,
1836,38029,Ulfran,PC,42h 31m,90%,,9143735,Completed,First,"August 04, 2019",,42h 31m 31s,,,,,
1837,38029,arj154,PlayStation 4,42h 47m,NR,,6404482,Completed,First,"June 24, 2018",,42h 47m 51s,,,,,
1838,38029,triarry,PlayStation 4,42h 49m,NR,All side quests,4785833,Completed,First,"April 03, 2017",,42h 49m,,,,,
1839,38029,,PC,42h 54m,NR,,10945687,Completed,First,,,42h 54m 39s,,,,,
1840,38029,SkernStation,PC,42h 58m,90%,Endings A B C D E G M,12007454,Completed,First,"June 16, 2020",,42h 58m 21s,Streamed on twitch.com/skernstation in Mai-Juni 2020,,,,
1841,38029,ExitSun,PlayStation 4,42h 59m,90%,Route's A-E (and T..),4174856,Completed,First,March 2017,,42h 59m 44s,,,,,
1842,38029,,PC,43h,NR,,11395331,Completed,First,,,43h,,,,,
1843,38029,CnCBoy,PlayStation 4,43h,100%,41 quest out of 60 done.,5120139,Completed,First,"October 01, 2017",,43h,,,,,
1844,38029,Private,PC,43h,80%,All 5 main endings plus halfish of the side quests,5762465,Completed,First,"February 02, 2018",,43h,,,,,
1845,38029,HelloThereCece,PlayStation 4,43h,NR,,6494085,Replay Completed,First,"July 27, 2018",,43h,,,,,
1846,38029,Kyonashi,PlayStation 4,43h,NR,,4176722,Custom List Completed,First,"April 06, 2017",,43h,,,,,
1847,38029,Pyeff,PC,43h,90%,,11389382,Completed,First,"April 08, 2020",,43h,,,,,
1848,38029,SirTalpa,PlayStation 4,43h,80%,"94% secondary quests, missed some collectibles and trophies (bought later during 4th run).",10998069,Completed,First,"February 16, 2020",,43h,,,,,
1849,38029,Private,PC,43h,NR,,11121462,Completed,First,"March 08, 2020",,43h,,,,,
1850,38029,jidar,PlayStation 4,43h,NR,"Completed endings ABCDEGW, sacrificed save files for the good of all.",4635687,Completed,First,"June 26, 2017",,43h,,,,,
1851,38029,luke89,PlayStation 4,43h,NR,,4997490,Completed,First,"September 02, 2017",35h 25m 32s,43h,,,,,
1852,38029,Private,PC,43h,90%,,5360620,Completed,First,"November 22, 2017",,43h,,,,,
1853,38029,netjeff,PC,43h,NR,,10943933,Completed,First,"December 31, 2018",,43h,,,,,
1854,38029,Private,PC,43h,NR,,6238419,Completed,First,,,43h,,,,,
1855,38029,Private,PC,43h,100%,,9236175,Completed,First,"December 05, 2019",,43h,,,,,
1856,38029,someeonee,PC,43h,NR,,11232692,Completed,First,,,43h,,,,,
1857,38029,spudmcqueen,PlayStation 4,43h,90%,,8474534,Completed,First,"October 20, 2019",,43h,,,,,
1858,38029,viniciussteindahmer,PC,43h,100%,,8438396,Completed,First,"November 22, 2018",,43h,,,,,
1859,38029,sqlds,PC,43h 11m,NR,,11734022,Completed,First,"December 14, 2017",21h 09m 32s,43h 11m 53s,,,,,
1860,38029,HibikiRush,PlayStation 4,43h 12m,NR,,11901905,Completed,First,"June 03, 2020",,43h 12m,File deleted,,,,
1861,38029,,PC,43h 23m,NR,,4221293,Completed,First,,,43h 23m,,,,,
1862,38029,Firion,PlayStation 4,43h 23m,90%,,4187652,Completed,First,"March 15, 2017",,43h 23m 13s,,,,,
1863,38029,Madhouse,PlayStation 4,43h 27m,100%,,4532342,Completed,First,"April 29, 2017",,43h 27m,,,,,
1864,38029,Koliniax,PlayStation 4,43h 29m,NR,,5970442,Completed,First,"March 11, 2018",,43h 29m 12s,,50h,,,
1865,38029,,Xbox One,43h 38m,NR,,11416395,Completed,First,,,43h 38m 17s,,,,,
1866,38029,Shuurai,PlayStation 4,43h 45m,100%,,5959479,Completed,First,,,43h 45m,,,,,
1867,38029,Private,Xbox One,43h 46m,60%,,11733509,Completed,First,"May 29, 2020",,43h 46m,,,,,
1868,38029,Private,PC,43h 46m,NR,,4285366,Completed,First,"April 08, 2017",,43h 46m,,,,,
1869,38029,Karafururu,PC,43h 55m,80%,,6086791,Completed,First,"April 06, 2018",,43h 55m 56s,,,,,
1870,38029,,PlayStation 4,44h,NR,Route B only.,4248720,Completed,First,,9h,44h,,,2h 15m,,
1871,38029,,PlayStation 4,44h,NR,,5514777,Completed,First,,,44h,,,,,
1872,38029,BenJaiK,PlayStation 4,44h,90%,"Endings A, B, C, D, & E + 95% of sidequests",4127420,Completed,First,"March 02, 2017",,44h,,,,,
1873,38029,Carelle,PC,44h,NR,,5359946,Completed,First,"October 27, 2017",,44h,,,,,
1874,38029,ChimiChanglee,PC,44h,90%,did at least 60% of the quests. screw fishing. found a lot of weapons.,5504011,Completed,First,"December 22, 2017",,44h,"Gameplay, although very diverse, somehow works together. 9S is a nincompoop. Uncertain what the deal is with 2B and A2. Why did they set up fake Humanity and also a reset?",,,,
1875,38029,Private,PlayStation 4,44h,100%,Got all A-E Endings,10360729,Completed,First,"March 22, 2017",,44h,,,,,
1876,38029,Hiruma31,PlayStation 4,44h,NR,,7826808,Completed,First,,,44h,,,,,
1877,38029,Private,PC,44h,NR,,11267196,Completed,First,"March 27, 2020",,44h,,,,,
1878,38029,malger,PC,44h,NR,,11706463,Completed,First,"May 07, 2020",,44h,,,,,
1879,38029,neotstyle,PC,44h,70%,,7844896,Completed,First,,,44h,,,,,
1880,38029,rezaro,PC,44h,NR,,4454111,Completed,First,"March 21, 2017",,44h,,,,,
1881,38029,shuandang,PC,44h,100%,,5747012,Completed,First,,,44h,,,,,
1882,38029,z13dr1ch,PlayStation 4,44h,100%,All endings except Y,4844632,Completed,First,"July 20, 2017",,44h,,,,,
1883,38029,SucksAtGames,PlayStation 4,44h 03m,90%,,4236525,Completed,First,"March 26, 2017",,44h 03m,,,,,
1884,38029,mAkulA,PlayStation 4,44h 03m,100%,"Endings A, B, C, D, E, K and M. 97% quests completed. 71% of achievements.",4380540,Completed,First,"May 03, 2017",,44h 03m 43s,,,,,
1885,38029,BoxDroppingManApe,PC,44h 07m,NR,,5177243,Completed,First,"October 14, 2017",,44h 07m,,,,,
1886,38029,Private,PC,44h 10m,NR,,7263148,Completed,First,"October 16, 2018",19h 30m 16s,44h 10m 16s,,,,,
1887,38029,Private,PC,44h 23m,NR,,6148596,Completed,First,,,44h 23m,,,,,
1888,38029,DeadGreenhouse,PlayStation 4,44h 24m,NR,,4800401,Completed,First,"July 20, 2017",13h 12m 10s,44h 24m 27s,,,,,
1889,38029,jadgmental,PlayStation 4,44h 32m,NR,,5126350,Completed,First,"May 10, 2017",,44h 32m 25s,,,,,
1890,38029,Tusk,PC,44h 36m,90%,Skipped 5 side missions and 1 secret ending. Otherwise 100%,4673218,Completed,First,"July 01, 2017",8h 37m,44h 36m,,,,,
1891,38029,,PC,44h 36m,NR,,5462317,Completed,First,,,44h 36m 43s,,,,,
1892,38029,,Xbox One,44h 39m,NR,,11562360,Completed,First,,,44h 39m,,,,,
1893,38029,Toxe,PlayStation 4,44h 45m,100%,,5378510,Completed,First,"November 25, 2017",,44h 45m,,,,,
1894,38029,Private,PlayStation 4,44h 54m,NR,,4372675,Completed,First,"May 01, 2017",,44h 54m,,,,,
1895,38029,,PlayStation 4,44h 55m,NR,,4195534,Completed,First,,,44h 55m,,,,,
1896,38029,KohakuZeta,PC,44h 56m,90%,"All endings, all side quests.",9688782,Completed,Replay,"September 20, 2019",,44h 56m,,,,,
1897,38029,MessyPizzaBoy,PlayStation 4,44h 56m,NR,Endings A-E,5624437,Completed,First,"January 07, 2018",20h,44h 56m 22s,,,,,
1898,38029,,PlayStation 4,45h,NR,,4197854,Completed,First,,35h,45h,,61h,,,
1899,38029,,PlayStation 4,45h,NR,,4230487,Completed,First,,,45h,,,,,
1900,38029,,PC,45h,NR,,4235283,Completed,First,,25h,45h,,60h,,,
1901,38029,,PC,45h,NR,,5289074,Completed,First,,,45h,,,,,
1902,38029,,PlayStation 4,45h,NR,,5670202,Completed,First,,,45h,,,,,
1903,38029,,PC,45h,NR,72% of sidequests,6071187,Completed,First,,,45h,,,,,
1904,38029,,PlayStation 4,45h,NR,Replayed it to get there (because of the ending erasing my files),7267612,Completed,First,,35h,45h,,120h,,,
1905,38029,,PC,45h,NR,,7522372,Completed,First,,,45h,,,,,
1906,38029,,PC,45h,NR,,12023844,Completed,First,,,45h,,,,,
1907,38029,AwesomeNick94,PC,45h,70%,All readily available sidequests done,5066982,Completed,First,"April 05, 2017",,45h,,,,,
1908,38029,Conbolts,PC,45h,90%,,8613037,Completed,First,,,45h,,,,,
1909,38029,Devastator539,PlayStation 4,45h,NR,,4179268,Completed,First,"March 12, 2017",38h,45h,,52h,,,
1910,38029,DynamiteKyle,PlayStation 4,45h,90%,,4167678,Completed,First,"March 26, 2017",,45h,,,,,
1911,38029,Private,Xbox One,45h,NR,,11656956,Completed,First,"May 03, 2020",,45h,,,,,
1912,38029,OMSolidarity,PC,45h,NR,,5814134,Completed,First,"June 14, 2020",,45h,,,,,
1913,38029,Sanray07,PlayStation 4,45h,80%,,6095750,Completed,First,"April 08, 2018",,45h,,,,,
1914,38029,Shenyan,PlayStation 4,45h,100%,,11225918,Completed,First,,,45h,,,,,
1915,38029,Skybunky,PC,45h,90%,,7888396,Completed,First,"September 19, 2018",,45h,,,,,
1916,38029,Zprite,PC,45h,NR,"All main endings, all side quests",7973857,Completed,First,"January 07, 2019",,45h,,,,,
1917,38029,diobrando88,PlayStation 4,45h,NR,,5084539,Completed,First,"April 15, 2017",,45h,,,,,
1918,38029,droppies,PC,45h,100%,,7890848,Completed,First,,,45h,,,,,
1919,38029,jacobop13,PC,45h,100%,did a good amount of side quests,6685530,Completed,First,"May 22, 2018",,45h,,,,,
1920,38029,johnnyc14,PlayStation 4,45h,NR,,4344748,Completed,First,"September 23, 2018",,45h,,,,,
1921,38029,kevon24,PlayStation 4,45h,100%,"Got 3 main endings, 2 what if ones, did most side quest, ended up buying some achievements for the Platinum.",11951438,Completed,First,,,45h,,,,,
1922,38029,mdigiammerino,PlayStation 4,45h,100%,,4144911,Completed,First,"December 05, 2017",,45h,,,,,
1923,38029,Private,PlayStation 4,45h,100%,,11985539,Completed,First,"January 28, 2019",25h,45h,,65h,,,
1924,38029,Private,PlayStation 4,45h,NR,,8853020,Completed,First,"March 27, 2019",,45h,,,,,
1925,38029,recfab,PlayStation 4,45h,NR,,4437864,Completed,First,"August 27, 2017",,45h,,,,,
1926,38029,savethejoy,PlayStation 4,45h,80%,,7860856,Completed,First,"December 29, 2018",,45h,,,,,
1927,38029,xmattpr,PlayStation 4,45h,90%,,5547443,Completed,First,July 2017,,45h,,,,,
1928,38029,Bradeck,PC,45h 14m,90%,"All endings, all 100%",7118341,Completed,First,"July 05, 2019",24h 52m 27s,45h 14m 20s,,58h 55m 18s,,,
1929,38029,Private,PC,45h 18m,NR,,5807847,Completed,First,"March 04, 2018",,45h 18m 39s,,,,,
1930,38029,tripley,PC,45h 19m,NR,,5477121,Completed,First,"December 17, 2017",,45h 19m 15s,,,,,
1931,38029,Private,PlayStation 4,45h 19m,NR,,7082796,Completed,First,"September 18, 2018",,45h 19m 39s,,,,,
1932,38029,Felpudo,PlayStation 4,45h 20m,NR,,4841555,Completed,First,,,45h 20m,,,,,
1933,38029,KinkyMong,PlayStation 4,45h 30m,NR,Endings A-E and about 7 of the other fake endings. 41 out of 48 trophies,6181864,Completed,First,"June 25, 2018",,45h 30m,,,,,
1934,38029,P0HET,PC,45h 30m,100%,,5615498,Completed,First,"December 27, 2017",30h 15m 10s,45h 30m 20s,,62h 26m,,,
1935,38029,,PlayStation 4,45h 36m,NR,,6439666,Completed,First,,,45h 36m,,,,,
1936,38029,techfreak101,PC,45h 43m,80%,Endings [A] [B] [C] [D] [E] [F] [G] [H] [J] [K] [L] [M] [N] [O] [P] [R] [T] [U] [V] [W] [X] [Z] completed,9205037,Completed,First,"August 01, 2019",21h,45h 43m 49s,,,,,
1937,38029,TheBarbato,PlayStation 4,45h 51m,90%,"All endings except Y unlocked. 93% sidequest completion, vast majority of weapons/intel/data collected.",4176813,Completed,First,"March 30, 2017",,45h 51m,,,,,
1938,38029,,PC,46h,NR,Only missed Emil fights + No DLC,6025170,Completed,First,,,46h,,,,,
1939,38029,,PC,46h,NR,,6267136,Completed,First,,,46h,,,,,
1940,38029,Olivecrona,PC,46h,100%,,10365077,Completed,First,"January 15, 2018",,46h,,,,,
1941,38029,SkyNexus,PC,46h,NR,,10190303,Completed,First,"October 05, 2019",22h,46h,,119h,,,
1942,38029,kelsier42,PlayStation 4,46h,100%,,5213037,Completed,First,"June 24, 2017",,46h,,,,,
1943,38029,periahdark,PlayStation 4,46h 15m,100%,"Endings A, B, C, D, E, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, X, Z. 56 Sidequests. All trophies.",4494376,Completed,First,"June 19, 2017",,46h 15m 51s,,,,,
1944,38029,,PlayStation 4,46h 22m,NR,All 5 main endings + 3 easter eggs,11509157,Completed,First,,,46h 22m,,,,,
1945,38029,Megaaron00,PC,46h 23m,80%,,11239713,Completed,First,"June 20, 2019",39h 45m 42s,46h 23m 55s,,,,,
1946,38029,Glammer,PC,46h 30m,100%,,4369910,Completed,First,"April 30, 2017",,46h 30m,,,,,
1947,38029,rflktrz,PC,46h 30m,90%,All Major Endings (A B C D E),8782662,Completed,First,"May 15, 2019",,46h 30m,,,,,
1948,38029,bstrah,PlayStation 4,46h 38m,NR,,10379405,Completed Retired,First,"November 07, 2019",,46h 38m,,,,,
1949,38029,Private,PlayStation 4,46h 39m,NR,,5906612,Completed,First,"February 28, 2018",,46h 39m,,,,,
1950,38029,Ardiffaz,PC,46h 40m,NR,,11966148,Completed,First,,,46h 40m,,,,,
1951,38029,trinity,PlayStation 4,46h 52m,NR,,5577103,Completed,First,"August 07, 2019",,46h 52m 48s,,,,,
1952,38029,,PC,47h,NR,,9304386,Completed,First,,,47h,,,,,
1953,38029,GenioGege,PC,47h,100%,All 26 endings+ achievement grinding,4247436,Completed,First,"March 27, 2017",35h,47h,,65h,,,
1954,38029,Numian,PC,47h,NR,,8626399,Completed,First,"April 16, 2019",,47h,,,,,
1955,38029,TDutchWalker,PC,47h,NR,,9463391,Completed,First,"May 07, 2017",,47h,,,,,
1956,38029,Private,PC,47h,70%,,7055121,Completed,First,"September 16, 2018",,47h,,,,,
1957,38029,Private,PC,47h,NR,,11056396,Completed,First,,,47h,,,,,
1958,38029,muetimueti,PC,47h,100%,,4222499,Completed,First,"March 23, 2017",,47h,,,,,
