,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Personal Notes,Speedrun,Progress,100% Speedrun,Co-Op
1208,3521,zecafranca,PlayStation,56h 10m,NR,,2068181,Playing Replay Completed,First,"November 09, 1998",,56h 10m,,,,,,
1209,3521,Falkor88,PlayStation 3,56h 12m,NR,,195119,Completed,First,"November 16, 2012",,56h 12m,,"I did too much prep for the bosses at the end, and so I didn't even get to see them fight. But the end of the game was great, as we're all the side quests.",,,,
1210,3521,ndv1998,PlayStation 4,56h 28m,100%,"All Trophies, Ultimate Weapons, Limit Breaks Obtained, Emerald + Ruby Defeated, Knights Of The Round Obtained",2996883,Completed,First,"August 09, 2016",,56h 28m,,,,,,
1211,3521,Snak,PlayStation,56h 30m,100%,Most of the side quests done except Emerald and Ruby,4464325,Completed,First,"May 16, 2017",,56h 30m,,,,,,
1212,3521,Jinxtah,iOS,56h 36m,90%,,9091435,Completed,First,"July 06, 2019",,56h 36m,,,,,,
1213,3521,,iOS,56h 40m,NR,Defeat of all story mode up to Jenova and all the Weapons.,2048955,Completed,Replay,,,56h 40m,,,,,,
1214,3521,Bane,PlayStation,57h,90%,"All materia mastered, everything done except Ruby Weapon not defeated",32412,Completed,First,,,57h,,,,,,
1215,3521,LeonRez,PlayStation,57h,70%,,8649949,Completed,First,October 1998,39h 20m,57h,,,,,,
1216,3521,Lyndis,PC,57h,NR,"Got a handful of the Limit Break items, bred a gold chocobo, and did some other miscellaneous sidequests.",6818259,Completed,First,"August 12, 2018",,57h,,,,,,
1217,3521,Saldran,PC,57h,100%,,3333545,Completed,First,"August 15, 2016",,57h,,,,,,
1218,3521,Son_of_a_Pitch,PlayStation 4,57h 20m,100%,"Recruited everyone, got all Final Limits, got all the ultimate weapons, various other side activities.",5275048,Completed,First,"April 13, 2020",,57h 20m,,,,,,
1219,3521,flaeryn,PlayStation,57h 45m,NR,,4610344,Replay Completed,First,"February 17, 2018",,57h 45m,,,,47h 35m /,,
1220,3521,,PC,58h,NR,,3391829,Completed,Replay,,,58h,,,,,,
1221,3521,DomesticVoid,PlayStation,58h,90%,,8858745,Completed,First,"October 13, 2019",,58h,,,,,,
1222,3521,Nanaki13,PlayStation,58h,100%,Materia overlord,1565754,Completed,Replay,"July 28, 2015",45h,58h,60h,,,,,
1223,3521,Private,PC,58h,NR,MS + all chars & summons + most sidequest except Golden Ch. and Ultimate weapon. Level ~55. 20/33 Achievements,941012,Completed,First,"October 11, 2014",,58h,,,,,,
1224,3521,goaterinos,PC,58h,NR,,8054688,Completed,Replay,2014,,58h,,,,,,
1225,3521,ikki5,PlayStation,58h,100%,,3024782,Completed,Replay,,37h,58h,131h,,,,,
1226,3521,louderup,PlayStation 4,58h,100%,,5951886,Completed,First,"March 08, 2018",,58h,,,,,,
1227,3521,Private,PC,58h,100%,,11560806,Completed,First,"June 17, 2018",,58h,,,,,,
1228,3521,saltypatches,PC,58h,70%,,8435813,Completed,First,"June 22, 2015",,58h,,,,,,
1229,3521,,,58h 30m,NR,,314821,Completed,First,,48h,58h 30m,,,,,,
1230,3521,dreadnoughtus,PlayStation,58h 34m,90%,,2141070,Completed,First,,,58h 34m,,,,,,
1231,3521,ElegantFrost,PlayStation,58h 48m,80%,Main Story + All Gold Chocobo and Battle Arena content,6254382,Completed,First,"July 11, 2018",,58h 48m 52s,,,,,,
1232,3521,diowulf,PC,59h,NR,,497512,Completed,First,"December 29, 2017",,59h,,,,,,
1233,3521,inevias,PC,59h,NR,,1231821,Completed,Replay,"July 21, 2013",,59h,,,,,,
1234,3521,ionstormn,PlayStation,59h,100%,,7823384,Completed,Replay,"October 23, 2017",,59h,,,,,,
1235,3521,night6840,PlayStation,59h,NR,,8584465,Completed,First,,,59h,,,,,,
1236,3521,Georgankar,PC,59h 08m,100%,,8280045,Completed,First,"February 16, 2019",,59h 08m,,,,,,
1237,3521,,PlayStation,59h 14m,NR,,8533907,Completed,First,,48h 21m,59h 14m,,,,,,
1238,3521,Private,PlayStation,59h 28m,NR,,8587593,Completed,First,,,59h 28m,,,,,,
1239,3521,kikiokyo,PlayStation,59h 45m,NR,,8731969,Completed,First,,40h 20m,59h 45m,,,,,,
1240,3521,,PC,60h,NR,,568165,Completed,First,,45h,60h,,,,,,
1241,3521,,PlayStation 3,60h,NR,"All Materia; some maxed out Materia; Did not fight weapons; I'm not good at JRPGs, would have been faster if I was",2467513,Completed,First,,,60h,,,,,,
1242,3521,,PC,60h,NR,,4016048,Completed,Replay,,,60h,,,,,,
1243,3521,,PlayStation,60h,NR,,6086221,Completed,First,,,60h,,,,,,
1244,3521,,Nintendo Switch,60h,NR,,11017660,Completed,Replay,,,60h,,,,,,
1245,3521,,PlayStation,60h,NR,,11593476,Completed,First,,,60h,,,,,,
1246,3521,,PlayStation,60h,NR,,11809338,Completed,First,,,60h,,,,,,
1247,3521,,PSP,60h,NR,,12021531,Completed,Replay,,35h,60h,88h,,,,,
1248,3521,Private,PC,60h,100%,,5133477,Completed,First,"October 05, 2017",45h,60h,90h,,,,,
1249,3521,BarrelRoll,PC,60h,80%,,860279,Completed,First,"September 28, 2000",38h 45m,60h,90h,,,,,
1250,3521,Bluevirgo,PlayStation,60h,NR,"Ultima weapon + Final Weapons and limits for Cloud, Tifa, and Vincent",10599875,Completed,First,"December 15, 2019",,60h,,,,,,
1251,3521,Bradeck,PlayStation,60h,90%,,898366,Completed,First,1998,,60h,,,,,,
1252,3521,Private,PC,60h,NR,,6845855,Completed,First,"August 15, 2000",,60h,,,,,,
1253,3521,Private,PlayStation,60h,100%,,1885891,Completed,Replay,"September 29, 2015",30h,60h,90h,,,,,
1254,3521,Geobros,Nintendo Switch,60h,NR,,8595714,Completed,First,"April 10, 2019",40h,60h,90h,,,,,
1255,3521,Private,PlayStation,60h,90%,,877102,Completed,First,"August 04, 2014",40h,60h,100h,,,,,
1256,3521,GoldenSpaceman,PlayStation 3,60h,100%,"Finished all content except the coliseum to obtain Omnislash, and the Ruby Weapon boss fight",5244375,Completed,First,2013,,60h,,,,,,
1257,3521,GrimaceNikoff,Emulated,60h,80%,,12007464,Replay Completed,Replay,"June 16, 2020",,60h,,,,60h /,,
1258,3521,Jackyl,PlayStation,60h,NR,,81062,Completed,First,,,60h,,,,,,
1259,3521,Private,Emulated,60h,90%,,11555498,Completed,First,"April 25, 2020",,60h,,,,,,
1260,3521,Luxar,PSP,60h,90%,,10809970,Completed,First,,,60h,,,,,,
1261,3521,Malvados,PlayStation,60h,NR,,4540654,Completed,Replay,,,60h,,,,,,
1262,3521,Private,PlayStation,60h,NR,,999249,Completed,First,,40h,60h,80h,,,,,
1263,3521,Private,PlayStation,60h,100%,,11834275,Completed,First,"September 30, 2017",,60h,,,,,,
1264,3521,MatterofM,PlayStation,60h,100%,Estimated Time,9131344,Completed,First,1999,,60h,,,,,,
1265,3521,MrMonkie,PlayStation,60h,NR,,2842439,Completed,First,"May 23, 1997",50h,60h,,,,,,
1266,3521,PunkRockCarl,PlayStation 2,60h,100%,,9435403,Completed,First,2003,45h,60h,,,,,,
1267,3521,PunkrawkBbob,PlayStation,60h,NR,,81339,Completed,First,,,60h,,,,,,
1268,3521,Roxbeef,PlayStation,60h,90%,,401921,Completed,First,,40h,60h,100h,,25h,,,
1269,3521,SeanJob17,PlayStation,60h,90%,,4888898,Completed,First,"July 14, 2014",,60h,,,,,,
1270,3521,Seriox,PC,60h,NR,,727221,Completed,First,"May 13, 2014",50h,60h,80h,,,,,
1271,3521,Thanok,PlayStation,60h,100%,,6148439,Completed,First,,,60h,,,,,,
1272,3521,bahamutzero,PlayStation 3,60h,100%,,370440,Completed,First,,,60h,,,,,,
1273,3521,brunohcsv1997,PC,60h,NR,,11261431,Completed,First,,40h,60h,,,,,,
1274,3521,casadaros,PlayStation,60h,NR,,1411211,Completed,First,"June 24, 2015",,60h,,,,,,
1275,3521,catroot,PlayStation,60h,70%,,509103,Completed,First,"February 09, 2018",,60h,,,,,,
1276,3521,cloud12817,PC,60h,100%,,1238676,Completed,Replay,,45h,60h,80h,,,,,
1277,3521,deberst,PSP,60h,NR,,4030215,Completed,First,"February 08, 2017",40h,60h,70h,,,,,
1278,3521,etali_16,PC,60h,100%,,7600595,Completed,First,"December 03, 2018",40h,60h,100h,,,,,
1279,3521,fatvegeta,PlayStation 3,60h,NR,,9407673,Replay Completed,Replay,"December 28, 2011",,60h,,"I have played Final Fantasy's 2, 6, 7, 8, 9, 10, 13, 13-2 and 15 and this is one of the short (3 game) list of them that I actually finished. so congratualtions ffvii",,60h /,,
1280,3521,fcocastaneda,Nintendo Switch,60h,NR,,8810600,Completed,First,"April 29, 2019",,60h,,,,,,
1281,3521,jp368,PlayStation,60h,100%,,6669186,Completed,First,"July 26, 2018",40h,60h,70h 25m,,,,,
1282,3521,Private,PC,60h,80%,,3573718,Completed,First,,,60h,,,,,,
1283,3521,m1lesteg,PC,60h,NR,,3491545,Completed,Replay,"January 22, 2017",30h,60h,100h,,,,,
1284,3521,pan_kasper,PC,60h,NR,,9330061,Completed,First,"August 09, 2019",,60h,,,,,,
1285,3521,ransemstone,PC,60h,100%,,458893,Completed,First,,,60h,,,,,,
1286,3521,sachal9000,PlayStation,60h,100%,,8991784,Completed,First,,,60h,,,,,,
1287,3521,Private,PlayStation 4,60h,80%,,5319075,Completed,First,"June 08, 2018",,60h,,,,,,
1288,3521,commandercroft,PC,60h 05m,NR,,2301956,Completed,First,"December 27, 2015",,60h 05m,,,,,,
1289,3521,just_matos,PC,60h 26m,100%,,10329822,Replay Completed,First,,,60h 26m,,,,60h 26m /,,
1290,3521,,PlayStation 3,60h 32m,NR,,10839706,Completed,First,,,60h 32m,,,,,,
1291,3521,dirtyharry50,PlayStation 4,60h 35m,100%,,5635907,Completed,First,"February 17, 2018",,60h 35m,,,,,,
1292,3521,Jaryth000,PlayStation,60h 46m,NR,"Main team high level, most Materia, most WEAPONs defeated.",1173930,Completed,Replay,,,60h 46m,,,,,,
1293,3521,thedarkorb,PlayStation,60h 52m,NR,,268155,Completed,Replay,,,60h 52m,,,,,,
1294,3521,Frey,PlayStation 2,61h,NR,"All Ultima weapons, Limit Breaks, Chocobo racing",10456714,Completed,First,"November 19, 2019",,61h,,,,,,
1295,3521,RPGman5,,61h,100%,,390612,Completed,First,,,61h,,,,,,
1296,3521,Skullzxvx,Emulated,61h,90%,,8507587,Completed,First,"April 06, 2019",,61h,,,,,,
1297,3521,dannyboymw,PC,61h,NR,,4350759,Completed,First,,,61h,,,,,,
1298,3521,fito_x3m,PC,61h,NR,,8564446,Completed,First,"April 04, 2019",,61h,,,,,,
1299,3521,mastershake575,PlayStation,61h,NR,,2772341,Completed,Replay,,39h,61h,80h,,,,,
1300,3521,pinguinman,PC,61h,NR,,4452570,Completed,First,"December 11, 2016",,61h,,,,,,
1301,3521,Nanocinder,PlayStation,61h 24m,NR,,5314338,Completed,First,,,61h 24m,,,,,,
1302,3521,Darkenst,PlayStation,61h 30m,NR,,1087150,Replay Completed,Replay,,,61h 30m,90h,,,,,
1303,3521,TheRealSponman,PlayStation,61h 35m,100%,,1276269,Playing Completed,First,"April 03, 2015",50h 56m,61h 35m,91h 03m,,,,,
1304,3521,,,62h,NR,,286723,Completed,First,,,62h,,,,,,
1305,3521,,PlayStation,62h,NR,,286752,Completed,Replay,,,62h,,,,,,
1306,3521,,PC,62h,NR,,685638,Completed,First,,,62h,,,,,,
1307,3521,PunkrawkBbob,PlayStation,62h,NR,,81338,Completed,First,,,62h,,,,,,
1308,3521,Simpanssi76,PlayStation,62h,100%,,10796924,Completed,First,"December 17, 1997",42h 22m,62h,100h,,,,,
1309,3521,SolidusPlus,PC,62h,100%,First completed playthrough.,11721747,Completed,Replay,"March 03, 2019",,62h,,,,,,
1310,3521,Uschluch,Emulated,62h,NR,,11684286,Completed,First,"May 09, 2020",,62h,,,,,,
1311,3521,gdmcgill,PlayStation,62h,NR,,6497230,Completed,First,,,62h,,,,,,
1312,3521,Private,PlayStation,62h 02m,NR,,653634,Completed,Replay,"April 16, 2014",,62h 02m,,,,,,
1313,3521,Jrdn713,PlayStation 4,62h 15m,NR,,4330569,Completed,First,"April 18, 2017",41h 30m 50s,62h 15m 30s,98h 46m 17s,,,,,
1314,3521,,PlayStation,62h 30m,NR,Main story with most extras complete,4498227,Completed,First,,,62h 30m 04s,,,,,,
1315,3521,Private,PlayStation,62h 34m,70%,,933241,Completed,First,,,62h 34m,,,,,,
1316,3521,jab1990,PlayStation,62h 34m,90%,cant believe is not on your database,686080,Completed,First,"February 16, 2005",,62h 34m 22s,,,,,,
1317,3521,Private,PlayStation,62h 40m,NR,,750615,Completed,First,,,62h 40m,,,,,,
1318,3521,,,63h,NR,,286729,Completed,First,,,63h,,,,,,
1319,3521,Private,PC,63h,NR,,5614505,Completed,First,,,63h,,,,,,
1320,3521,DuhblinnZA,PC,63h,100%,,6297826,Completed Retired,First,1999,,63h,92h,,,,,
1321,3521,THE_SIZZLE_KING,PlayStation 3,63h,NR,,10785635,Completed,First,"March 09, 2010",,63h,,,,,,
1322,3521,potatopotatord,PlayStation,63h 01m,70%,,4341163,Completed,First,"May 26, 2017",,63h 01m,,,,,,
1323,3521,wyiwyi,PC,63h 18m,NR,,6206716,Completed,First,"May 04, 2018",,63h 18m,,,,,,
1324,3521,Mazarus,PlayStation,63h 20m,NR,"All characters, all materia obtained, most summons, gold chocobo, all ultimate weapons & limit breaks obtained.",11378393,Completed,First,"August 05, 2019",,63h 20m,,,,,,
1325,3521,nastynate3163,iOS,63h 28m,90%,"All equipment, items, materia mastered. Only didnt get characters to 99 and max stats/gil.",3001570,Completed,First,"May 07, 2016",,63h 28m 57s,,,,,,
1326,3521,Jeebus,PlayStation,63h 59m,NR,,7132850,Completed,First,,,63h 59m,,,,,,
1327,3521,La2dog,PSP,64h,90%,,4639479,Completed,First,"June 27, 2016",,64h,,,,,,
1328,3521,even_odder,PlayStation,64h,NR,,6438996,Completed,First,"July 19, 2012",,64h,,,,,,
1329,3521,savethejoy,Emulated,64h,100%,,7860848,Completed,First,"December 29, 2018",,64h,,,,,,
1330,3521,AuronRed,PlayStation,64h 15m,NR,,6290548,Completed,First,,,64h 15m,,,,,,
1331,3521,Retro_Boy,,64h 37m,NR,,300227,Completed,Replay,"June 25, 2013",40h 22m,64h 37m,,,,,,
1332,3521,,,65h,NR,,286724,Completed,First,,,65h,,,,,,
1333,3521,,PC,65h,NR,,2246184,Completed,Replay,,35h,65h,75h,,,,,
1334,3521,,PlayStation,65h,NR,,8995719,Completed,Replay,,,65h,,,,,,
1335,3521,Private,PlayStation,65h,100%,,11555318,Completed,First,"May 18, 2020",,65h,,,,,,
1336,3521,DippoMagoo,PlayStation,65h,100%,,917326,Completed,Replay,,,65h,,,,,,
1337,3521,JimAtama,PC,65h,NR,,10577671,Completed,First,"December 26, 2019",,65h,,,,,,
1338,3521,Killvinn,PC,65h,NR,,8209323,Completed,First,"June 27, 2018",,65h,,,,,,
1339,3521,Moepyro,PlayStation 3,65h,NR,,915579,Completed,Replay,"August 28, 2014",,65h,,,,,,
1340,3521,Nanaki13,PlayStation,65h,NR,,1565767,Completed,First,,48h,65h,100h,,,,,
1341,3521,RpgTV,PC,65h,NR,"killed weapons, got gold chocobo and all summons",11300283,Completed,Replay,,,65h,,,,,,
1342,3521,Private,Emulated,65h,NR,,8620579,Completed,First,,,65h,,,,,,
1343,3521,coreyoosty,PlayStation,65h,80%,,16118,Completed,First,"May 02, 2010",,65h,,,,,,
1344,3521,manugokufan,PSP,65h,NR,,11366262,Completed,First,"April 06, 2020",,65h,,,,,,
1345,3521,Private,PlayStation,65h,NR,,11135750,Completed,First,"March 11, 2020",50h,65h,,,,,,
1346,3521,Cemir,PSP,65h 10m,90%,,260278,Completed,First,"April 18, 2013",,65h 10m,,,,,,
1347,3521,Private,PlayStation,65h 14m,100%,,48162,Completed,First,"December 20, 1999",,65h 14m 10s,,PlayStation Network,,,,
1348,3521,theoneandonlyray,Nintendo Switch,65h 21m,100%,,11524814,Completed,First,"November 18, 2019",,65h 21m,,,,,,
1349,3521,DiamondMonster,PC,65h 24m,NR,,11944855,Completed,First,March 2020,,65h 24m,,,,,,
1350,3521,ACShaw,PlayStation,65h 30m,NR,,260566,Completed,First,"September 12, 2001",,65h 30m,,,,,,
1351,3521,DigitalFrog,PlayStation,65h 32m,100%,,113493,Completed,First,"December 14, 2012",,65h 32m,,,,,,
1352,3521,ohnoitsalango,PlayStation,65h 34m,80%,,46927,Completed,First,,,65h 34m 16s,,,,,,
1353,3521,ReactionTime,PC,65h 54m,NR,,4338101,Completed,First,,,65h 54m,,,,,,
1354,3521,bideogane,PC,66h,NR,,10630734,Completed,First,,,66h,,,,,,
1355,3521,fizzlesticks,PC,66h,100%,,10837194,Completed,Replay,"July 08, 2013",,66h,,,,,,
1356,3521,jagger333,PlayStation,66h,100%,,716727,Replay Completed Retired,Replay,"August 19, 2011",55h,66h,120h,,,120h /,,
1357,3521,Grahamtams,PlayStation,66h 06m,100%,,53471,Completed,First,,,66h 06m,,"Very fun game to play and replay multiple times. Tons of great mini-games and fun things to find. Great gameplay, storyline, and characters.",,,,
1358,3521,INyoP,PlayStation,66h 25m,50%,"Golden Chocobo. Most of Materias, Weapons & Equipments. All limit & all ultimate weapon defeated.",117304,Completed,First,"May 15, 2012",,66h 25m,,,,,,
1359,3521,Nijunana,PlayStation,66h 27m,NR,,521406,Completed,Replay,,,66h 27m,,,,,,
1360,3521,xzedd,PC,66h 40m,NR,,706733,Completed,First,"August 17, 2019",,66h 40m,,,,,,
1361,3521,Fisher,PlayStation,66h 44m,70%,,9799,Completed,First,,,66h 44m,,"Knights of the Round. Golden Chocobo. Most of the Materia, Weapons, and Equipment. Was missing several ultimate limit breaks and didn't fight Emerald or Ruby.",,,,
1362,3521,,Emulated,67h,NR,,10728457,Completed,Replay,,,67h,,,,,,
1363,3521,Scrymer,PC,67h,70%,,8974726,Completed,First,"March 08, 2018",,67h,,,,,,
1364,3521,Wolfy4meh,PlayStation 4,67h,NR,,11663939,Completed,First,,,67h,,,,,,
1365,3521,Private,PlayStation,67h 07m,100%,,456766,Completed,First,"October 26, 2013",,67h 07m,,,,,,
1366,3521,wschippr,PlayStation,67h 20m,80%,,104855,Completed,First,,,67h 20m,,,,,,
1367,3521,Fckaye,PlayStation 3,67h 40m,100%,,476438,Completed,First,"April 13, 2013",50h,67h 40m,,,,,,
1368,3521,genrsis,PC,67h 54m,NR,,10145205,Completed,First,"September 25, 2019",,67h 54m 26s,,,,,,
1369,3521,,PlayStation 4,68h,NR,Main Story + every Playstation Trophy,10145247,Completed,Replay,,,68h,,,,,,
1370,3521,Private,PC,68h,NR,,6755084,Completed,First,"August 03, 2018",,68h,,,,,,
1371,3521,Velious,PlayStation,68h,90%,Classic.,115448,Completed,First,"May 05, 2012",,68h,,,,,,
1372,3521,,Nintendo Switch,68h 37m,NR,,11742310,Completed,First,,,68h 37m 22s,,,,,,
1373,3521,Private,PlayStation,68h 40m,NR,,6630848,Completed,First,"October 19, 2008",,68h 40m,,,,,,
1374,3521,UrFriendXD,Emulated,69h,90%,"Completed main story, got all characters, 3 characters mostly maxed (stats and levels), golden choccobo, all materia,",4440075,Completed,First,"May 17, 2017",,69h,,,,,,
1375,3521,pasel,PlayStation,69h 22m,100%,,111377,Completed,First,,,69h 22m,,,,,,
1376,3521,Gaigim,PlayStation,69h 30m,NR,,5994597,Completed,Replay,"March 16, 2018",48h 20m,69h 30m 41s,100h 41m 59s,,,,,
1377,3521,,PC,69h 42m,NR,,704756,Completed,First,,,69h 42m 32s,,,,,,
1378,3521,walacazap,PlayStation,69h 46m,90%,,225596,Completed,First,,,69h 46m,,,,,,
1379,3521,,,70h,NR,,286731,Completed,First,,,70h,,,,,,
1380,3521,,,70h,NR,,328878,Completed,Replay,,40h,70h,150h,,,,,
1381,3521,,PlayStation,70h,NR,,514763,Completed,Replay,,50h,70h,120h,,,,,
1382,3521,,PSP,70h,NR,,7403829,Completed,First,,,70h,,,,,,
1383,3521,ApeMan84,PlayStation,70h,100%,,248412,Completed,First,,,70h,,,,,,
1384,3521,GhostBeau,Nintendo Switch,70h,NR,,12034858,Completed,First,"June 18, 2020",,70h,,,,,,
1385,3521,IonBlade,PlayStation,70h,NR,,338509,Completed,First,,,70h,,,,,,
1386,3521,Nvidius,Nintendo Switch,70h,NR,,11311323,Completed,First,"April 10, 2019",50h,70h,77h,,,,,
1387,3521,Psychoknight,PlayStation,70h,NR,,430292,Completed,First,,,70h,,,,,,
1388,3521,Riz_,PlayStation,70h,90%,,11804268,Completed,First,"October 21, 2008",45h,70h,85h,,,,,
1389,3521,Wodgymc,PlayStation,70h,NR,,3025671,Completed,Replay,"January 15, 2015",,70h,,,,,,
1390,3521,Zucco,PC,70h,NR,,4180028,Completed,First,,,70h,,,,,,
1391,3521,axhed,PlayStation,70h,NR,,42258,Completed,First,,,70h,,,,,,
1392,3521,blackjaw,PlayStation 4,70h,NR,,5616377,Completed,Replay,,,70h,,,,,,
1393,3521,doroark76,PC,70h,NR,,6429859,Completed,First,"June 18, 2018",,70h,,,,,,
1394,3521,eliimana,PlayStation Vita,70h,NR,,2428042,Completed,First,"January 16, 2016",,70h,,,,,,
1395,3521,grand0019,PlayStation,70h,100%,,82130,Completed,First,,,70h,,,,,,
1396,3521,hy06a,PlayStation,70h,100%,,8151667,Completed,First,1998,,70h,,,,,,
1397,3521,jesusg9008,PlayStation,70h,NR,,264583,Completed,First,,,70h,,,,,,
1398,3521,kujjaquaq,PlayStation,70h,80%,,9043171,Completed,First,"June 25, 2019",,70h,,,,,,
1399,3521,oinkbat,PlayStation,70h,80%,"Used BradyGames and Versus guide. Never killed all Weapons, but had 9 of each Master Materias. Didn't max everyone out.",4494844,Completed,Replay,"November 01, 1997",,70h,,"I have it for Steam now. Knowing that I never beat all the weapons, I couldn't put 100% completion and even then I don't think I'll do enough research to really get 100% for many JRPGs or RPGs in general.",,,,
1400,3521,z13dr1ch,PC,70h,NR,,90114,Completed,First,"August 02, 2012",,70h,,,,,,
1401,3521,atacama,PC,70h 10m,100%,,333598,Completed,First,,,70h 10m,,,,,,
1402,3521,iliasr10,PlayStation 3,70h 15m,100%,,4741014,Completed,First,,35h 12m,70h 15m 24s,120h 44m,,,,,
1403,3521,Jtyler12,PlayStation 3,70h 28m,NR,,7532727,Completed,First,"January 09, 2019",,70h 28m 39s,,,,,,
1404,3521,,PlayStation,70h 30m,NR,,6155569,Completed,First,,,70h 30m,,,,,,
1405,3521,DissCravis,PlayStation Vita,70h 35m,NR,,5004568,Completed,First,"August 12, 2017",,70h 35m,,Sephiroth defeated at lvl 73.,,,,
1406,3521,bookaholic,PlayStation,70h 53m,NR,,268242,Completed,First,,,70h 53m,,,,,,
1407,3521,,,71h 03m,NR,,461539,Completed,First,,50h 07m 33s,71h 03m 42s,91h 50m 19s,"Used a guide late on to get everything, i was planning on just beating it but one i got out on the WM and dived more into the game i just couldn�t leave any stone unturned.",,,,
1408,3521,Private,PC,71h 08m,NR,,1554856,Completed,Replay,,41h 27m,71h 08m 52s,101h 35m 09s,,,,,
1409,3521,amb3rly11,PlayStation,71h 16m,80%,,2554150,Completed,First,"July 25, 2011",,71h 16m,,,,,,
1410,3521,MGSking,PlayStation,71h 31m,100%,,43943,Completed,First,,,71h 31m,,,,,,
1411,3521,,PlayStation,72h,NR,,597993,Completed,First,,,72h,,,,,,
1412,3521,Nobuo,PlayStation,72h,NR,,708956,Completed,First,,52h,72h,99h,,,,,
1413,3521,xingchangwong,PlayStation,72h,90%,,4259827,Completed,First,,,72h,,,,,,
1414,3521,Anguy,PC,72h 12m,100%,,2702119,Completed,Replay,"March 07, 2016",,72h 12m,,,,,,
1415,3521,,PlayStation,72h 19m,NR,,286738,Completed,First,,,72h 19m,,,,,,
1416,3521,elmoanarcist,PlayStation,72h 49m,NR,Main Character lv 83,854435,Completed,First,,,72h 49m,,,,,,
1417,3521,,,73h,NR,,286714,Completed,First,,,73h,,,,,,
1418,3521,thomazoPL,PlayStation,73h,NR,,1171229,Completed,First,2013,,73h,,,,,,
1419,3521,versader,PlayStation,73h,100%,,999366,Completed,First,,,73h,,,,,,
1420,3521,iSwordOnline48,PC,73h 16m,90%,"Not 100% missed the Turtle Paradise Flyer side quest, i forgot to read the Flyer in Shinra Building. Didn't haveallerias",11877627,Completed,First,"May 28, 2020",52h 36m 43s,73h 16m 54s,99h 59m 59s,"Just read the game review.
And also don't forget read the Flyer in Shinra Building if you want to finish the Turtle Paradise in Second Floor since you can inly read it during your first trip or during the second visit where the the Team parachutes in.",,,,
