,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Progress,Speedrun,Personal Notes,Co-Op
1312,30385,Masakisu,PC,8h 40m,NR,Neutral and Pacifist Endings,11335939,Completed,First,,"April 08, 2020",8h 40m 20s,,,,,
1313,30385,ZeroZerock,PC,8h 42m,NR,,2834799,Completed,First,,,8h 42m,,,,,
1314,30385,mrcrimpbiscuit,PC,8h 43m,100%,True Pacifist Ending.,3930713,Completed,First,,"January 16, 2017",8h 43m 25s,,,,,
1315,30385,DecemberStyle,PC,8h 45m,100%,,2428783,Completed,First,,"January 18, 2016",8h 45m 08s,,,,True Pacifist ending only,
1316,30385,JudgeDeadd,PC,8h 48m,80%,Neutral + True Pacifist + one last trip around the entire gameworld to talk to everyone,6773316,Completed,First,,"August 05, 2018",8h 48m,,,,,
1317,30385,Private,PC,8h 48m,90%,Neutral + True Pacifist + one last trip around the entire gameworld to talk to everyone,10350045,Completed,First,,"November 02, 2019",8h 48m 17s,,,,,
1318,30385,Sol_Fury,PC,8h 50m,NR,"Pacifist and true pacifist runs, no Genocide route",3479837,Completed,First,,,8h 50m 11s,,,,,
1319,30385,Padilla_Gorilla,PC,8h 54m,100%,,9113386,Completed,First,,"February 25, 2020",8h 54m 23s,,,,,
1320,30385,z3rosum,PC,8h 55m,100%,,2254303,Completed,First,7h 22m 34s,"December 16, 2015",8h 55m 42s,15h 42m 12s,,,,
1321,30385,,PC,9h,NR,,1946495,Completed,First,4h,,9h,14h 30m,,,,
1322,30385,,PC,9h,NR,,3811708,Completed,First,6h 50m,,9h,25h 45m,,,,
1323,30385,,PlayStation Vita,9h,NR,"Pacifist completed, time estimated from In game time + failed boss battles",4950244,Completed,First,,,9h,,,,,
1324,30385,,PC,9h,NR,,6132227,Completed,First,,,9h,,,,,
1325,30385,,PC,9h,NR,"This game has 3 endings. Two of them can be gotten on the same save, but you need to restart to get the third",7600587,Completed,First,8h 30m,,9h,16h,,,,
1326,30385,,Nintendo Switch,9h,NR,,8202782,Completed,First,6h,,9h,17h,,,,
1327,30385,AbsenteeAbby,PC,9h,NR,,5890201,Completed,First,,,9h,,,,,
1328,30385,BBaur77,Nintendo Switch,9h,NR,,10337632,Completed,First,,"February 17, 2020",9h,,,,,
1329,30385,Biolizard,PC,9h,NR,,4931782,Completed,First,,,9h,,,,,
1330,30385,Blackiris,PC,9h,NR,,2426118,Completed,First,,"January 14, 2016",9h,,,,,
1331,30385,BlueKunai,PC,9h,80%,Pacifist Ending,5194525,Completed,First,,"June 26, 2018",9h,,,,,
1332,30385,ChaosDragon,PC,9h,100%,,4219605,Completed,First,,,9h,,,,,
1333,30385,Daser,PC,9h,NR,,2684060,Completed,First,,"March 03, 2016",9h,,,,,
1334,30385,Dragoner7,PC,9h,100%,Main Story + Pacifist,8577957,Completed,Replay,,,9h,,,,,
1335,30385,ErikPerikSperik,PC,9h,NR,,10779097,Completed,First,,"August 07, 2018",9h,,,,,
1336,30385,EyceScherer,PC,9h,NR,,8070240,Completed,Replay,,2016,9h,,,,,
1337,30385,JJSparks,PC,9h,100%,,11548806,Completed,First,,"April 24, 2020",9h,,,,,
1338,30385,LamarVultureMan,PC,9h,NR,,8403420,Completed,First,,,9h,,,,,
1339,30385,Nemka,PC,9h,NR,,9586792,Completed,First,,"September 12, 2019",9h,,,,,
1340,30385,RickyButler,PC,9h,70%,,2514252,Completed,First,,"February 01, 2016",9h,,,,,
1341,30385,SkyNexus,PC,9h,NR,,10190336,Completed,First,,"October 05, 2019",9h,,,,,
1342,30385,Squidamus,PC,9h,NR,neutral run + pacifist run,3396004,Completed,First,,2016,9h,,,,,
1343,30385,TimelessBirch,PC,9h,NR,,5444254,Completed,First,,,9h,,,,,
1344,30385,Zinogrex,PC,9h,NR,,8100012,Completed,Replay,,,9h,,,,,
1345,30385,birdo,PC,9h,70%,,9549437,Completed,First,,"September 07, 2019",9h,,,,,
1346,30385,chancem,PC,9h,90%,,7370982,Completed,First,,"January 10, 2017",9h,,,,,
1347,30385,elifol,PC,9h,NR,kept playing over and over again and finaly got genocide run,6790355,Completed,Replay,8h,"04, 2016",9h,40h,,,,
1348,30385,Private,Mac,9h,NR,,8331531,Completed,First,,"October 15, 2019",9h,,,,,
1349,30385,josesl16,PC,9h,90%,"Second Playthrough, True Pacifist Ending",5734578,Replay Completed,Replay,,"January 27, 2018",9h,,9h /,,,
1350,30385,kuddlesac,PC,9h,100%,,10666971,Completed,First,5h,,9h,,,,,
1351,30385,nyannah,PC,9h,NR,"True pacifist route, second playthrough",2213742,Replay Completed,First,7h,"October 16, 2015",9h,,,,,
1352,30385,otakuPower,PlayStation 4,9h,NR,,4982812,Completed,First,,"August 22, 2017",9h,,,,,
1353,30385,ricardioheartguy,PC,9h,100%,,2273483,Completed,First,6h,"January 10, 2016",9h,,,,,
1354,30385,robertaxin,PC,9h,NR,,2588914,Completed,First,,"February 15, 2016",9h,,,,,
1355,30385,rushundine,PC,9h,NR,,8405956,Completed,First,,"March 04, 2019",9h,,,,,
1356,30385,tip,PC,9h,80%,,10921600,Completed,First,,"August 31, 2017",9h,,,,,
1357,30385,wolo777,PC,9h,90%,,11707800,Completed,First,,"April 11, 2020",9h,,,,,
1358,30385,,PC,9h 04m,NR,,9025489,Completed,First,,,9h 04m,,,,,
1359,30385,LudwigvanMozart,PC,9h 04m,100%,"Neutral, then True Pacifist Ending",2450234,Completed,First,7h 09m,"January 23, 2016",9h 04m,,,,,
1360,30385,dahgraz,PC,9h 05m,NR,"True Pacifist, Experienced around 30% of dialogue.",3344832,Completed,Replay,,"November 06, 2016",9h 05m,,,,,
1361,30385,Daiki820,PC,9h 05m,100%,True Pacifist Route,5806418,Custom List Completed,First,7h 05m 42s,"February 11, 2018",9h 05m 42s,,9h 05m 42s /,,,
1362,30385,Jonahtwinkletoes,PC,9h 05m,90%,,7953493,Completed,First,,"December 31, 2018",9h 05m 46s,,,,,
1363,30385,Binarypork2737,PC,9h 08m,100%,,2304336,Completed,First,,"December 30, 2015",9h 08m,,,,,
1364,30385,Madhouse,PC,9h 08m,NR,,5310915,Completed,First,,"November 12, 2017",9h 08m 08s,,,,,
1365,30385,,Nintendo Switch,9h 08m,NR,,9690684,Completed,First,,,9h 08m 13s,,,,,
1366,30385,gnoodle,PC,9h 10m,NR,,6393330,Completed,First,,"June 12, 2018",9h 10m,,,,,
1367,30385,Private,PC,9h 12m,NR,,4050885,Completed,First,,"December 02, 2017",9h 12m,,,,,
1368,30385,vashkey,PC,9h 12m,100%,,2374827,Completed,First,,"January 07, 2016",9h 12m,,,,True pacifist,
1369,30385,Rezruel,PC,9h 15m,NR,,5128755,Completed,Replay,,"August 14, 2017",9h 15m 33s,16h 51m,,,,
1370,30385,Dolus,PC,9h 20m,NR,,3065292,Completed,First,,"June 07, 2016",9h 20m 50s,26h 05m 23s,,,,
1371,30385,Kyonashi,Mac,9h 21m,NR,,2276652,Custom List Completed,First,,"January 07, 2016",9h 21m,,,,,
1372,30385,royrules22,PC,9h 24m,NR,True pacifist. Backtracked all the way right before ending. Time from Steam,2266253,Completed,First,,"February 20, 2016",9h 24m,,,,,
1373,30385,KarmaChicken,PC,9h 25m,NR,,2526847,Completed,First,,,9h 25m,,,,,
1374,30385,Jib47,PlayStation Vita,9h 30m,80%,Pacifist w/ Platinum Trophy,5532466,Completed,First,,"December 28, 2017",9h 30m,,,,,
1375,30385,CDeltaT,PC,9h 32m,80%,,5982076,Completed,First,,,9h 32m 51s,,,,,
1376,30385,Private,PC,9h 33m,NR,,3516305,Completed,First,,October 2016,9h 33m,,,,,
1377,30385,N0vy,PC,9h 36m,NR,,11352740,Completed,First,,"November 27, 2016",9h 36m,,,,,
1378,30385,Eightbit87,Nintendo Switch,9h 38m,NR,,7092812,Completed,First,,"October 18, 2018",9h 38m,,,,,
1379,30385,jclark,PC,9h 44m,80%,pacifist ending,6925933,Custom List Completed,First,,"September 07, 2018",9h 44m,,9h 44m /,,Game Club - discussion 2018-09-09,
1380,30385,letstalkaboutdune,PlayStation Vita,9h 45m,90%,,7115681,Completed,First,,"October 14, 2018",9h 45m,,,,,
1381,30385,,PC,9h 45m,NR,,1969209,Completed,First,4h 10m 21s,,9h 45m 08s,27h 58m 36s,,,,
1382,30385,Private,PC,9h 46m,90%,,4304979,Completed,First,6h 34m,,9h 46m,19h 34m,,,,
1383,30385,Kronological,PC,9h 47m,90%,Neutral + Pacifist + Genocide Route,5521966,Completed,First,4h 39m 42s,"October 04, 2015",9h 47m 33s,17h 50m 28s,,,"Routes were completed at different times- Neutral in fall of 2015, Pacifist in summer of 2016, Genocide in spring of 2017.",
1384,30385,tso184,PC,9h 48m,70%,,2081142,Completed,First,,"October 21, 2016",9h 48m,,,,,
1385,30385,TheMythicalGamer,PC,9h 50m,NR,,3155496,Completed,First,8h 40m,"June 30, 2016",9h 50m,29h,,,,
1386,30385,Jarlisson0,PC,9h 54m,90%,,3844626,Completed,First,,,9h 54m,,,,,
1387,30385,b98223,PC,9h 54m,NR,,7245454,Completed,First,,"October 14, 2018",9h 54m,,,,,
1388,30385,Private,PC,9h 56m,NR,,7236527,Completed,First,,,9h 56m,,,,,
1389,30385,MC50,PC,9h 57m,80%,Pacifist Route Completed.,2502348,Completed,First,6h 52m 50s,"January 30, 2016",9h 57m 55s,,,,,
1390,30385,Valefar,PC,9h 58m,NR,,1877797,Completed,First,,"September 22, 2015",9h 58m,,,,True Pacifist,
1391,30385,Yota,PC,9h 58m,100%,,11848802,Completed,First,,"April 21, 2019",9h 58m 42s,,,,,
1392,30385,PlushWraith,PC,9h 59m,NR,"""True Pacifist"" ending.",7645608,Completed,First,,"December 13, 2018",9h 59m,,,,,
1393,30385,LdotRage,PC,9h 59m,NR,,8298213,Completed,First,,"February 18, 2019",9h 59m 45s,,,,,
1394,30385,,PC,10h,NR,,2088819,Completed,First,,,10h,,,,,
1395,30385,,PC,10h,NR,,2181388,Completed,First,,,10h,,,,,
1396,30385,,PC,10h,NR,,2190134,Completed,Replay,,,10h,14h 30m,,,,
1397,30385,,PC,10h,NR,,2278035,Completed,First,,,10h,,,,,
1398,30385,,PC,10h,NR,,2544703,Completed,First,,,10h,,,,,
1399,30385,,PC,10h,NR,,4254391,Completed,First,,,10h,,,,,
1400,30385,,PC,10h,NR,,4259745,Completed,First,,,10h,,,,,
1401,30385,,PC,10h,NR,,5429381,Completed,First,,,10h,,,,,
1402,30385,,PC,10h,NR,,9430816,Completed,First,,,10h,,,,,
1403,30385,500kevc,PC,10h,100%,,7520520,Custom List 3 Completed,First,6h,"November 12, 2015",10h,18h,,,,
1404,30385,Akatsuki200,PlayStation 4,10h,NR,,8500629,Custom List Completed,First,,"September 21, 2017",10h,,,,,
1405,30385,AstroComposer,PC,10h,NR,,6008422,Completed,First,,"March 19, 2018",10h,,,,Started 2018.3.18,
1406,30385,Bole,PlayStation 4,10h,NR,,10855479,Completed,First,,"December 17, 2019",10h,,,,,
1407,30385,ChristmasGhost,PC,10h,90%,,10835300,Completed,First,,,10h,,,,,
1408,30385,DarkMoonGaming,PC,10h,70%,,8666871,Completed,First,,"February 14, 2016",10h,,,,,
1409,30385,DippoMagoo,PC,10h,90%,,4607157,Completed,First,,,10h,,,,,
1410,30385,EKIZA,PC,10h,NR,Full Pacifist Gameplay,4021140,Completed,First,,"November 21, 2017",10h,,,,,
1411,30385,Feriku,PC,10h,NR,,2002207,Completed,First,,"October 20, 2015",10h,,,,,
1412,30385,Private,PC,10h,100%,Pacifist route,3078707,Completed,First,8h,"March 12, 2016",10h,,,,,
1413,30385,Private,PC,10h,NR,,4552444,Completed,First,,,10h,,,,,
1414,30385,Kal_wardin,PC,10h,70%,,11874742,Completed,First,,"December 30, 2015",10h,,,,,
1415,30385,Kenrae,PC,10h,NR,,8640476,Completed,First,,"April 18, 2019",10h,,,,,
1416,30385,King_K,Nintendo Switch,10h,80%,,7243816,Completed,First,7h,"October 14, 2018",10h,,,,,
1417,30385,Private,PC,10h,NR,True Pacifist,4970827,Completed,First,,August 2017,10h,,,,,
1418,30385,Kyschel,PC,10h,NR,,11734996,Completed,First,,"February 18, 2016",10h,,,,,
1419,30385,Le_Don,PC,10h,90%,,10860200,Custom List Completed,First,,"January 25, 2019",10h,,,,,
1420,30385,Private,PlayStation 4,10h,80%,,5545210,Completed,First,8h,"January 17, 2018",10h,11h,,,,
1421,30385,Mazz,PlayStation 4,10h,NR,,4992745,Playing Completed,First,,"September 15, 2017",10h,,10h /,,,
1422,30385,MediocreZone,PC,10h,NR,,1946723,Completed,First,5h 30m,"October 12, 2015",10h,20h,,,,
1423,30385,Private,PC,10h,NR,,5649044,Completed,First,,"October 07, 2016",10h,,,,,
1424,30385,MistressFi,PC,10h,NR,,9307203,Completed,First,,,10h,,,,,
1425,30385,Monstroid,PC,10h,NR,,4998702,Completed,First,,,10h,,,,,
1426,30385,Private,PC,10h,NR,,6452350,Completed,First,,,10h,,,,,
1427,30385,NeoSoper,PC,10h,100%,,3933516,Completed,First,6h,"November 17, 2016",10h,16h,,,,
1428,30385,Newbbie,PC,10h,100%,,8240148,Completed,First,,,10h,,,,,
1429,30385,NoodleSundays,Nintendo Switch,10h,100%,,11302435,Completed,First,,November 2018,10h,,,,,
1430,30385,Ontarus,PC,10h,NR,,8176383,Completed,First,,,10h,,,,,
1431,30385,Pipistrele,PC,10h,100%,,7346707,Completed,Replay,,2015,10h,,,,,
1432,30385,Rejaku,PC,10h,NR,,2219453,Completed,First,,"December 28, 2015",10h,,,,,
1433,30385,Tash92,PC,10h,NR,,3753376,Completed,First,,,10h,,,,,
1434,30385,Tentacle_Advisor,PC,10h,90%,,9375732,Completed,First,,"August 16, 2019",10h,,,,,
1435,30385,ThatMasterLemon,PC,10h,90%,,5834778,Completed,First,,,10h,,,,,
1436,30385,TitaniumDragon,PC,10h,100%,,7388507,Completed,First,,"November 05, 2018",10h,13h,,,,
1437,30385,Private,PC,10h,100%,,2956992,Completed,First,,,10h,,,,,
1438,30385,Tryfi,PC,10h,NR,,11675211,Completed,First,,"December 29, 2019",10h,,,,,
1439,30385,Tumayto,PC,10h,100%,,6829014,Completed,First,,,10h,,,,,
1440,30385,Wakero,PC,10h,100%,,4241875,Completed,First,8h,"March 27, 2017",10h,15h,,,,
1441,30385,Private,PC,10h,90%,,5042205,Completed,First,,"September 12, 2017",10h,,,,,
1442,30385,Wholegrain_Pasta,Nintendo Switch,10h,90%,,11393214,Completed,First,8h,,10h,25h,,,,
1443,30385,Private,PC,10h,100%,,2004937,Completed,First,,"October 25, 2015",10h,,,,,
1444,30385,ZodyarkXV,PC,10h,100%,,6093964,Completed,Replay,6h 40m,,10h,18h 20m,,,,
1445,30385,alexo774,PC,10h,90%,,11994424,Completed,First,6h,,10h,24h,,,,
1446,30385,alinsane2000,Nintendo Switch,10h,80%,,8933928,Completed,Replay,,"June 24, 2019",10h,,,,,
1447,30385,around,PC,10h,70%,,5739622,Completed,First,,,10h,,,,,
1448,30385,aurorapercivalus,PC,10h,NR,,10492041,Completed,First,6h,"February 01, 2016",10h,20h,,,,
1449,30385,balitingtong1,PC,10h,90%,"True Pacifist Route from start to end, visited Sans room, etc.",2167465,Completed,First,5h 40m,"December 01, 2015",10h,,,,,
1450,30385,benderisgreat,PC,10h,NR,,2431510,Completed,First,,"January 23, 2016",10h,,,,,
1451,30385,chekhovgun,Nintendo Switch,10h,90%,Finished the true pacifist route + optional boss + talking to everyone at the end. Not doing the other routes.,10604110,Completed,Replay,,"December 16, 2019",10h,,,,,
1452,30385,chraq,Nintendo Switch,10h,NR,,7304350,Completed,First,,"May 29, 2019",10h,,,,,
1453,30385,Private,PC,10h,NR,,3804503,Completed,First,,"December 25, 2016",10h,,,,,
1454,30385,dewarper,Nintendo Switch,10h,90%,,10157235,Completed,First,,"September 28, 2019",10h,,,,,
1455,30385,dragoncrafter64,PC,10h,NR,Neutral and Pacifist ending,7172426,Completed,First,,"November 03, 2018",10h,,,,,
1456,30385,droppies,PC,10h,100%,,7890908,Completed,First,,,10h,,,,,
1457,30385,einari,PC,10h,90%,,1856378,Completed,First,,"March 05, 2017",10h,,,,,
1458,30385,enagurney,Mac,10h,NR,True Pacifist + a little genocide,2440880,Completed,First,,"January 24, 2016",10h,,,,,
1459,30385,ensvey,PC,10h,NR,,2690348,Completed,First,8h,"March 04, 2016",10h,,,,,
1460,30385,fenrir_asteron,PC,10h,100%,,9474880,Completed,First,,"August 29, 2019",10h,,,,,
1461,30385,gamer_jili,Nintendo Switch,10h,NR,,10981385,Completed,First,,"February 12, 2020",10h,,,,,
1462,30385,garo00,PC,10h,100%,,6471328,Completed,First,,,10h,,,,,
1463,30385,gill2200,PC,10h,NR,Neutral route + Pacifist route,2300801,Completed,First,,"February 22, 2016",10h,,,,"Neutral Route + Pacifist Route
Still need to do Genocide Route.",
1464,30385,guandumn,PC,10h,NR,,10146735,Completed,First,,"September 26, 2019",10h,,,,,
1465,30385,h4lc0n,PC,10h,NR,,2249502,Completed,First,,"December 26, 2015",10h,,,,,
1466,30385,Private,Nintendo Switch,10h,NR,,4987405,Completed,First,,"March 03, 2019",10h,,,,,
1467,30385,kenholic,Nintendo Switch,10h,60%,,7516779,Completed,First,,"November 24, 2018",10h,,,,,
1468,30385,Private,PC,10h,NR,,11135889,Completed,First,8h,"March 11, 2020",10h,,,,,
1469,30385,nickb04,Nintendo Switch,10h,70%,,11057073,Completed,First,,"February 05, 2019",10h,,,,,
1470,30385,nionkiri,PC,10h,NR,,2718941,Completed,First,,"March 12, 2016",10h,,,,,
1471,30385,nochianand,Nintendo Switch,10h,NR,,9200045,Completed,First,,2019,10h,,,,,
1472,30385,Private,Nintendo Switch,10h,NR,,9461661,Completed,First,,,10h,,,,,
1473,30385,pitgan,PC,10h,NR,,10717211,Completed,First,,,10h,,,,,
1474,30385,pukecloud,PC,10h,100%,,4794763,Completed,Replay,,"July 19, 2017",10h,,,,,
1475,30385,radr,PC,10h,NR,Neutral + Pacifist route,6164863,Completed,First,,"February 18, 2016",10h,,,,,
1476,30385,raindroplet,PC,10h,NR,,2994836,Completed,First,,"May 26, 2016",10h,,,,,
1477,30385,shanetrain210,PC,10h,NR,,4591800,Completed,First,5h 30m,"December 28, 2019",10h,,,,,
1478,30385,shulera1,PC,10h,NR,Neutral run followed by True Pacifist run,2830014,Completed,First,,"April 08, 2016",10h,,,,,
1479,30385,skualninja,PC,10h,NR,,2387733,Completed,First,,"January 09, 2016",10h,,,,,
1480,30385,sprose,PC,10h,NR,,3261389,Completed,First,,"July 25, 2016",10h,,,,haven't done genocide run,
1481,30385,vash357,PC,10h,NR,,5425641,Completed,First,,,10h,,,,,
1482,30385,vegs,PC,10h,90%,"""True pacifist ending"".",2233736,Completed,First,,"December 15, 2015",10h,,,,,
1483,30385,vivek_tagore,PC,10h,NR,,8094422,Completed,First,,"January 22, 2019",10h,,,,,
1484,30385,Bioking333,PC,10h 01m,NR,sans and undying undyne are hard,2649485,Completed,First,7h 21m 05s,"February 25, 2016",10h 01m 56s,25h 03m 55s,,,,
1485,30385,ardhan,Nintendo Switch,10h 02m,90%,,12019134,Completed,First,,2019,10h 02m,,,,,
1486,30385,macat,PC,10h 03m,NR,,3613586,Completed,First,,"November 11, 2016",10h 03m,,,,,
1487,30385,xingchangwong,PC,10h 05m,100%,,4260165,Completed,First,,,10h 05m,,,,,
1488,30385,,PC,10h 07m,NR,,5267784,Completed,First,,,10h 07m,,,,,
1489,30385,DionysusDreams,PC,10h 09m,100%,Pacifist Ending,2341839,Completed,First,,"January 03, 2016",10h 09m,,,,,
1490,30385,adanteallegro,Nintendo Switch,10h 10m,NR,"Really took my time playing through the game. Went back to hear Papyrus and Undyne's phone calls, beat Mew Mew, etc",7663480,Replay Completed,Replay,,"March 23, 2019",10h 10m,,,,,
1491,30385,Kappalite,PC,10h 12m,NR,True pacifist playthrough,11782460,Completed,First,,"May 19, 2020",10h 12m,,,,,
1492,30385,Private,Nintendo Switch,10h 16m,80%,,11183997,Completed,First,,,10h 16m,,,,,
1493,30385,beanocorn,PC,10h 18m,90%,,7714265,Completed,First,,"December 09, 2018",10h 18m,,,,,
1494,30385,,PC,10h 20m,NR,,2510100,Completed,First,,,10h 20m,,,,,
1495,30385,Fraeqo,PC,10h 20m,90%,,3349965,Completed,Replay,6h 24m,"August 22, 2016",10h 20m,17h 47m,,,,
1496,30385,SliverFlag,PC,10h 20m,100%,2017/02/20 - 1st playthrough: did not fight anything. Went back and cooked w/ Undyne.,3727683,Completed,First,,"February 20, 2017",10h 20m,,,,"-5 min off for idling (subtracted from main+ time.)
3/24/2017 - 9 hr 51 min - Second playthrough for True Pacifist ending. Missed fighting Glyde and So Sorry, though satisfied condition to get to So Sorry (just did so after I did went to the True Lab).",
1497,30385,Zhols,PC,10h 20m,NR,,8626390,Completed,First,,,10h 20m,,,,,
1498,30385,Calvo,PC,10h 25m,90%,,8276933,Completed,First,,"February 16, 2019",10h 25m,,,,,
1499,30385,rem02,PC,10h 25m,100%,True Pacifist,2821152,Completed,First,,"April 05, 2016",10h 25m,,,,,
1500,30385,Private,PC,10h 25m,NR,,5991018,Completed,First,,"March 16, 2018",10h 25m,,,,,
1501,30385,,PC,10h 30m,NR,,3632464,Completed,Replay,7h,,10h 30m,,,,,
1502,30385,DEFmedia,Nintendo Switch,10h 30m,NR,,7938754,Completed,First,,"January 04, 2019",10h 30m,,,,,
1503,30385,Freyalise,PlayStation 4,10h 30m,NR,Will not do genocide,11214991,Completed,First,7h,,10h 30m,,,,,
1504,30385,NoahThaBoah,PC,10h 30m,100%,,7737907,Completed,First,7h,"December 14, 2016",10h 30m,20h,,,,
1505,30385,crono3,Nintendo Switch,10h 30m,NR,,4531627,Completed,First,7h,"November 19, 2018",10h 30m,,,,,
1506,30385,j0nnynoname,Mac,10h 30m,90%,,4134488,Completed,First,,"March 01, 2017",10h 30m,,,,,
1507,30385,Private,PC,10h 30m,NR,Neutral and Pacifist Ending,2086201,Completed,First,,"December 24, 2015",10h 30m,,,,,
1508,30385,Private,PC,10h 30m,90%,Pacifist and Genocide Run,2012506,Completed,First,,"October 20, 2015",10h 30m,,,,,
1509,30385,Private,PC,10h 31m,100%,,3869784,Completed,First,,"December 22, 2015",10h 31m 13s,,,,,
1510,30385,DOUGLAS,PC,10h 38m,NR,,7417454,Completed,Replay,,"November 11, 2018",10h 38m,,,,,
1511,30385,Lynec,PC,10h 40m,90%,,10779198,Completed,First,,"November 03, 2018",10h 40m,,,,,
1512,30385,mikeypants,PC,10h 42m,NR,True Pacifist Ending,3157716,Completed,First,,"January 19, 2019",10h 42m,,,,,
1513,30385,Respomar,PC,10h 43m,80%,"Pacific Run, so extra story",7515429,Custom List 3 Completed,First,7h 43m,"May 17, 2016",10h 43m,,,,"Pacific Route was very fun, loved the extra content after the main game.",
1514,30385,Private,PlayStation 4,10h 44m,90%,,5167565,Completed,First,,"December 11, 2017",10h 44m,,,,,
1515,30385,FirumaAlejandro,PC,10h 45m,90%,,2354442,Completed,First,,"January 09, 2016",10h 45m,,,,,
1516,30385,typ12,PC,10h 48m,NR,,10554609,Completed,First,,,10h 48m,,,,,
1517,30385,Desertbath,PC,10h 49m,NR,,6798675,Completed,First,,,10h 49m,,,,,
1518,30385,Yunnlith,PC,10h 55m,80%,,2314955,Completed,First,,"March 28, 2016",10h 55m,,,,,
1519,30385,drewix,PC,10h 55m,100%,,6739575,Completed,First,,"April 02, 2016",10h 55m,,,,,
1520,30385,JasIruka,PC,10h 57m,100%,,8409222,Completed,First,,"December 07, 2015",10h 57m 13s,,,,,
1521,30385,,PC,11h,NR,With true pacifist,4797653,Completed,First,,,11h,,,,,
1522,30385,,PC,11h,NR,,6039093,Completed,First,,,11h,,,,,
1523,30385,,PC,11h,NR,Pacifist Run,11994674,Completed,First,,,11h,,,,,
1524,30385,Captrico,PlayStation 4,11h,30%,,6955006,Completed,First,,"December 01, 2017",11h,,,,,
1525,30385,Demeshnik,PC,11h,NR,,7522744,Completed,First,8h,"November 25, 2018",11h,14h,,,,
1526,30385,Determination_Dog,Nintendo Switch,11h,100%,,8576458,Completed,First,,"December 25, 2018",11h,,,,,
1527,30385,Etrox,PC,11h,90%,,5729061,Completed,First,,"January 26, 2018",11h,,,,,
1528,30385,Grayfox001,PlayStation 4,11h,NR,,11635037,Completed,First,6h,"November 18, 2019",11h,15h,,,,
1529,30385,Grayfox001,Nintendo Switch,11h,NR,,11635730,Completed,First,6h,"July 07, 2019",11h,18h,,,,
1530,30385,Nimbus,PC,11h,NR,,3553950,Completed,First,,"October 07, 2015",11h,,,,,
1531,30385,Santisantt,PC,11h,NR,,6611462,Completed,First,,"July 18, 2018",11h,,,,,
1532,30385,Sinrost,PC,11h,90%,,3491155,Completed,First,,"November 15, 2015",11h,,,,4th Wall,
1533,30385,TimmyTheDank,PC,11h,NR,Still haven't beaten Sans but oh well,9616008,Completed,First,,,11h,,,,,
1534,30385,Valdier,PC,11h,NR,,3006654,Completed,First,,"May 23, 2016",11h,,,,,
