,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Progress,Completionist,Main+Extras,Personal Notes,Speedrun
1220,44852,,PlayStation 4,25h,NR,,11287592,Completed,First,15h,,,25h,20h,,6h 43m
1221,44852,Ausl0,PlayStation 4,25h,NR,,8206588,Completed,First,,"December 04, 2018",,25h,,,
1222,44852,Beowulf94,PlayStation 4,25h,90%,,10514876,Completed,First,,"November 30, 2018",,25h,,,
1223,44852,Devi,PlayStation 4,25h,NR,,7208668,Completed,First,,"September 19, 2018",,25h,,,
1224,44852,Private,PlayStation 4,25h,NR,,7805779,Completed,First,20h,"September 23, 2018",,25h,22h,,
1225,44852,Master_Cloud,PlayStation 4,25h,90%,,7008560,Completed,First,,"September 10, 2018",,25h,,,
1226,44852,MathiasBS,PlayStation 4,25h,NR,,7865134,Completed,First,,"December 29, 2018",,25h,,,
1227,44852,Private,PlayStation 4,25h,NR,,10186967,Completed,First,15h,"September 21, 2018",,25h,,,
1228,44852,NovaZonePlus,PlayStation 4,25h,NR,,7289653,Completed,First,,"October 20, 2018",,25h,,,
1229,44852,PuffMama,PlayStation 4,25h,90%,,7011240,Completed,Replay,,"October 25, 2018",,25h,,,
1230,44852,SOUP32,PlayStation 4,25h,NR,,10747895,Completed,First,,"January 04, 2020",,25h,,,
1231,44852,SkullKid2611,PlayStation 4,25h,NR,,7455303,Completed,First,15h,October,,25h,20h,,
1232,44852,SmashinVP,PlayStation 4,25h,100%,,11457475,Completed,First,,"January 26, 2020",,25h,,,
1233,44852,Sora_O,PlayStation 4,25h,NR,,7169319,Completed,First,,"September 23, 2018",,25h,,,
1234,44852,TbestiaC,PlayStation 4,25h,NR,,7186107,Backlog Completed,First,,"October 04, 2018",,25h,,,
1235,44852,Tsubaki,PlayStation 4,25h,30%,,7018901,Completed,First,16h,,,25h,20h,,
1236,44852,VicB0ss,PlayStation 4,25h,90%,,8030306,Completed,First,,"July 25, 2019",,25h,,,
1237,44852,alex21BK,PlayStation 4,25h,90%,,7182600,Completed,First,13h,"October 04, 2018",,25h,,,
1238,44852,angelbless,PlayStation 4,25h,80%,,7991124,Completed,First,,"January 08, 2019",,25h,,,
1239,44852,eriksnowmane,PlayStation 4,25h,90%,,9358667,Completed,First,,"August 12, 2019",,25h,,,
1240,44852,grav3man,PlayStation 4,25h,NR,,7338861,Completed,First,,"October 10, 2018",,25h,,,
1241,44852,kircherboyswag,PlayStation 4,25h,80%,,11335630,Completed,First,,"June 14, 2019",,25h,,,
1242,44852,leyeti,PlayStation 4,25h,80%,,7157245,Completed,First,,"September 16, 2018",,25h,,,
1243,44852,mollymog,PlayStation 4,25h,100%,Platinum trophy,7197734,Completed,First,,"September 16, 2018",,25h,,,
1244,44852,nylg,PlayStation 4,25h,NR,,7447758,Completed,First,,"November 14, 2018",,25h,,,
1245,44852,patbacca,PlayStation 4,25h,NR,,7271628,Completed,First,,"September 25, 2018",,25h,,,
1246,44852,Private,PlayStation 4,25h,80%,,7166688,Completed,First,15h,"September 20, 2018",,25h,20h,,
1247,44852,xMars,PlayStation 4,25h,80%,,11188390,Completed,First,,"September 10, 2018",,25h,,,
1248,44852,TheDanx,PlayStation 4,25h 02m,NR,Platinum,7554532,Completed,First,,"December 17, 2018",,25h 02m 59s,21h 48m 46s,,
1249,44852,Private,PlayStation 4,25h 04m,100%,,8688196,Completed,First,,"December 24, 2018",,25h 04m,,12/15 - 12/24,
1250,44852,anishk123,PlayStation 4,25h 15m,NR,,11462210,Completed,First,,"April 16, 2020",,25h 15m 10s,,,
1251,44852,imbrady,PlayStation 4,25h 21m,NR,,8314861,Completed,First,14h 40m,"September 10, 2018",,25h 21m 33s,,,
1252,44852,Joshster_1,PlayStation 4,25h 21m,90%,,7633593,Completed,First,15h 15m,"September 05, 2018",,25h 21m 45s,20h 34m 33s,,
1253,44852,,PlayStation 4,25h 22m,NR,,10229305,Completed,First,20h 22m 45s,,,25h 22m 04s,22h 44m 09s,,7h 40m 56s
1254,44852,,PlayStation 4,25h 25m,NR,It was a really good game,11396380,Completed,First,17h 12m 33s,,,25h 25m 25s,19h,,
1255,44852,SeraphGamer,PlayStation 4,25h 25m,100%,,7546054,Completed,First,,"November 08, 2018",,25h 25m 25s,,,
1256,44852,Unforgettable,PlayStation 4,25h 30m,NR,,7031619,Completed,First,14h 15m,"September 12, 2018",,25h 30m,,,
1257,44852,Velkitor,PlayStation 4,25h 30m,NR,,7175097,Completed,First,,"September 29, 2018",,25h 30m,,,
1258,44852,LumberJack,PlayStation 4,25h 33m,70%,,7386854,Completed,First,,"October 31, 2018",,25h 33m,,,
1259,44852,,PlayStation 4,25h 34m,NR,,7387611,Completed,First,13h 40m 40s,,,25h 34m 58s,20h 10m 20s,,
1260,44852,edheng,PlayStation 4,25h 39m,90%,,10190643,Completed,First,,"December 23, 2018",,25h 39m,,,
1261,44852,hasan211,PlayStation 4,25h 44m,NR,,9486965,Completed,First,14h,"November 23, 2019",,25h 44m,17h,,
1262,44852,,PlayStation 4,25h 50m,NR,,7011548,Completed,First,14h 10m,,,25h 50m,17h 45m,,
1263,44852,WaveSquirrel,PlayStation 4,25h 50m,80%,,7794134,Completed,First,,"January 06, 2019",,25h 50m 36s,,,
1264,44852,,PlayStation 4,26h,NR,,7093375,Completed,First,14h,,,26h,20h,,
1265,44852,NightSlade,PlayStation 4,26h,80%,,8044059,Completed,First,,"January 15, 2019",,26h,,,
1266,44852,Nolariss,PlayStation 4,26h,NR,,8120645,Completed,First,,"December 25, 2018",,26h,,,
1267,44852,Purdy8TV,PlayStation 4,26h,100%,,8194962,Completed,First,,"February 03, 2019",,26h,,,
1268,44852,RockyB,PlayStation 4,26h,NR,,7135225,Completed,First,,"September 28, 2018",,26h,,,
1269,44852,akbhagat97,PlayStation 4,26h,NR,,10678306,Completed,First,,,,26h,,,
1270,44852,ethnictrailmix,PlayStation 4,26h,90%,,8738807,Completed,First,,"December 11, 2018",,26h,,,
1271,44852,iamthermaut,PlayStation 4,26h,100%,,7186313,Completed,First,12h,"October 05, 2018",,26h,20h,,
1272,44852,moseng16,PlayStation 4,26h,NR,10,8092545,Completed,First,,,,26h,,,
1273,44852,soilworker7,PlayStation 4,26h,90%,,8177380,Completed,First,,"December 08, 2018",,26h,,,
1274,44852,thievingsince95,PlayStation 4,26h,NR,,11460289,Completed,First,,,,26h,,,
1275,44852,varex,PlayStation 4,26h,90%,,7108801,Completed,First,,"September 23, 2018",,26h,,,
1276,44852,GoldenSpaceman,PlayStation 4,26h 07m,90%,"Got the platinum trophy, did not get all the benchmarks.",7006369,Completed,First,,"September 17, 2018",,26h 07m 55s,,,
1277,44852,,PlayStation 4,26h 10m,NR,,7028724,Completed,First,,,,26h 10m 08s,,,
1278,44852,ArenSpace,PlayStation 4,26h 12m,NR,,10862819,Completed,Replay,12h 56m 13s,"January 21, 2020",,26h 12m 24s,24h 34m 43s,,
1279,44852,,PlayStation 4,26h 15m,NR,Got every song trophy in the game,7056395,Completed,First,,,,26h 15m,,,
1280,44852,semihvostovd,PlayStation 4,26h 20m,NR,,9250231,Completed,First,,"July 27, 2019",,26h 20m,,,
1281,44852,michael01,PlayStation 4,26h 20m,NR,,11451581,Completed,First,,"April 15, 2020",,26h 20m 34s,,,
1282,44852,,PlayStation 4,26h 37m,NR,,7170816,Completed,First,,,,26h 37m,,,
1283,44852,sky_solo,PlayStation 4,26h 39m,NR,Platinum,7208977,Completed,First,,"December 01, 2018",,26h 39m,19h 44m,,
1284,44852,,PlayStation 4,26h 45m,NR,,7012052,Completed,First,,,,26h 45m,,,
1285,44852,Hottston,PlayStation 4,26h 50m,80%,,7005317,Completed,First,,"October 10, 2018",,26h 50m,,,
1286,44852,Color09,PlayStation 4,26h 55m,90%,,9439870,Completed,First,,"September 04, 2019",,26h 55m,,,
1287,44852,,PlayStation 4,27h,NR,,7075482,Completed,First,,,,27h,23h,,
1288,44852,,PlayStation 4,27h,NR,,11593294,Completed,First,,,,27h,,,
1289,44852,2theTardis,PlayStation 4,27h,NR,,7175032,Completed,First,,,,27h,,,
1290,44852,ArticunoBreeze,PlayStation 4,27h,70%,,10153751,Completed,First,,,,27h,,,
1291,44852,Bosatysaurus,PlayStation 4,27h,90%,,7231189,Completed,First,15h,,,27h,,,
1292,44852,JowiJoestar,PlayStation 4,27h,NR,,7271833,Completed,First,,,,27h,,,
1293,44852,Michael313,PlayStation 4,27h,80%,,7097068,Completed,First,,"September 22, 2018",,27h,,,
1294,44852,Saiko_Orochi,PlayStation 4,27h,90%,,11288508,Completed,First,,"May 28, 2020",,27h,,,
1295,44852,kir1n,PlayStation 4,27h,80%,,7811725,Completed,First,,"December 24, 2018",,27h,,,
1296,44852,lazymoomoo,PlayStation 4,27h,NR,,7166652,Completed,First,,"October 01, 2018",,27h,26h,,
1297,44852,tausiftt5238,PlayStation 4,27h,100%,,7009455,Completed,First,20h,"September 09, 2018",,27h,24h,,
1298,44852,Ingword,PlayStation 4,27h 08m,NR,100%,9229372,Completed,First,,"July 25, 2019",,27h 08m,,,
1299,44852,Saclebolt,PlayStation 4,27h 12m,NR,,7233328,Completed,First,,"October 11, 2018",,27h 12m,,,
1300,44852,,PlayStation 4,27h 14m,NR,,7007684,Completed,First,11h 17m,,,27h 14m,16h 48m,,
1301,44852,humpydoe,PlayStation 4,27h 22m,90%,,6918953,Completed,First,14h 20m 33s,"September 23, 2018",,27h 22m 33s,26h 22m 33s,,
1302,44852,VicarAmagami,PlayStation 4,27h 28m,NR,First Playthrough,9662669,Completed,First,,"November 16, 2018",,27h 28m 02s,,,
1303,44852,,PlayStation 4,27h 30m,NR,,7021917,Completed,First,,,,27h 30m,,,
1304,44852,KerfMerf,PlayStation 4,27h 31m,80%,,7076999,Completed,First,,"September 26, 2018",,27h 31m 12s,,,
1305,44852,andrewl3779,PlayStation 4,27h 35m,NR,"Platinum. ""Amazing"" difficulty.",11811420,Completed,First,,"May 22, 2020",,27h 35m 13s,25h 01m 43s,,
1306,44852,DecemberStyle,PlayStation 4,27h 36m,90%,,7041437,Completed,First,,"September 25, 2018",,27h 36m 30s,,,
1307,44852,Private,PlayStation 4,27h 37m,90%,,7063791,Completed,First,,"September 16, 2018",,27h 37m 25s,,,
1308,44852,Angmar,PlayStation 4,27h 37m,80%,,7148657,Completed,First,,"October 15, 2018",,27h 37m 30s,,,
1309,44852,,PlayStation 4,27h 45m,NR,"Complete Map,All Side Mission",7223658,Completed,First,18h 30m,,,27h 45m,,,
1310,44852,doroark76,PlayStation 4,27h 47m,NR,,7058594,Completed,First,,"November 03, 2018",,27h 47m 36s,,,
1311,44852,Private,PlayStation 4,27h 48m,90%,,7532428,Completed,First,,"December 12, 2018",,27h 48m 22s,17h 43m 03s,,
1312,44852,spawn_92,PlayStation 4,27h 50m,NR,Platinum,7010518,Completed,First,,"September 30, 2018",,27h 50m,,,
1313,44852,,PlayStation 4,27h 53m,90%,,7407843,Completed,First,,"November 16, 2018",,27h 53m 27s,,,
1314,44852,,PlayStation 4,27h 55m,NR,,7859333,Completed,First,21h 43m,,,27h 55m,25h 34m,,
1315,44852,,PlayStation 4,28h,NR,,7016702,Completed,First,15h,,,28h,22h 30m,,
1316,44852,AlbertoSauce,PlayStation 4,28h,NR,,8355924,Completed,First,,,,28h,,,
1317,44852,Freiol,PlayStation 4,28h,80%,,7085876,Completed,First,14h 50m,"September 16, 2018",,28h,,,
1318,44852,JaimieD532,PlayStation 4,28h,NR,,7772231,Completed,First,,"September 14, 2018",,28h,,,
1319,44852,KB_Jbird,PlayStation 4,28h,NR,,8704778,Completed,First,23h,"May 02, 2019",,28h,26h,,
1320,44852,Legendares,PlayStation 4,28h,80%,,6995278,Completed,First,,"January 10, 2019",,28h,,,
1321,44852,LukeyGuy1,PlayStation 4,28h,90%,,7845444,Completed,First,,"December 21, 2018",,28h,,,
1322,44852,MrEdel,PlayStation 4,28h,NR,,8112781,Completed,First,,,,28h,,,
1323,44852,RyderDie,PlayStation 4,28h,90%,,6929996,Completed,First,,"September 11, 2018",,28h,,,
1324,44852,Smoney412,PlayStation 4,28h,100%,,6959704,Completed,First,15h,"October 23, 2018",,28h,23h,,
1325,44852,VanFinale,PlayStation 4,28h,70%,,7186166,Completed,First,,"October 05, 2018",,28h,,,
1326,44852,Wagglestein,PlayStation 4,28h,NR,Platinum Trophy,7506209,Completed,First,,"October 31, 2018",,28h,,,
1327,44852,danhar1988,PlayStation 4,28h,80%,,7363761,Completed,First,,,,28h,,,
1328,44852,demonswordsman,PlayStation 4,28h,NR,,7070941,Completed,First,,"September 29, 2018",,28h,20h,,
1329,44852,edijr_,PlayStation 4,28h,100%,Platinado,11162240,Completed,First,,"March 15, 2020",,28h,,,
1330,44852,jaimieditchfield5,PlayStation 4,28h,NR,,10573741,Completed,First,,"December 10, 2019",,28h,,,
1331,44852,senovan,PlayStation 4,28h,NR,,7212666,Completed,First,,"October 01, 2018",,28h,,,
1332,44852,Private,PlayStation 4,28h 04m,90%,100% & platinum trophy,11864789,Completed,First,,"June 04, 2020",,28h 04m,,,
1333,44852,,PlayStation 4,28h 12m,NR,,7016580,Completed,First,14h 32m 10s,,,28h 12m 38s,,,
1334,44852,Magrizzly,PlayStation 4,28h 23m,90%,,7209191,Completed,First,,"October 04, 2018",,28h 23m 22s,22h,,
1335,44852,Dregok5549,PlayStation 4,28h 30m,NR,,11640079,Playing Completed,First,,"May 03, 2020",,28h 30m,,,
1336,44852,dggoodluck,PlayStation 4,28h 30m,90%,,7250506,Completed,First,14h 25m,"September 13, 2018",,28h 30m,20h,,
1337,44852,JohnnyPotSmoker,PlayStation 4,28h 36m,NR,,7020601,Completed,First,,"September 25, 2018",,28h 36m,,,
1338,44852,wingz3ero,PlayStation 4,28h 37m,90%,,7267614,Completed,First,,"October 17, 2018",,28h 37m,,,
1339,44852,Zomoniac,PlayStation 4,28h 40m,90%,,10927889,Completed,First,17h 30m,"February 17, 2020",,28h 40m,,,
1340,44852,,PlayStation 4,28h 45m,NR,,7716175,Completed,First,14h 30m,,,28h 45m,17h,,
1341,44852,,PlayStation 4,29h,NR,All the map,7011338,Completed,First,16h,,,29h,23h,,
1342,44852,,PlayStation 4,29h,NR,,7533082,Completed,First,,,,29h,,,
1343,44852,Aech_AS,PlayStation 4,29h,NR,,11124704,Completed,First,,,,29h,,,
1344,44852,CorticusMaximus,PlayStation 4,29h,80%,All Trophies,7003707,Completed,First,,"September 10, 2018",,29h,,,
1345,44852,Freak0104,PlayStation 4,29h,NR,,7689268,Completed,First,16h,"November 05, 2018",,29h,,,
1346,44852,JoshieYoshie,PlayStation 4,29h,70%,,9479483,Completed,First,,"September 04, 2019",,29h,19h,,
1347,44852,LocoCogo917,PlayStation 4,29h,NR,,8521354,Completed,First,14h,"September 21, 2018",,29h,,,
1348,44852,hennejoe,PlayStation 4,29h,70%,,8498628,Completed,First,,"October 14, 2018",,29h,,,
1349,44852,nikkornukov,PlayStation 4,29h,90%,,7031422,Completed,First,,"September 13, 2018",,29h,,,
1350,44852,SomethingIshy,PlayStation 4,29h 01m,80%,,7223690,Completed,First,,"October 01, 2018",,29h 01m,,,
1351,44852,Luzifferx,PlayStation 4,29h 04m,80%,,11395343,Completed,First,,"April 13, 2020",,29h 04m,,,
1352,44852,DEADTERMINATOR,PlayStation 4,29h 05m,90%,Platinum trophy + 100% completion. All suits (minus the all secret photos suit)/gear upgrades/mods.,7136170,Completed,First,,"September 24, 2018",,29h 05m,,,
1353,44852,Suno,PlayStation 4,29h 05m,80%,,11389635,Completed,First,17h 21m 44s,"September 22, 2019",,29h 05m 56s,22h 34m 20s,,
1354,44852,maethesa,PlayStation 4,29h 06m,90%,,7449955,Completed,First,,"October 12, 2018",,29h 06m 21s,,,
1355,44852,Kraskaff,PlayStation 4,29h 09m,70%,,9380470,Completed,First,,"August 08, 2019",,29h 09m 09s,,,
1356,44852,jacassc,PlayStation 4,29h 10m,NR,,7221019,Completed,First,,"October 09, 2018",,29h 10m,,,
1357,44852,,PlayStation 4,29h 11m,NR,,7094350,Completed,First,10h 12m 11s,,,29h 11m 02s,12h 11m 03s,,
1358,44852,M34TP4CK3R85,PlayStation 4,29h 20m,90%,,6089823,Completed,First,,"September 09, 2018",,29h 20m,24h 48m,,
1359,44852,Rafaelnrn,PlayStation 4,29h 30m,100%,,7085082,Completed,First,14h 30m,"September 14, 2018",,29h 30m,,,
1360,44852,TheDarkLordSnow,PlayStation 4,29h 30m,90%,Got the Platinum Trophy. 100% Complete and wanting more! Can't wait for the DLC.,7038167,Completed,First,,"October 02, 2018",,29h 30m,,"I got through it pretty fast by efficiently doing all optionals, sides, and collectibles as soon as I got them. Broke up the action with story missions when I felt it nearing tedium or when I ran out of optionals to do.",
1361,44852,deadlyplacebo,PlayStation 4,29h 30m,NR,,7192001,Completed,First,,"September 21, 2018",,29h 30m,,,
1362,44852,Omega_312,PlayStation 4,29h 32m,NR,,6976260,Completed,First,,"September 17, 2018",,29h 32m 06s,22h 31m 11s,,
1363,44852,Enforcer,PlayStation 4,29h 33m,100%,,7943282,Completed,First,,"January 04, 2019",,29h 33m,,,
1364,44852,Private,PlayStation 4,29h 38m,NR,"Platinum, normal difficulty, completely streamed with ps now",11487812,Completed,First,,"April 19, 2020",,29h 38m,,,
1365,44852,DJPenguinScratch,PlayStation 4,29h 43m,100%,,7100750,Completed,First,,"September 22, 2018",,29h 43m,,,
1366,44852,Private,PlayStation 4,29h 45m,90%,,7009322,Completed,First,,"September 17, 2018",,29h 45m,22h,,
1367,44852,wkenah,PlayStation 4,29h 45m,NR,On Ultimate difficulty,9652897,Replay Completed,First,,"September 14, 2019",,29h 45m,,,8h 15m
1368,44852,Rockstr85,PlayStation 4,29h 52m,90%,,7557049,Completed,First,,"November 29, 2018",,29h 52m,,,
1369,44852,abatage,PlayStation 4,29h 54m,NR,100% Completion + Platinum Trophy,7506205,Completed,First,,"November 30, 2018",,29h 54m 23s,,,
1370,44852,g222leav,PlayStation 4,29h 55m,NR,,7904420,Completed,First,,"January 01, 2019",,29h 55m,,,
1371,44852,,PlayStation 4,30h,NR,,7014284,Completed,First,18h,,,30h,25h,,
1372,44852,,PlayStation 4,30h,NR,,7021000,Completed,First,,,,30h,,,
1373,44852,,PlayStation 4,30h,NR,,7044566,Completed,First,15h,,,30h,23h,,
1374,44852,,PlayStation 4,30h,NR,,7199280,Completed,First,,,,30h,,,
1375,44852,,PlayStation 4,30h,NR,,7315482,Completed,First,,,,30h,,,
1376,44852,,PlayStation 4,30h,NR,,7374239,Completed,First,,,,30h,,,
1377,44852,,PlayStation 4,30h,NR,,9019863,Completed,First,15h 30m,,,30h,22h,,
1378,44852,Adgalo,PlayStation 4,30h,80%,,7195337,Completed,First,15h,"October 06, 2018",,30h,25h,Empezado 8/10/18,
1379,44852,Animanis,PlayStation 4,30h,NR,,7148629,Completed,First,,"September 30, 2018",,30h,,,
1380,44852,AwDeathsmile,PlayStation 4,30h,NR,,9008000,Completed,First,,"October 03, 2018",,30h,,,
1381,44852,BDT,PlayStation 4,30h,NR,,7483591,Completed,First,,"November 01, 2018",,30h,,,
1382,44852,Babbudoiu,PlayStation 4,30h,NR,,7122436,Completed,First,17h,"September 15, 2018",,30h,24h,,
1383,44852,Banterfigaro,PlayStation 4,30h,90%,,7129376,Completed,First,,"September 11, 2018",,30h,,,
1384,44852,Batch,PlayStation 4,30h,NR,,8269919,Completed,First,,"July 25, 2019",,30h,,,
1385,44852,Private,PlayStation 4,30h,90%,,11262475,Completed,First,,"June 08, 2020",,30h,,,
1386,44852,Caspel,PlayStation 4,30h,90%,,11724294,Completed,First,,"September 12, 2018",,30h,,,
1387,44852,Cezawy,PlayStation 4,30h,NR,,7516610,Completed,First,,"September 19, 2018",,30h,,,
1388,44852,Private,PlayStation 4,30h,100%,,7386677,Completed,First,,"November 04, 2018",,30h,,,
1389,44852,Private,PlayStation 4,30h,NR,,7292889,Completed,First,,"September 22, 2018",,30h,,,
1390,44852,DannyKingdom,PlayStation 4,30h,NR,,7202153,Completed,First,,"October 07, 2018",,30h,,,
1391,44852,DarkLinkBJ,PlayStation 4,30h,90%,,10493896,Completed,First,,,,30h,,,
1392,44852,Dereklions,PlayStation 4,30h,NR,,11416510,Completed,First,,"April 11, 2020",,30h,,,
1393,44852,Dispator,PlayStation 4,30h,NR,,7103358,Completed,First,16h,"September 20, 2018",,30h,20h,,
1394,44852,DreamEaglr,PlayStation 4,30h,NR,,7011923,Completed,First,10h,"September 10, 2018",,30h,15h,,
1395,44852,Elephantfish,PlayStation 4,30h,90%,,7390822,Completed,First,,"November 05, 2018",,30h,,,
1396,44852,EspioNova,PlayStation 4,30h,NR,,7920615,Completed,First,19h,"September 12, 2018",,30h,25h,,
1397,44852,FLIPBARZBDT,PlayStation 4,30h,90%,,7025553,Completed,First,18h,"September 12, 2018",,30h,22h,"Game can be beat on first playthrough to 100%, and earning the platinum",
1398,44852,FabioAuditore,PlayStation 4,30h,NR,,8734158,Completed,First,16h,"January 15, 2019",,30h,22h,,
1399,44852,FailureeeByDesign,PlayStation 4,30h,NR,,10382085,Completed,First,20h,"November 09, 2019",,30h,,,
1400,44852,FlipTheUsbTwice,PlayStation 4,30h,NR,,8439945,Completed,First,,"September 08, 2018",,30h,23h,,
1401,44852,Giggykibbles709,PlayStation 4,30h,NR,,10934357,Completed,First,17h,,,30h,,,
1402,44852,Hajak,PlayStation 4,30h,80%,Plat,7248120,Completed,First,,"October 14, 2018",,30h,,,
1403,44852,Heartscar,PlayStation 4,30h,NR,,7006428,Completed,First,,"September 12, 2018",,30h,,,
1404,44852,HecTiicClaw,PlayStation 4,30h,100%,,7063532,Completed,First,,"September 16, 2018",,30h,,,
1405,44852,Hentai_Goddess,PlayStation 4,30h,90%,,8169227,Completed,First,,"January 31, 2019",,30h,,,
1406,44852,Private,PlayStation 4,30h,NR,,7064517,Completed,First,,"September 12, 2018",,30h,,,
1407,44852,Iiddell,PlayStation 4,30h,NR,,10818124,Completed,First,,"September 24, 2018",,30h,,,
1408,44852,Injuredhunter,PlayStation 4,30h,90%,,7028531,Completed,First,,"September 10, 2018",,30h,,,
1409,44852,Ivanusko,PlayStation 4,30h,90%,Platino,8163569,Completed,First,,"January 30, 2019",,30h,,,
1410,44852,JCalum1,PlayStation 4,30h,80%,,9106725,Completed,First,18h,"February 17, 2019",,30h,22h,,
1411,44852,Jack2321,PlayStation 4,30h,90%,Crimes were very annoying,11598326,Replay Completed,First,,"January 10, 2019",,30h,,Do this on 100% only if you are a fan of spiderman,
1412,44852,LazyHunter,PlayStation 4,30h,NR,,11922774,Completed,First,16h,"June 07, 2020",,30h,25h,,
1413,44852,LennardF1989,PlayStation 4,30h,NR,,7337222,Completed,First,,"September 21, 2018",,30h,,,
1414,44852,Lokiasche,PlayStation 4,30h,100%,,9162281,Completed,First,,"June 21, 2019",,30h,,,
1415,44852,LucasMonclar,PlayStation 4,30h,90%,,7574869,Completed,First,,"December 01, 2018",,30h,,,
1416,44852,Matthewk1000,PlayStation 4,30h,100%,Try do as many crimes during the main story. I did backpacks straight away and the Black Cat dolls just to save time.,7025145,Completed,First,25h,"September 12, 2018",,30h,,,
1417,44852,Mayki,PlayStation 4,30h,NR,,6970515,Completed,First,,2018,,30h,,,
1418,44852,Moogourou,PlayStation 4,30h,NR,,10344901,Completed,First,20h,"October 24, 2019",,30h,25h,,
