,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Vs.,Progress,Personal Notes,Speedrun,Co-Op
1323,12707,lukecole24,PlayStation 4,42h 16m,NR,,1990536,Completed,First,"December 05, 2014",,42h 16m,,,,First PS4 game!,,
1324,12707,Private,PlayStation 4,42h 18m,NR,,2746202,Completed,First,"March 19, 2016",,42h 18m 21s,,,,,,
1325,12707,thegreatcraig,Wii U,42h 26m,NR,,2625755,Completed,First,"June 08, 2014",,42h 26m,,,,,,
1326,12707,novaviking,Xbox 360,42h 26m,NR,,10936491,Completed,First,"December 14, 2014",,42h 26m 08s,,,,,,
1327,12707,StickySplat,PlayStation 4,42h 30m,NR,,8185373,Completed,First,"June 05, 2014",,42h 30m,,,,,,
1328,12707,merph,PC,42h 30m,100%,,900807,Completed,First,,,42h 30m,,,,,,
1329,12707,Mr_b_2666,PlayStation 4,42h 41m,90%,,5144311,Replay Completed,First,"January 29, 2017",,42h 41m 03s,,,30h /,,,
1330,12707,,PC,43h,NR,,3546745,Completed,First,,,43h,,,,,,
1331,12707,,PC,43h,NR,,8388306,Completed,First,,,43h,,,,,,
1332,12707,Glammer,PC,43h,NR,,709850,Completed,First,"January 14, 2016",,43h,,,,,,
1333,12707,Kaborer,PC,43h,NR,,3740812,Completed,First,,,43h,,,,,,
1334,12707,MadSexual,PC,43h,70%,,1116721,Completed,First,"January 12, 2015",,43h,,,,,,
1335,12707,Yenah,PC,43h,NR,,3277618,Completed,Replay,"July 01, 2016",23h,43h,,,,,,
1336,12707,bobiroka,PC,43h,90%,,460847,Completed,First,"September 02, 2014",,43h,,,,,,
1337,12707,NoirXephon,PlayStation 4,43h 02m,80%,,2570114,Completed,First,"February 13, 2016",,43h 02m,,,,,,
1338,12707,bibirique,PlayStation 4,43h 05m,80%,,1107004,Completed,First,"November 03, 2014",,43h 05m 31s,,,,94%,,
1339,12707,cereal56k,PC,43h 10m,NR,,5353269,Completed,First,,,43h 10m,,,,,,
1340,12707,,PlayStation 3,43h 12m,NR,I just wanted to quit on every than,11718002,Completed,First,,12h 46m 01s,43h 12m 42s,94h 28m 08s,,,,,
1341,12707,Toxe,PlayStation 4,43h 30m,90%,,4440094,Completed,First,"May 15, 2017",,43h 30m,,,,,,
1342,12707,XPviper,Xbox 360,43h 30m,NR,,1079173,Completed,First,"May 19, 2014",,43h 30m,,,,,,
1343,12707,,Xbox 360,43h 43m,NR,,700485,Completed,First,,21h 03m,43h 43m 19s,,,,,,
1344,12707,rmomega,PlayStation 4,43h 44m,80%,Completed nearly 94% progress. No desire to collect all treasures. Final Naval contract seems glitched.,599283,Completed,First,"March 29, 2015",,43h 44m 14s,,,,,,
1345,12707,Sionnacht,Xbox One,43h 50m,90%,,7257240,Completed,First,,,43h 50m,,,,,,
1346,12707,Private,PlayStation 4,43h 57m,NR,,8508183,Completed,First,,,43h 57m,,,,,,
1347,12707,,PlayStation 4,43h 57m,NR,,11780264,Completed,First,,21h 14m 46s,43h 57m 23s,61h 29m 05s,,,,,
1348,12707,,PC,44h,NR,,5680164,Completed,First,,,44h,,,,,,
1349,12707,Animam,PC,44h,NR,,1325725,Completed,First,"May 01, 2015",,44h,,,,,,
1350,12707,BobMammoth,PC,44h,70%,,1112289,Completed,First,"January 09, 2015",,44h,,,,,,
1351,12707,Mr_Robo,PlayStation 4,44h,80%,,1975039,Completed,First,February 2014,,44h,,,,,,
1352,12707,PPriit,PC,44h,NR,,603966,Completed,First,"January 26, 2014",,44h,,,,,,
1353,12707,Rahnborshko,PC,44h,90%,,810769,Completed,First,"July 25, 2014",,44h,,,,,,
1354,12707,Terminuz,PC,44h,NR,+most collectibles and lots of sailing,11171586,Completed,First,,,44h,,,,,,
1355,12707,Vandral,PC,44h,NR,,11805762,Completed,First,,,44h,,,,,,
1356,12707,apfhex,PC,44h,NR,,533392,Completed,First,"January 04, 2014",,44h,,,,,,
1357,12707,electroboltplasmid,PC,44h,NR,,1538413,Completed,First,,,44h,,,,,,
1358,12707,garethfurbank,PC,44h,NR,,6669509,Completed,First,"July 26, 2018",,44h,,,,,,
1359,12707,reinth,PC,44h,NR,,677443,Completed,First,"March 22, 2014",,44h,,,,,,
1360,12707,zelenyzidan,PC,44h,90%,,3037074,Completed,First,"October 14, 2014",23h,44h,,,,,,
1361,12707,deathstroke458,PC,44h 07m,70%,,5758018,Completed,First,"February 13, 2018",,44h 07m,,,,,,
1362,12707,DecemberStyle,PC,44h 14m,100%,84% + DLC,499112,Completed,First,"December 10, 2013",,44h 14m 16s,,,,,,
1363,12707,adg830,Xbox One,44h 18m,NR,,8394806,Completed,First,,,44h 18m,,,,,,
1364,12707,Maverik,PC,44h 21m,NR,,10444180,Completed,First,"November 18, 2019",,44h 21m 44s,,,,,,
1365,12707,forvoos,Xbox One,44h 28m,NR,,4354912,Completed,First,,,44h 28m,,,,,,
1366,12707,Private,Xbox One,44h 30m,NR,,5227376,Completed,First,"October 28, 2017",,44h 30m,,,,,,
1367,12707,Razgaros,PC,44h 30m,80%,"Was very efficient in my collecting, collected everything as soon as the game started, and then just did the main quest",9202027,Completed,First,"July 22, 2019",,44h 30m,,,,,,
1368,12707,michaelbeck27,Xbox 360,44h 30m,90%,,515975,Completed,First,"March 28, 2014",,44h 30m,,,,,,
1369,12707,Saad,PlayStation 3,44h 35m,50%,"Self timed, game timer had it at 34:15:03. Most trophies&side content/65.97% overall completition. 678,239m distance cov",1774410,Completed,First,"July 26, 2017",25h 35m,44h 35m,,,,,,
1370,12707,Private,PlayStation 3,44h 37m,NR,"Main story, all collectibles, Aveline DLC",3078807,Completed,First,"January 19, 2014",,44h 37m 17s,,,,,,
1371,12707,blackjaw,Xbox 360,44h 40m,90%,,877926,Completed,First,"July 26, 2014",,44h 40m,,,,,,
1372,12707,Private,PlayStation 3,44h 40m,NR,,678748,Completed,First,"May 18, 2014",,44h 40m 30s,,,,Completed to 92%,,
1373,12707,Private,PlayStation 4,44h 41m,90%,,505127,Completed,First,"December 14, 2013",,44h 41m 59s,,,,,,
1374,12707,Danno,Wii U,44h 46m,80%,,7392050,Completed,First,"November 05, 2015",,44h 46m,,,,,,
1375,12707,Binarypork2737,PC,44h 49m,70%,,1244647,Completed,Replay,"August 09, 2019",,44h 49m,,,,,,
1376,12707,Private,Xbox One,44h 58m,NR,,4443688,Completed,First,"May 18, 2017",,44h 58m 58s,,,,,,
1377,12707,,Xbox One,45h,NR,,656206,Completed,First,,35h,45h,65h,,,Comments on the game or your playthrough. NO PLOT SPOILERS.,,
1378,12707,,PlayStation 4,45h,NR,,2006697,Completed,First,,,45h,,,,,,
1379,12707,,PlayStation 4,45h,NR,,3734809,Completed,First,,30h,45h,70h,,,,,
1380,12707,Bassem,PC,45h,90%,,510935,Completed,First,"December 08, 2013",15h,45h,50h,,,,,
1381,12707,DerCartoon,PC,45h,NR,,7104895,Completed,First,"September 23, 2018",,45h,,,,,,
1382,12707,Egr,PlayStation 4,45h,NR,,8650640,Completed,First,"February 05, 2017",,45h,,,,,,
1383,12707,Fb2g,PC,45h,NR,,3827452,Completed,First,"December 10, 2013",10h,45h,50h,10h,,,,
1384,12707,Felypson,PlayStation 4,45h,90%,,5003743,Completed,Replay,"October 08, 2016",28h,45h,60h,,,,,
1385,12707,Invis,PC,45h,NR,,715594,Completed,First,,,45h,,,,,,
1386,12707,Kudzix,PC,45h,100%,,9389874,Completed,First,"April 20, 2017",25h,45h,70h,,,,,
1387,12707,LocalAutist,Wii U,45h,60%,,11297642,Completed,First,,,45h,,,,,,
1388,12707,LordRegentPrime,Xbox 360,45h,NR,,2805808,Completed,First,,,45h,,,,,,
1389,12707,MGSking,PlayStation 3,45h,90%,,1130179,Completed,First,"January 07, 2015",,45h,,,,,,
1390,12707,Manolero1,PlayStation 4,45h,100%,,1666503,Completed,First,"August 09, 2015",30h,45h,,,,,,
1391,12707,Paradoxxx1394,PlayStation 3,45h,NR,,11859386,Completed,First,"August 29, 2014",,45h,,,,,,
1392,12707,Phare,PlayStation 4,45h,NR,,11070040,Completed,First,"December 31, 2013",25h,45h,,,,,,
1393,12707,TheMattBelknap,PlayStation 4,45h,NR,,922552,Completed,First,"May 01, 2014",,45h,,,,,,
1394,12707,The_Leachman,PlayStation 4,45h,NR,,5371978,Completed,First,"April 19, 2014",,45h,,,,,,
1395,12707,beastranger12,PC,45h,100%,,6379884,Completed,First,,35h,45h,,,,,,
1396,12707,chlucksi,PlayStation 4,45h,90%,,1474991,Completed,First,"June 09, 2016",,45h,,,,,,
1397,12707,eobardthawnezoom,PlayStation 4,45h,NR,,8519848,Completed,First,,,45h,,,,,,
1398,12707,Private,PC,45h,NR,,5210584,Completed,Replay,"December 23, 2018",,45h,,,,,,
1399,12707,Private,PC,45h,NR,,4066468,Completed,First,"May 12, 2016",,45h,,,,,,
1400,12707,jepsen1977,PC,45h,80%,,636294,Completed,First,"February 19, 2014",,45h,,,,,,
1401,12707,kurosagi7000,Xbox 360,45h,NR,,6718584,Completed,First,,,45h,,,,,,
1402,12707,rerx,PC,45h,80%,"all viewpoints, all assassin contracts, all naval contracts -- but not yet: fully upgraded ship, fought legendary battle",3170100,Completed,First,"July 03, 2016",,45h,,,,,,
1403,12707,sabrovic,PC,45h,NR,,6013823,Completed,First,"March 23, 2018",,45h,,,,,,
1404,12707,Private,PC,45h,40%,,5461454,Completed,First,"June 05, 2019",,45h,,,,,,
1405,12707,sinefulcurves,PC,45h,NR,,11584489,Completed,First,"April 05, 2020",,45h,,,,,,
1406,12707,,PC,45h 05m,NR,,3778341,Completed,Replay,,,45h 05m 02s,,,,,,
1407,12707,BiyikliJedi,PC,45h 11m,NR,,5712541,Completed,First,"January 21, 2018",,45h 11m,,,,,,
1408,12707,ikee,PC,45h 29m,100%,,3318366,Completed,First,,,45h 29m 17s,,,,,,
1409,12707,Private,PC,45h 30m,90%,,10360534,Completed,First,"August 06, 2018",,45h 30m,,,,,,
1410,12707,ryanservo,PlayStation 3,45h 30m,NR,,4948712,Completed,First,"August 21, 2017",,45h 30m,,,,,,
1411,12707,Private,PC,45h 32m,NR,,2447800,Completed,First,,,45h 32m,,,,,,
1412,12707,RahmBro,PC,45h 40m,NR,,3702405,Completed,First,"October 11, 2015",28h 50m,45h 40m,61h 50m,,,,,
1413,12707,niceTCyou,Xbox One,45h 45m,80%,,4590918,Completed,First,"May 23, 2014",,45h 45m,,,,,,
1414,12707,travis44,PC,45h 54m,NR,,5038990,Completed,First,"September 24, 2019",,45h 54m,,,,,,
1415,12707,,PC,46h,NR,,982823,Completed,First,,,46h,,,,,,
1416,12707,,PC,46h,NR,,2028577,Completed,First,,,46h,,,,,,
1417,12707,,PC,46h,NR,,4108302,Completed,First,,,46h,,,,,,
1418,12707,DarthGibblet,PlayStation 4,46h,90%,,498564,Completed,First,"January 02, 2014",,46h,,,,,,
1419,12707,Private,PC,46h,80%,,10777420,Completed,First,"July 08, 2015",,46h,,,,,,
1420,12707,Kuraia,Xbox 360,46h,NR,,680639,Completed,First,,,46h,,,,,,
1421,12707,Xiphora,PC,46h,90%,,3969783,Completed,First,,,46h,,,,,,
1422,12707,flaeryn,PC,46h,NR,,4614049,Completed,First,"July 21, 2018",,46h,,,,,,
1423,12707,nlehman1341,Xbox One,46h,90%,,1248099,Completed,First,,,46h,,,,,,
1424,12707,pan_kasper,PlayStation 3,46h,NR,,9330088,Completed,First,"August 09, 2019",,46h,,,,,,
1425,12707,kcrouse98,PC,46h,NR,,1039051,Completed,First,"March 21, 2015",,46h 59s,,,,,,
1426,12707,leebirdmusic,PlayStation 3,46h 03m,NR,,5211457,Completed,First,"June 03, 2017",,46h 03m 32s,,,,,,
1427,12707,crazydave11,PlayStation 4,46h 07m,90%,96% total synchronization,4238433,Completed,First,"April 03, 2019",,46h 07m 50s,,,,,,
1428,12707,NickRich94,Xbox One,46h 09m,100%,,12028171,Completed,First,"May 24, 2014",,46h 09m,,,,,,
1429,12707,RockinRanger,PC,46h 09m,90%,,531726,Completed,First,"April 24, 2014",,46h 09m 01s,,,,,,
1430,12707,YannickS,PlayStation 4,46h 16m,100%,92.33%,6718367,Completed,First,"January 25, 2017",,46h 16m 02s,,,,,,
1431,12707,leommj,Wii U,46h 22m,NR,,4591657,Completed,First,November 2016,,46h 22m,,,,,,
1432,12707,GazaShaggy,PC,46h 27m,NR,,4925629,Completed,First,,,46h 27m,,,,,,
1433,12707,Octagon,PC,46h 30m,NR,,11486925,Completed,First,"April 19, 2020",,46h 30m,,,,,,
1434,12707,,PlayStation 4,46h 32m,NR,,2389710,Completed,First,,23h 56m 22s,46h 32m 12s,76h 24m 56s,,,,,
1435,12707,Memtouc,PC,46h 37m,NR,,10438767,Completed,First,,,46h 37m,,,,,,
1436,12707,,PC,47h,NR,,3063569,Completed,First,,40h,47h,,,,,,
1437,12707,,PC,47h,NR,,4044861,Completed,First,,,47h,,,,,,
1438,12707,,PC,47h,NR,,11549512,Completed,First,,,47h,,,,,,
1439,12707,CBlade,PC,47h,NR,100%ed everything apart from the main missions secondary objectives,8472068,Completed,First,"March 16, 2019",,47h,,,,,,
1440,12707,IvanTheChemist,PC,47h,NR,"Did a lot of additional stuff, still a lot left",2470148,Completed,First,"January 24, 2016",,47h,,,,,,
1441,12707,MortuusAquila,PC,47h,NR,91% Completed,5264629,Completed,First,June 2016,,47h,,,,,,
1442,12707,Muted_Knights,PC,47h,NR,,2820908,Completed,First,"April 05, 2016",,47h,,,,,,
1443,12707,Smainly69,PC,47h,NR,91% Completion,8567709,Completed,First,"April 05, 2019",,47h,,,,,,
1444,12707,bizarrosparks,PC,47h,NR,,3313393,Completed,First,"August 09, 2016",,47h,,,,,,
1445,12707,Private,PC,47h 06m,80%,93%,6828163,Completed,First,"July 30, 2018",,47h 06m,,,,,,
1446,12707,lozd,PlayStation 4,47h 09m,NR,"100% sync, 95/100 Abstergo challenges, 100% modern day, all offline trophies. I also did 9 initiates missions.",625701,Completed,First,"February 12, 2014",,47h 09m 44s,,,,,,
1447,12707,,PlayStation 3,47h 12m,NR,,482611,Completed,First,,20h 18m 34s,47h 12m 09s,62h 45m 12s,,,,,
1448,12707,Gorbzilla,PlayStation 4,47h 33m,90%,"Nearly 100%, only 1 legendary ship beaten",497551,Completed,First,"December 31, 2013",,47h 33m,,,,,,
1449,12707,botka5,Xbox One,47h 35m,NR,,4361135,Completed,First,"April 27, 2017",,47h 35m,,,,,,
1450,12707,n_wist,PC,47h 45m,80%,100% synchronization,5451396,Completed,First,"March 26, 2018",19h 30m,47h 45m,53h 45m,,,,,
1451,12707,DarkVanyali,PC,47h 58m,NR,,6829658,Completed,First,,,47h 58m,,,,,,
1452,12707,,PlayStation 4,48h,NR,,4739388,Completed,Replay,,14h,48h,52h,,,,,
1453,12707,,PlayStation 4,48h,NR,,6406945,Completed,First,,,48h,,,,,,
1454,12707,CygnusX1,PC,48h,NR,,11209818,Completed,First,"July 19, 2016",,48h,,,,,,
1455,12707,Private,PlayStation 4,48h,NR,"70% Complete, main story, most locations, all but 2 naval contracts, Jackdaw and Kenway 90% upgraded.",6845922,Completed,First,"October 04, 2018",,48h,,,,,,
1456,12707,Firegon,PC,48h,NR,,948168,Completed,First,"September 24, 2014",,48h,,,,,,
1457,12707,HighlandJesus,PC,48h,NR,,7075590,Completed,First,,,48h,,,,,,
1458,12707,Jammy115,Xbox One,48h,NR,,4959896,Completed,First,"August 24, 2017",,48h,,,,,,
1459,12707,Keogyn,Xbox 360,48h,90%,,12031385,Completed,First,"December 18, 2013",25h,48h,63h,,,,,
1460,12707,Private,PC,48h,NR,,1108778,Completed,First,"December 26, 2017",,48h,,,,,,
1461,12707,Private,PC,48h,NR,,1031331,Completed,First,"June 30, 2014",,48h,,,,,,
1462,12707,Private,Xbox One,48h,80%,,3371648,Completed,First,"August 28, 2016",,48h,,,,,,
1463,12707,Torahl,PC,48h,NR,,5128968,Completed,First,,,48h,,,,,,
1464,12707,Private,PC,48h,NR,,1186841,Completed,First,"February 10, 2015",,48h,,,,,,
1465,12707,bvan458,PC,48h,NR,Some side quests done. Still much to do.,4971804,Completed,First,"August 27, 2017",,48h,,,,,,
1466,12707,dggomes,Xbox One,48h,NR,,2698752,Completed,First,"March 07, 2016",,48h,,,,,,
1467,12707,shaxxyy,PlayStation 4,48h,80%,"Main story, side missions, 86% trophy completion",3928150,Completed,First,"February 04, 2016",,48h,,,,,,
1468,12707,superawesomecoffee,Nintendo Switch,48h,100%,,10944902,Completed,First,"February 06, 2020",30h,48h,68h,,,,,
1469,12707,tokenize,PC,48h,NR,,1688186,Completed,First,,30h,48h,,,,,,
1470,12707,Snapcase,Wii U,48h 12m,90%,,1747769,Completed,First,"March 23, 2014",,48h 12m 10s,,,,,,
1471,12707,,Xbox 360,48h 12m,NR,,6297964,Completed,First,,32h 42m 12s,48h 12m 55s,60h 44m 22s,,,,,
1472,12707,moose_nuts,PC,48h 18m,100%,,2239415,Completed Retired,First,,,48h 18m,,,,,,
1473,12707,Nora_sage,PlayStation 4,48h 30m,NR,,5978885,Completed,First,"September 25, 2016",,48h 30m,,,,,,
1474,12707,tron999,PlayStation 4,48h 36m,NR,Everything except uncharted treasures and 3/4 legendary ships.,3349629,Completed,First,"September 13, 2016",,48h 36m,,,,,,
1475,12707,Private,PC,48h 37m,NR,,1604268,Completed,First,"May 09, 2015",,48h 37m,,,,,,
1476,12707,Private,PlayStation 4,48h 40m,NR,,1112705,Completed,First,"March 30, 2016",,48h 40m 22s,,,,,,
1477,12707,ToCatchAFox,PlayStation 3,48h 50m,NR,,3936187,Completed,First,"January 22, 2014",,48h 50m 52s,,,,,,
1478,12707,,PC,49h,NR,,7228910,Completed,First,,,49h,,,,,,
1479,12707,Arenow,PC,49h,NR,,3110112,Completed,First,,,49h,,,,,,
1480,12707,Eleima,PC,49h,100%,,928654,Completed,First,"August 29, 2014",,49h,,,,,,
1481,12707,Private,PC,49h,NR,,10842671,Completed,First,"January 19, 2020",,49h,,,,,,
1482,12707,Southpaw,PC,49h,NR,,4477127,Completed,Replay,"April 01, 2017",,49h,,,,,,
1483,12707,Zaphod0,PC,49h,NR,,538432,Completed,First,"February 17, 2014",,49h,,,,,,
1484,12707,bcoakiot,Xbox One,49h,NR,,490825,Completed,First,"December 20, 2013",,49h,,,,,,
1485,12707,elizha,PC,49h,90%,,493230,Completed,First,"February 13, 2014",,49h,,,,,,
1486,12707,TheTobster,Xbox One,49h 02m,80%,,10356424,Completed,First,"January 27, 2016",,49h 02m,,,,,,
1487,12707,Captanegan,PC,49h 04m,90%,,4765510,Completed,First,"January 17, 2017",,49h 04m,,,,,,
1488,12707,GTBAtom,Xbox One,49h 06m,NR,,6479394,Completed,First,"April 07, 2014",,49h 06m,,,,,,
1489,12707,Luckielonnie,PlayStation 4,49h 17m,NR,,6057079,Completed,First,"March 30, 2018",,49h 17m 20s,,,,,,
1490,12707,theVADER,Xbox One,49h 19m,80%,,2832960,Completed,First,"July 19, 2015",32h,49h 19m,,,,,,
1491,12707,JernauGurgeh,PlayStation 3,49h 30m,90%,"92% total sync: 91% main, 100% side, 92% collectibles & 81% activities. Also, did 71% Abstergo Challenges.",1059426,Completed,First,"April 26, 2015",,49h 30m,,,,,,
1492,12707,lairdrol,PlayStation 4,49h 43m,90%,,636067,Completed,First,"February 19, 2014",,49h 43m 34s,,,,,,
1493,12707,Raczaron,PC,49h 46m,NR,,10352553,Completed,First,"June 30, 2014",,49h 46m,,,,,,
1494,12707,marcosmilton,PC,49h 57m,80%,83%,11764551,Completed,First,"June 04, 2020",,49h 57m,,,,,,
1495,12707,,PC,50h,NR,,807660,Completed,First,,,50h,,,,,,
1496,12707,,PC,50h,NR,,4280575,Completed,First,,,50h,,,,,,
1497,12707,,PC,50h,NR,,7495907,Completed,First,,25h,50h,,,,,,
1498,12707,,PC,50h,NR,,8038294,Completed,Replay,,25h,50h,195h,,,,,
1499,12707,BaldKatz,PC,50h,NR,,1707342,Completed,First,,30h,50h,68h,20h,,,,
1500,12707,Boerni93,PC,50h,NR,,9543509,Completed,First,"January 05, 2015",,50h,,,,,,
1501,12707,ChaRaKH,PC,50h,NR,,10266212,Completed,Replay,"April 18, 2017",23h,50h,70h,,,,,
1502,12707,Pkhoward2008,PlayStation 3,50h,90%,,630581,Completed,First,,,50h,,,,,,
1503,12707,Prasanth_jim,PC,50h,NR,,6823861,Completed,First,,,50h,,,,,,
1504,12707,Pturtel,Xbox 360,50h,90%,,9079955,Completed,First,,,50h,,,,,,
1505,12707,Rokum,PlayStation 4,50h,NR,,6474288,Completed,First,,,50h,,,,,,
1506,12707,Starforsaken,PlayStation 4,50h,NR,,1318310,Completed,First,,25h,50h,55h,,,,,
1507,12707,StryKan,PC,50h,80%,Completed on 8. august 2015. Planned to continue playing and exploring the game.,1504412,Completed,First,"August 08, 2015",,50h,,,,,,
1508,12707,Uncle_Kaz,PC,50h,NR,,6960022,Completed,First,"September 02, 2018",35h,50h,,,,,,
1509,12707,Wheresmahbed,PlayStation 4,50h,NR,,11390965,Completed,First,"August 11, 2015",,50h,,,,,,
1510,12707,alex232,PlayStation 4,50h,NR,,1259460,Completed,First,"July 24, 2016",,50h,,,,,,
1511,12707,andrewd99,PlayStation 3,50h,70%,,4858661,Completed,First,,,50h,,,,,,
1512,12707,Private,PlayStation 4,50h,NR,,760129,Backlog Completed,First,"June 15, 2014",40h,50h,,,,,,
1513,12707,em21,PC,50h,80%,,1236901,Completed,First,"March 09, 2015",,50h,,,,,,
1514,12707,erictmtl,PC,50h,NR,,2978059,Completed,First,"May 15, 2016",,50h,,,,,,
1515,12707,Private,PlayStation 3,50h,80%,,10329008,Completed,First,,,50h,,,,,,
1516,12707,fizzlesticks,PC,50h,90%,,10902736,Completed,First,"November 29, 2013",,50h,,,,,,
1517,12707,krispe,PC,50h,90%,,7073817,Completed,First,"January 18, 2016",,50h,,,,,,
1518,12707,shathard,PC,50h,NR,,838480,Completed,First,"March 15, 2018",,50h,,,,,,
1519,12707,tdriebe,PC,50h,NR,,9614665,Completed,First,"September 13, 2019",30h,50h,80h,,,,,
1520,12707,vitinloko0,Xbox 360,50h,NR,,6663706,Completed,First,"July 24, 2018",,50h,,,,,,
1521,12707,Private,PC,50h,NR,,11148973,Completed,First,"March 01, 2014",,50h,,,,,,
1522,12707,Private,PlayStation 4,50h,NR,,1141639,Completed,First,"November 15, 2014",,50h,,,,,,
1523,12707,thomazoPL,Xbox One,50h 17m,NR,,8068413,Completed,First,"January 19, 2019",,50h 17m,,,,,,
1524,12707,PhuGamer4life,PC,50h 22m,NR,Completed the game and some extra side missions,1208689,Completed,First,"February 22, 2015",,50h 22m,,,,,,
1525,12707,proglynn,Xbox One,50h 29m,80%,,5384092,Completed,First,"November 26, 2017",,50h 29m,,,,,,
1526,12707,Okerlund,PC,50h 30m,NR,93% Completion,4543441,Completed,First,"October 13, 2018",,50h 30m,,,,,,
1527,12707,lack61,PC,50h 30m,70%,,4019898,Completed,First,,,50h 30m,,,,,,
1528,12707,,PC,50h 35m,NR,,6596976,Completed,First,,,50h 35m 26s,,,,,,
1529,12707,amaow,PlayStation 3,50h 52m,90%,,1255956,Completed,First,"March 01, 2014",,50h 52m,,,,,,
1530,12707,Nyerp,Wii U,50h 55m,50%,,1398776,Completed,First,"June 20, 2015",,50h 55m,,,,,,
1531,12707,,PlayStation 4,51h,NR,,612460,Completed,First,,,51h,,,,,,
1532,12707,,PC,51h,NR,,5902936,Completed,First,,,51h,,,,,,
1533,12707,Private,PC,51h,NR,,5647548,Completed,First,,,51h,,,,,,
1534,12707,Kvesthet,PC,51h,NR,,4078800,Completed,First,"February 16, 2017",,51h,,,,,,
1535,12707,Roberoo,Xbox One,51h,NR,,2584839,Completed,First,"February 23, 2014",,51h,,,,,,
1536,12707,Tostakii,PC,51h,NR,,1479895,Completed,First,"July 14, 2015",,51h,,,,,,
1537,12707,Private,PC,51h,80%,,2616018,Completed,First,"November 22, 2013",,51h,,,,,,
1538,12707,nanaelle_,PC,51h,NR,,4893057,Completed,First,,,51h,,,,,,
1539,12707,antonismous,Xbox One,51h 30m,80%,,8681540,Completed,First,"December 20, 2015",,51h 30m,,,,,,
1540,12707,EKIZA,PlayStation 3,51h 51m,NR,"95% (90% main quests, 100% the rest) - No multiplayer",2542504,Completed,First,"May 19, 2020",,51h 51m 12s,,,,,,
1541,12707,crztsr,Xbox One,51h 55m,NR,"Main Story, most of the extra quests and unlockables (all forts, templar keys, maya stones, half of the contracts)",7233054,Completed,First,"October 12, 2018",,51h 55m,,,,,,
1542,12707,,PC,52h,NR,,3300640,Completed,First,,,52h,,,,,,
1543,12707,JasperKazai,PC,52h,80%,"92% game completion. Everything except fort naval missions, legendary ship battles, and shipwreck diving stuff",4445302,Completed,First,"May 12, 2017",,52h,,,,,,
1544,12707,KellysRaven,PC,52h,80%,,5161536,Completed,First,"October 11, 2017",,52h,,,,,,
1545,12707,Private,PC,52h,90%,,590822,Completed,First,"January 21, 2014",,52h,,,,,,
1546,12707,kevacoustic,Xbox One,52h,NR,95% - Everything except some optional mission portions,7713599,Completed,First,,,52h,,,,,,
1547,12707,Maguita,Xbox 360,52h 14m,NR,,2806658,Completed,First,"May 10, 2016",,52h 14m 21s,,,,,,
1548,12707,nicouou,PlayStation 4,52h 24m,NR,95%,11200208,Backlog Replay Completed,Replay,"September 01, 2014",,52h 24m 08s,,,,,,
