,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Completionist,Progress,Main+Extras,Personal Notes,Speedrun
1499,36755,,PC,10h 36m,NR,,4840432,Completed,First,,,10h 36m 30s,,,,
1500,36755,limesfar,PC,10h 40m,NR,,11229830,Completed,First,,,10h 40m,,,,
1501,36755,Private,PC,10h 45m,NR,,7751296,Completed,First,,"December 16, 2018",10h 45m,,,,
1502,36755,TheDeadQuacker,PC,10h 45m,90%,,11203576,Completed,First,,"July 21, 2018",10h 45m 18s,,,,
1503,36755,DarkVanyali,PC,10h 46m,NR,,11711098,Completed,First,,"May 11, 2020",10h 46m 36s,,,,
1504,36755,lewis_1000,PC,10h 46m,NR,100% was fun,11207536,Completed,First,,"March 20, 2020",10h 46m 37s,,,,
1505,36755,LimpBagel,Xbox One,10h 47m,NR,,10835930,Completed,First,,"January 16, 2020",10h 47m,,,,
1506,36755,Slicemage,PC,10h 48m,100%,,3918840,Completed,Replay,,"October 02, 2017",10h 48m,,,,
1507,36755,TehArtMonkey,PC,10h 48m,100%,,5264286,Completed,First,,"July 29, 2017",10h 48m,,,,
1508,36755,Jackalopalen,PC,10h 49m,NR,(09:28:00) In-game time; hard difficulty; 100% in game completion; single playthrough (not 100% achievements).,11510773,Completed,Replay,,"May 05, 2020",10h 49m 07s,,,,
1509,36755,VerbatimT,PC,10h 52m,NR,,5184533,Completed,First,7h 18m,"April 30, 2017",10h 52m,,,,
1510,36755,,PC,10h 58m,NR,,10652481,Completed,First,,,10h 58m 23s,,,,
1511,36755,LRed,PC,10h 59m,80%,100% Game Completion (In-Game Timer),9059124,Completed,First,,"July 03, 2019",10h 59m 43s,,,,
1512,36755,,PC,11h,NR,,2974054,Completed,First,8h,,11h,,10h 30m,,
1513,36755,,PC,11h,NR,,5644619,Completed,First,9h 31m 18s,,11h,,10h,,
1514,36755,,PC,11h,NR,,5767604,Completed,Replay,7h,,11h,,8h,,
1515,36755,,PC,11h,NR,,10945324,Completed,First,,,11h,,,,
1516,36755,ACE_V,PC,11h,80%,,11514876,Completed,First,,"April 21, 2020",11h,,,,
1517,36755,AlcibiadeFox,PC,11h,80%,,9000984,Custom List Completed,First,9h,"June 18, 2019",11h,,10h 30m,,
1518,36755,Caretoffel,PC,11h,NR,,8088797,Completed,First,,"August 15, 2017",11h,,,,
1519,36755,LeHustin,Xbox One,11h,100%,,11403554,Completed,First,9h 30m,"April 12, 2020",11h,,10h 50m,,
1520,36755,MrCannon22,Nintendo Switch,11h,NR,,11342467,Completed,First,,"April 04, 2020",11h,,,,
1521,36755,Podronus,PC,11h,NR,,11557984,Completed,First,,,11h,,,,
1522,36755,RyanB,PC,11h,NR,,4437811,Completed,First,,"May 16, 2017",11h,,,,
1523,36755,SnowdropPax,PC,11h,NR,,10768569,Completed,First,,"December 02, 2019",11h,,,,
1524,36755,Tsubaki,PC,11h,70%,,11007954,Completed,First,7h,"February 18, 2020",11h,,9h,,
1525,36755,Private,PC,11h,100%,,11901425,Completed,First,,"January 02, 2020",11h,,,,
1526,36755,Woziu542,PC,11h,NR,,5298866,Playing Completed,Replay,7h,June 2017,11h,,10h,,3h
1527,36755,aquacustom,PC,11h,80%,,9109278,Completed,First,,,11h,,,,
1528,36755,boxeru13,PC,11h,NR,,6669546,Completed,First,,"July 26, 2018",11h,,,,
1529,36755,itzikala1,PC,11h,NR,,6765259,Completed,First,,,11h,,,,
1530,36755,Private,PC,11h,NR,,10518281,Completed,First,,"December 01, 2019",11h,,,,
1531,36755,lifecrisis,PC,11h,NR,,5507025,Completed,First,,,11h,,,,
1532,36755,rsksef,PC,11h,NR,,4731525,Completed,First,,"July 08, 2017",11h,,,,
1533,36755,srfrog,PC,11h,NR,"Normal, 100%, time from game save file stats",9427538,Completed,First,,"August 22, 2019",11h,,,,
1534,36755,teom4n,PC,11h,NR,,11555365,Completed,First,,"April 14, 2020",11h,,,,
1535,36755,vaiels,PC,11h,NR,,4579641,Completed,First,,"June 17, 2017",11h,,,,
1536,36755,,PC,11h 01m,NR,,11555251,Completed,First,,,11h 01m 45s,,,,
1537,36755,DiogoCe,Xbox One,11h 02m,90%,,11178665,Completed,Replay,7h 10m,"March 18, 2020",11h 02m,,8h 16m,,
1538,36755,fishu,PC,11h 08m,80%,,6057221,Completed,First,,"March 29, 2018",11h 08m,,,,
1539,36755,Xelos666,PC,11h 10m,NR,,8605311,Completed,First,,"April 12, 2019",11h 10m,,,,
1540,36755,SPYDOR,PC,11h 12m,NR,2nd leisurely playthrough. Hard mode. 100% complete (-5 abilities). No guides used.,8485775,Completed,Replay,,"March 18, 2019",11h 12m,,,,
1541,36755,dekadream,PC,11h 13m,NR,,11377660,Completed,First,,"April 07, 2020",11h 13m 03s,,,,
1542,36755,,PC,11h 15m,NR,,4867461,Completed,First,8h 32m,,11h 15m,,10h 12m,,
1543,36755,Kwixzii,PC,11h 18m,90%,,6414586,Completed,First,,,11h 18m,,,,
1544,36755,pxkibu,PC,11h 18m,NR,,6431027,Completed,First,,"June 18, 2018",11h 18m 59s,,,,
1545,36755,Gr1mReefer,PC,11h 20m,NR,,12019440,Completed,First,,"April 08, 2020",11h 20m,,,,
1546,36755,kevinbushman,PC,11h 20m,NR,,3735220,Completed,First,,"September 14, 2017",11h 20m,,,,
1547,36755,,PC,11h 20m,NR,Ignore items you can't reach and don't waste time and just come back after getting more abilities.,9542164,Completed,First,,,11h 20m 20s,,,,
1548,36755,,PC,11h 21m,NR,,5182249,Completed,First,,,11h 21m 46s,,,,
1549,36755,roju_7,PC,11h 22m,NR,,11751016,Completed,First,,"May 15, 2020",11h 22m,,9h 30m,,
1550,36755,HaylalFlynn,Xbox One,11h 22m,NR,Easy 100%,11125414,Completed,Replay,,"March 09, 2020",11h 22m 33s,,,,
1551,36755,Private,PC,11h 25m,NR,,11165351,Completed,First,,"March 16, 2020",11h 25m 19s,,,,
1552,36755,tarmacx,PC,11h 27m,NR,,8664434,Completed,First,,"April 23, 2019",11h 27m,,,,
1553,36755,,PC,11h 30m,NR,,11612274,Completed,First,7h,,11h 30m,,9h 30m,,
1554,36755,,PC,11h 30m,NR,,11729294,Completed,First,,,11h 30m,,,,
1555,36755,BarrelRoll,PC,11h 30m,NR,,3095384,Completed,First,8h 30m,"November 18, 2019",11h 30m,,10h 45m,,
1556,36755,bigbadblunt,PC,11h 30m,NR,,10676391,Completed,First,9h,"December 28, 2019",11h 30m,,,,
1557,36755,petrolevb,PC,11h 30m,NR,,10439473,Completed,First,,"November 17, 2019",11h 30m,,,,
1558,36755,retorra,PC,11h 30m,80%,"100% map exploration, 80% of achievements",6049321,Completed,First,,"February 28, 2018",11h 30m,,,,
1559,36755,AtlasTelamon,PC,11h 32m,NR,,11935964,Completed,First,10h,"June 08, 2020",11h 32m 26s,,10h 01s,,
1560,36755,joeylord12,PC,11h 35m,NR,,11097906,Completed,First,,"March 10, 2020",11h 35m,,,,
1561,36755,roterx2,PC,11h 36m,80%,,6640763,Completed,First,,"July 22, 2018",11h 36m,,,,
1562,36755,kentoshin,Nintendo Switch,11h 38m,100%,,11833703,Completed,First,,"May 25, 2020",11h 38m,,9h 06m,,
1563,36755,aftereight88,PC,11h 39m,80%,,9056777,Completed,First,8h 11m,,11h 39m,,9h 09m,,
1564,36755,Dragonfire,PC,11h 44m,NR,100% Normal difficulty,7075332,Completed,First,,"September 21, 2018",11h 44m 17s,,11h 43m,,
1565,36755,StradsMan3,Nintendo Switch,11h 44m,NR,,10681011,Completed,First,,"December 28, 2019",11h 44m 19s,,,,
1566,36755,dxta,Nintendo Switch,11h 45m,100%,,6389207,Completed,First,,"March 24, 2020",11h 45m,,,,
1567,36755,zankaku,Xbox One,11h 45m,100%,"All content, but not all achievements.",10399148,Completed,First,,"November 10, 2019",11h 45m,,,,
1568,36755,instinxys,PC,11h 47m,90%,,11247740,Completed,First,,"March 25, 2020",11h 47m 49s,,,,
1569,36755,Private,PC,11h 48m,NR,,5551294,Completed,First,9h 48m,"October 08, 2019",11h 48m,,,Completed via Game Pass on Xbox One S,
1570,36755,DiogoCe,PC,11h 50m,90%,,11178666,Completed,First,8h 30m,"March 18, 2020",11h 50m,,10h 30m,,
1571,36755,lourenco3,Nintendo Switch,11h 51m,90%,,11176363,Completed,First,,"May 24, 2020",11h 51m 23s,,,,
1572,36755,Knurek,PC,11h 53m,NR,,5244477,Completed,First,,"May 29, 2016",11h 53m,,,,
1573,36755,chiefwhodey,Nintendo Switch,11h 56m,80%,100% items and map,10499769,Completed,First,,"February 17, 2020",11h 56m,,,,
1574,36755,,PC,11h 56m,NR,,11584455,Completed,First,,,11h 56m 15s,,,,
1575,36755,,PC,12h,NR,,2935324,Completed,First,9h 30m,,12h,,11h,,
1576,36755,,PC,12h,NR,,7402589,Completed,Replay,,,12h,,,,
1577,36755,,PC,12h,NR,,10324892,Completed,First,,,12h,,,,
1578,36755,,PC,12h,NR,,11418685,Completed,First,,,12h,,,,
1579,36755,AndyBattle,Xbox One,12h,NR,,11143438,Completed,First,,"June 12, 2019",12h,,,,
1580,36755,CurryMeniac,PC,12h,90%,,5245451,Completed,First,,"May 02, 2017",12h,,,,
1581,36755,Private,Xbox One,12h,NR,,9219257,Completed,Replay,,"July 24, 2018",12h,,,,
1582,36755,Dreeda,PC,12h,NR,,3243484,Completed,First,8h,"May 10, 2016",12h,,11h,,
1583,36755,Fensh,PC,12h,NR,,10161536,Completed,First,,"September 15, 2019",12h,,10h,,
1584,36755,Gaurav,PC,12h,80%,,6773267,Completed,First,,"August 15, 2018",12h,,,,
1585,36755,MiLorDrs,PC,12h,100%,,6449438,Completed,First,,"June 22, 2018",12h,,10h,,
1586,36755,PanArcadia,PC,12h,90%,,11081109,Completed,First,,"July 07, 2019",12h,,,,
1587,36755,Zuninjo,PC,12h,NR,,9013015,Completed,First,,"June 22, 2019",12h,,,,
1588,36755,fk1999,PC,12h,NR,,6860653,Completed,First,,"August 17, 2018",12h,,,,
1589,36755,hprime,Xbox One,12h,NR,,9550485,Completed,First,,,12h,,,,
1590,36755,leandroc,PC,12h,90%,,12007463,Completed,First,,"June 15, 2020",12h,,,,
1591,36755,Private,PC,12h,100%,,5319629,Completed,First,,"June 13, 2020",12h,,10h,,
1592,36755,tidusover,PC,12h,NR,,5988628,Completed,First,,"December 16, 2017",12h,,,,
1593,36755,,PC,12h 05m,NR,,11979139,Completed,First,,,12h 05m,,,,
1594,36755,anonym6000,PC,12h 15m,NR,- 30 Min von Steam,11825959,Completed,First,8h 30m,"June 01, 2020",12h 15m,,,,
1595,36755,Hauru,PC,12h 16m,NR,,6274463,Completed,First,9h 20m,"May 21, 2018",12h 16m 14s,,,,
1596,36755,Linetit,PC,12h 20m,70%,,9197015,Completed,First,,"July 21, 2019",12h 20m,,,,
1597,36755,Mawingu21,Xbox One,12h 28m,90%,10:36:44 according to in game clock. Normal difficulty. 52/57 Achievements.,6347488,Completed,First,,"August 26, 2018",12h 28m,,,,
1598,36755,,PC,12h 30m,NR,,8056546,Completed,Replay,,,12h 30m,,,,
1599,36755,,Xbox One,12h 30m,NR,,11223869,Completed,First,,,12h 30m,,,,
1600,36755,,PC,12h 30m,NR,,11874098,Completed,First,,,12h 30m,,,,
1601,36755,Aufklaerer,PC,12h 30m,90%,,4704402,Completed,First,,"July 05, 2017",12h 30m,,,,
1602,36755,deanzel,Xbox One,12h 30m,90%,,7892620,Completed,First,8h,"December 30, 2018",12h 30m,,10h 30m,,
1603,36755,honj90,PC,12h 30m,100%,With 98% completion had 2 ability points to spare,10519442,Completed,First,,"December 01, 2019",12h 30m,,,,
1604,36755,Earthborn,PC,12h 32m,80%,,11428837,Completed,First,,"April 12, 2018",12h 32m,,,,
1605,36755,,PC,12h 34m,NR,,9091321,Completed,First,,,12h 34m 11s,,,,
1606,36755,yomurphy,Xbox One,12h 35m,90%,,8951958,Completed,First,,"August 13, 2019",12h 35m,,,,
1607,36755,Zithlos,PC,12h 40m,NR,100% Map completion and all pickups obtained. (Missing some achievements),3349632,Completed,First,,"August 21, 2016",12h 40m,,,,
1608,36755,Breadmaker,PC,12h 41m,70%,,7169402,Completed,First,,"October 02, 2018",12h 41m,,,,
1609,36755,,PC,12h 41m,NR,,10924535,Completed,First,,,12h 41m 47s,,,,
1610,36755,SlowBurne,Xbox One,12h 44m,100%,,11911647,Completed,First,,"June 10, 2020",12h 44m 18s,,,,
1611,36755,adhityarama,PC,12h 45m,NR,,3942265,Completed,First,,"June 16, 2019",12h 45m,,,,
1612,36755,Private,PC,12h 45m,90%,,8508691,Completed,First,,"July 05, 2016",12h 45m 33s,,,,
1613,36755,G4M3failer,Xbox One,12h 47m,90%,,9093854,Completed,First,,"July 06, 2019",12h 47m 24s,,,,
1614,36755,Jacob_Darka,PC,12h 47m,70%,,11139687,Completed,First,9h 51m,"March 11, 2020",12h 47m 32s,,11h 12m,,
1615,36755,IDK7,Xbox One,12h 48m,NR,,11507014,Completed,First,,,12h 48m,,,,
1616,36755,MauroTK,PC,12h 51m,NR,,9442096,Replay Completed,Replay,,"August 24, 2019",12h 51m 01s,12h 51m 01s /,,,
1617,36755,Link44444,PC,12h 54m,NR,Ability Tree 70% Hard Mode,11431065,Completed,First,,"April 12, 2020",12h 54m 12s,,,,
1618,36755,capmdp,Nintendo Switch,12h 55m,90%,,11609319,Completed,First,9h,"April 30, 2020",12h 55m,,11h,,
1619,36755,YobaFromStarWars,PC,12h 56m,70%,,10258125,Completed,First,,"July 20, 2019",12h 56m,,,,
1620,36755,,PC,13h,NR,,9037464,Completed,First,,,13h,,10h 57m,,
1621,36755,,PC,13h,NR,80% Total Completion,10804708,Completed,First,,,13h,,10h 58m,,
1622,36755,Benjirman88,PC,13h,90%,,5637905,Completed,First,,,13h,,,,
1623,36755,BerdoRuby,PC,13h,90%,,11406041,Completed,First,,"March 22, 2020",13h,,,,
1624,36755,Private,PC,13h,80%,,8808157,Completed,First,,"May 24, 2019",13h,,,,
1625,36755,Private,PC,13h,NR,,11873776,Completed,First,,"June 13, 2020",13h,,,,
1626,36755,Wyvernzero,PC,13h,NR,,11215361,Completed,First,,,13h,,,,
1627,36755,ZenCaliber,PC,13h,100%,,11392030,Completed,First,,"December 31, 2018",13h,,,,
1628,36755,bubbleman,PC,13h,NR,,6063170,Completed,First,9h,"February 28, 2018",13h,,12h,,
1629,36755,casadaros,Xbox One,13h,NR,,8029627,Completed,First,,"January 13, 2019",13h,,,,
1630,36755,filipepatriani,PC,13h,NR,,3239540,Completed,First,,"September 16, 2016",13h,,,,
1631,36755,Private,PC,13h,80%,,8132666,Completed,First,,"January 27, 2019",13h,,10h 30m,,
1632,36755,madeinitaly1519,PC,13h,NR,,5184488,Completed,First,,"July 07, 2017",13h,,,,
1633,36755,napkin,PC,13h,NR,,8463554,Completed,First,,"December 14, 2018",13h,,,,
1634,36755,rodaniel,PC,13h,NR,,10872723,Completed,First,,"January 24, 2020",13h,,,,
1635,36755,pkughost,PC,13h 07m,70%,,5731522,Completed,First,,"January 26, 2018",13h 07m,,,,
1636,36755,,PC,13h 12m,NR,100% in normal difficult. Does not include all trophies,11832915,Completed,First,,,13h 12m,,,,
1637,36755,,PC,13h 15m,NR,,10500003,Completed,First,,,13h 15m,,,,
1638,36755,forwhommetallica,PC,13h 15m,NR,,4263465,Completed,First,,"April 30, 2017",13h 15m 37s,,,,
1639,36755,,PC,13h 16m,NR,,4389480,Completed,First,,,13h 16m 11s,,,,
1640,36755,sphaa,Xbox One,13h 21m,90%,,8711256,Completed,First,,"May 13, 2019",13h 21m,,,,
1641,36755,,PC,13h 22m,NR,,5539292,Completed,First,,,13h 22m 14s,,,,
1642,36755,horizon_ferret,PC,13h 23m,NR,played on easy.,11789634,Completed,First,,"May 07, 2018",13h 23m,,,,
1643,36755,Sap1ing,PC,13h 25m,NR,,8290815,Completed,First,,,13h 25m,,,,
1644,36755,MrKK,Nintendo Switch,13h 25m,90%,"Alles gemacht auf Schwierigkeitsstufe ""Normal""",11058843,Completed,First,,"March 01, 2020",13h 25m 07s,,,,
1645,36755,doggish,Nintendo Switch,13h 29m,NR,,10828773,Completed,First,,"January 16, 2020",13h 29m 52s,,,,
1646,36755,,Nintendo Switch,13h 30m,NR,,10493295,Completed,First,,,13h 30m,,,,
1647,36755,Amog_86,PC,13h 30m,100%,,11603268,Completed,First,,"April 30, 2020",13h 30m,,,,
1648,36755,Leotaku,PC,13h 30m,80%,,11179894,Completed,First,,,13h 30m,,,,
1649,36755,Private,PC,13h 30m,90%,,12026328,Completed,First,,"June 08, 2020",13h 30m,,,,
1650,36755,xzedd,PC,13h 30m,NR,,3666757,Completed,First,,"July 02, 2018",13h 30m,,,,
1651,36755,seghirot,PC,13h 40m,NR,,5442488,Completed,First,,"November 29, 2018",13h 40m,,,,
1652,36755,ZeroNine,PC,13h 45m,NR,,8357363,Custom List Completed,Replay,,"March 13, 2020",13h 45m,,,,
1653,36755,crazydave11,Xbox One,13h 48m,80%,,11373774,Completed,First,,"May 10, 2020",13h 48m 20s,,,,
1654,36755,deathtitty,PC,13h 53m,NR,,4555823,Completed,First,,"June 11, 2017",13h 53m 54s,,,,
1655,36755,maker3,Xbox One,13h 55m,NR,,2949018,Completed,First,,"May 07, 2016",13h 55m 18s,,,,
1656,36755,Tooupi,PC,13h 59m,100%,,11161743,Completed,First,,"March 16, 2020",13h 59m,,,,
1657,36755,,PC,14h,NR,,5037894,Completed,First,,,14h,,,,
1658,36755,,PC,14h,NR,,11168799,Completed,First,,,14h,,,,
1659,36755,ArthurManenti,PC,14h,NR,,4855010,Completed,First,,,14h,,,,
1660,36755,Bouncer13,PC,14h,NR,,11499390,Completed,First,,"March 21, 2020",14h,,,,
1661,36755,Caps,Xbox One,14h,NR,,9148484,Completed,First,11h,"June 20, 2019",14h,,11h 30m,,
1662,36755,Duskwolver,PC,14h,NR,,10650472,Completed,First,,,14h,,,,
1663,36755,GersteLP,PC,14h,NR,,11692721,Completed,First,,"April 05, 2020",14h,,,,
1664,36755,Glammer,PC,14h,90%,,9116307,Completed,First,,"July 09, 2019",14h,,,,
1665,36755,Private,PC,14h,90%,,7403218,Completed,First,,"January 03, 2018",14h,,,,
1666,36755,KeunGom,PC,14h,NR,,8009150,Completed,First,8h,"May 20, 2018",14h,,12h,,
1667,36755,Paletz,PC,14h,100%,,6413659,Completed,First,,"December 15, 2017",14h,,,,
1668,36755,RelaxExperience,Nintendo Switch,14h,NR,,11673838,Completed,First,,"May 07, 2020",14h,,,,
1669,36755,Private,PC,14h,NR,,10947683,Completed,First,,,14h,,,,
1670,36755,muccos,PC,14h,90%,,6580386,Completed,First,,"July 10, 2018",14h,,,,
1671,36755,pie_masters,PC,14h,80%,,3812484,Completed,First,,"February 04, 2017",14h,,,,
1672,36755,premeditated,PC,14h,NR,,11547168,Completed,First,8h 40m,"April 24, 2020",14h,,,,
1673,36755,turnip67,PC,14h,80%,,6363667,Completed,First,,"June 06, 2018",14h,,,,
1674,36755,Rattlehead,PC,14h 05m,NR,,11893933,Completed,First,,"June 03, 2020",14h 05m 47s,,,,
1675,36755,Collectonian,PC,14h 08m,NR,,11494976,Completed,First,,"March 28, 2020",14h 08m 04s,,,,
1676,36755,juinkian,Nintendo Switch,14h 09m,NR,,11762158,Completed,First,,"May 16, 2020",14h 09m,,,,
1677,36755,AnghellicKarma,Xbox One,14h 10m,NR,,11173778,Completed,First,,"March 17, 2020",14h 10m 56s,,,,
1678,36755,BruxZA,PC,14h 12m,NR,,11223807,Completed,First,,"April 08, 2020",14h 12m,,,,
1679,36755,Private,Xbox One,14h 16m,90%,,11225974,Completed,First,,"July 18, 2017",14h 16m,,,,
1680,36755,,Nintendo Switch,14h 24m,NR,,10627931,Completed,First,,,14h 24m 40s,,,,
1681,36755,,PC,14h 27m,NR,,10536342,Completed,First,,,14h 27m 50s,,,,
1682,36755,,Nintendo Switch,14h 35m,NR,,11048953,Completed,First,12h 50m,,14h 35m,,,,
1683,36755,arklad,PC,14h 36m,90%,Hard mode,3978384,Completed,First,,"February 18, 2017",14h 36m 03s,,11h 03m 36s,,
1684,36755,demus,PC,14h 40m,90%,,11358637,Completed,First,,"April 05, 2020",14h 40m,,,,
1685,36755,Niast,PC,14h 45m,100%,,11912942,Completed,First,,"May 05, 2020",14h 45m,,,,
1686,36755,jmano23,Xbox One,14h 45m,NR,,8072958,Completed,First,,"January 20, 2019",14h 45m,,,,
1687,36755,Azazyl,PC,14h 48m,NR,100% Completed!,11313658,Completed,First,,"April 04, 2020",14h 48m 07s,,,,
1688,36755,MrKirk,Nintendo Switch,14h 53m,NR,,10348495,Completed,First,,"November 02, 2019",14h 53m 33s,,,,
1689,36755,thelta,PC,14h 56m,80%,,4247314,Completed,First,,"March 28, 2017",14h 56m,,,,
1690,36755,Chipzilla,Xbox One,15h,NR,,9533949,Completed,First,,"September 03, 2019",15h,,,,
1691,36755,Hahnsoulo,Xbox One,15h,NR,,3763421,Completed,First,,,15h,,,,
1692,36755,Karolekk2762,PC,15h,NR,,11746657,Completed,First,,"May 15, 2020",15h,,,,
1693,36755,Nykkolas,PC,15h,NR,,4374174,Completed,First,,"May 02, 2017",15h,,,,
1694,36755,SPYDOR,PC,15h,NR,100% explored in all areas. Normal difficulty. No guides used.,8456962,Completed,First,,"March 13, 2019",15h,,,,
1695,36755,astralmoon,PC,15h,NR,,11004042,Completed,First,,"February 17, 2020",15h,,,,
1696,36755,feelthesarcasm,Nintendo Switch,15h,80%,,9703803,Completed,First,,November 2019,15h,,,,
1697,36755,kircherboyswag,Nintendo Switch,15h,80%,,11335291,Completed,First,,"March 10, 2020",15h,,,,
1698,36755,matthewpage,PC,15h,NR,,11700669,Completed,First,,"May 10, 2020",15h,,,,
1699,36755,sandysingh,PC,15h,100%,,10480115,Completed,First,,"April 23, 2019",15h,,,,
1700,36755,,PC,15h 02m,NR,,9238602,Completed,First,,,15h 02m 58s,,,,
1701,36755,CamReyn,Nintendo Switch,15h 07m,NR,,11150123,Completed,First,,"March 14, 2020",15h 07m 54s,,,,
1702,36755,poboxy,PC,15h 12m,NR,,10427316,Completed,Replay,,"November 15, 2019",15h 12m 41s,,,,
1703,36755,Kihvel1,PC,15h 20m,90%,,8839848,Replay Completed,Replay,,"June 29, 2019",15h 20m,,,,
1704,36755,LeonRez,PC,15h 28m,60%,,11294352,Completed,First,8h 20m,"March 30, 2020",15h 28m,,10h 25m,,
1705,36755,,PC,15h 30m,NR,,10695178,Completed,First,,,15h 30m,,,,
1706,36755,CelesteOwl,Nintendo Switch,15h 30m,100%,"100% world visit, all collectables obtained.",11712287,Completed,First,,"May 11, 2020",15h 30m,,,,
1707,36755,,PC,15h 42m,NR,,5182246,Completed,First,,,15h 42m,,,,
1708,36755,CookiesAndCake,PC,15h 42m,NR,,9339653,Completed,First,,,15h 42m,,,,
1709,36755,,PC,15h 53m,NR,,9242821,Completed,First,12h,,15h 53m,,,,
1710,36755,,PC,15h 55m,NR,,9037000,Completed,First,,,15h 55m 59s,,,,
1711,36755,,PC,16h,NR,"All energy, life, and ability cells.",3109021,Completed,First,,,16h,,,,
1712,36755,CthulhuTheBeast,PC,16h,90%,I was taking mu time mostly,11378004,Completed,First,,"April 07, 2020",16h,,,,
1713,36755,Cutui,PC,16h,NR,,4810854,Completed,First,8h,,16h,,,,
1714,36755,Ultraforce,PC,16h,NR,,11059230,Completed,First,,,16h,,,,
1715,36755,rockass14,Nintendo Switch,16h,100%,,11273832,Completed,First,,"March 28, 2020",16h,,,,
1716,36755,scienceguy121,PC,16h,NR,,10872809,Completed,First,,"January 25, 2020",16h,,,,
1717,36755,mx3swish,Nintendo Switch,16h 35m,NR,,10348517,Completed,First,,"November 01, 2019",16h 35m,,,,
1718,36755,Link44444,PC,16h 44m,NR,Ability Tree 100% Hard Mode,11434620,Completed,First,,"April 13, 2020",16h 44m 03s,,,,
1719,36755,J0ch3n,PC,17h,100%,,2985242,Completed,First,,"May 22, 2016",17h,,,,
1720,36755,pawq,PC,17h,NR,,11066742,Completed,First,,"February 28, 2020",17h,,,,
1721,36755,senoctar,PC,17h,100%,,8020208,Completed,First,,"January 11, 2019",17h,,,,
1722,36755,thepunkface,PC,17h,80%,not a hard 100 Percent. played on hard,11385259,Completed,First,,"March 24, 2020",17h,,,,
1723,36755,Private,Xbox One,17h 08m,100%,100% Completion,4587033,Completed,First,,"December 25, 2018",17h 08m,,,,
1724,36755,,Nintendo Switch,17h 25m,NR,,11335237,Completed,First,,,17h 25m,,,,
1725,36755,fonz,PC,17h 39m,NR,,4706186,Completed,First,,,17h 39m,,,,
1726,36755,JLP101,PC,17h 42m,100%,,10878565,Completed,First,,"May 12, 2016",17h 42m,,,,
1727,36755,Therkelsen,PC,17h 55m,NR,,7053114,Completed,First,,,17h 55m,,,,
1728,36755,,PC,18h,NR,,3785058,Completed,First,,,18h,,,,
1729,36755,,PC,18h,NR,,9317453,Completed,First,10h,,18h,,13h,,
1730,36755,,PC,18h 04m,NR,,10978240,Completed,First,,,18h 04m,,,,
1731,36755,blavache,PC,18h 15m,NR,,10920668,Replay Completed,Replay,,"January 27, 2020",18h 15m,,,,
1732,36755,Beatles93,Xbox One,18h 17m,NR,100% Hard 1115/1250 GS,3670759,Completed,First,,"November 29, 2016",18h 17m,,,,
1733,36755,hda,PC,18h 24m,NR,,11200366,Completed,First,,"March 20, 2020",18h 24m,,,,
1734,36755,FabioAuditore,Xbox One,18h 30m,NR,,11365112,Completed,First,10h,"April 05, 2020",18h 30m,,13h,,
1735,36755,LuisHQ,PC,18h 30m,NR,,11089064,Completed,First,,"February 20, 2020",18h 30m,,,,
1736,36755,nosu,PC,18h 30m,100%,,4336616,Completed,First,,"April 01, 2018",18h 30m,,,,
1737,36755,johnheinrichs,PC,18h 42m,NR,,6211232,Completed,First,,"May 05, 2018",18h 42m,,,,
1738,36755,Sasukeyeah,PC,18h 54m,NR,,6591293,Completed,First,,"July 14, 2018",18h 54m 38s,,,,
1739,36755,giovanna_carvalho,PC,19h,NR,,11529779,Completed,First,,"April 22, 2020",19h,,,,
1740,36755,tale,PC,19h 16m,NR,,10607175,Completed,First,15h,"December 15, 2019",19h 16m,,,,
1741,36755,Respomar,PC,19h 47m,80%,"All collectibles, full map",7515450,Custom List 3 Completed,First,,August 2017,19h 47m,57m /,,,
1742,36755,,PC,20h,NR,,7843008,Completed,First,,,20h,,,,
1743,36755,,PC,20h,NR,,10928782,Completed,First,10h,,20h,,15h,,
1744,36755,Dredknot,PC,20h,NR,Second 100% Playthrough on Hard,11789316,Completed,First,,"May 23, 2017",20h,,12h 45m 11s,"One of my all time favorite games. I remember playing this game towards the end of 11th grade year. Once i was hooked i was completely engrossed into this game, its music and its art style. Did two playthroughs back to back, did a school project in english on its soundtrack and constantly tried to get people to play this game. When its sequel Ori and the Will of Wisps was annouced at E3 I was tramedously excited and played it day 1 as well as other Metroidvania games since.",
1745,36755,Fensh,PC,20h,NR,,11168516,Completed,First,,"September 15, 2019",20h,,,,
1746,36755,Private,PC,20h,NR,,6730385,Completed,First,,"February 06, 2019",20h,,,,
1747,36755,pokichara,PC,20h,NR,,6638722,Completed,First,,"July 22, 2018",20h,,,,
1748,36755,Private,Xbox One,20h 02m,NR,,5964549,Completed,First,,"February 20, 2018",20h 02m,,,,
1749,36755,Private,PC,20h 06m,NR,,8444326,Completed,First,,"August 13, 2017",20h 06m,,,,
1750,36755,alojz0,PC,20h 10m,NR,,8671707,Completed,First,,,20h 10m,,,,
1751,36755,,PC,21h,NR,,9326453,Completed,First,,,21h,,,,
1752,36755,Ryuzakiira,Xbox One,21h,90%,,7435526,Completed,First,,"March 18, 2017",21h,,,,
1753,36755,Wynter,PC,21h,NR,,6546457,Completed,First,,"July 07, 2018",21h,,,,
