,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Speedrun,Personal Notes,Progress,Co-Op,Vs.,Retired Notes,100% Speedrun
1838,42833,Private,Nintendo Switch,27h 06m,NR,628 moons,5224577,Completed,First,"October 29, 2017",,27h 06m 30s,,,,,,,,
1839,42833,Private,Nintendo Switch,27h 12m,NR,,8528399,Completed,First,"March 27, 2019",13h 26m 59s,27h 12m 34s,52h 51m 57s,,,,,,,
1840,42833,,Nintendo Switch,27h 20m,NR,,9050475,Completed,First,,12h 30m,27h 20m,65h,,,,,,,
1841,42833,,Nintendo Switch,27h 30m,NR,,5510796,Completed,First,,11h,27h 30m,55h,,,,,,,
1842,42833,G_Man,Nintendo Switch,27h 30m,90%,,5235982,Completed,First,"December 28, 2017",,27h 30m,,,,,,,,
1843,42833,knalb,Nintendo Switch,27h 41m,100%,584 power moons + completed darkest side of the moon,5252262,Completed,First,"March 30, 2018",,27h 41m 11s,,,,,,,,
1844,42833,,Nintendo Switch,28h,NR,I played the main story as well as getting the majority of the moons and playing lots of luigis balloon world,10352928,Completed,First,,,28h,,,,,,,,
1845,42833,Foki,Nintendo Switch,28h,100%,,11882429,Completed,First,"November 01, 2017",,28h,,,,,,,,
1846,42833,Gaming_Gott,Nintendo Switch,28h,NR,,10143852,Completed,First,"April 11, 2019",,28h,,,,,,,,
1847,42833,Jonny,Nintendo Switch,28h,70%,,8549546,Completed,First,,,28h,,,,,,,,
1848,42833,SuperTails999,Nintendo Switch,28h,100%,"all moons&999 moons, all costumes, all purple coins, hard mode bowser defeated, dark and darker side completed.Estimated",9102854,Completed Retired,First,"June 30, 2019",12h,28h,120h,2h 49m 47s,,,,,,
1849,42833,Private,Nintendo Switch,28h,NR,Everything done. All moons.,5296733,Completed,First,"November 10, 2017",,28h,50h,,,,,,,
1850,42833,bekman24,Nintendo Switch,28h,100%,,7600401,Completed,First,"October 01, 2018",,28h,,,,,,,,
1851,42833,hikle00,Nintendo Switch,28h,NR,,10778752,Completed,First,"August 21, 2018",15h,28h,55h,,,,,,,
1852,42833,koixl,Nintendo Switch,28h,90%,,6541320,Completed,First,"July 07, 2018",,28h,,,,,,,,
1853,42833,Dunnington,Nintendo Switch,28h 18m,100%,Darkest Side complete. 617 moons,5222452,Completed,First,"November 05, 2017",10h 21m,28h 18m,,,,,,1h 25m,,
1854,42833,abeernae,Nintendo Switch,28h 28m,90%,"All kingdoms, 520 moons, dark side of the moon (not darkest)",5226818,Completed,First,"November 24, 2018",,28h 28m 03s,,,,,,,,
1855,42833,Sparell,Nintendo Switch,28h 29m,NR,,5849375,Completed,First,"October 28, 2017",,28h 29m,,,,,,,,
1856,42833,fadedmaps,Nintendo Switch,28h 30m,NR,"503 Moons, beat hardest level.",8357252,Completed,First,"January 08, 2018",,28h 30m,,,,,,,,
1857,42833,Private,Nintendo Switch,28h 30m,NR,,5223360,Completed,First,"November 08, 2017",14h 10m,28h 30m,,,,,,,,
1858,42833,DecBek,Nintendo Switch,28h 40m,NR,,10986716,Completed,First,"March 05, 2020",,28h 40m,,,,,,,,
1859,42833,jeal,Nintendo Switch,28h 47m,NR,,5340866,Completed,First,"November 13, 2017",,28h 47m 13s,,,,,,,,
1860,42833,Private,Nintendo Switch,28h 49m,90%,"Insert Date - Gold Star File (All Moons, Purple Coins, Outfits, Souvenirs, Captures, & Music) + Balloon World Rank 50",5376094,Playing Custom List 2 Completed,First,"November 24, 2017",11h 10m,28h 49m,,,,50h 41m 25s /,,,,
1861,42833,Salsao,Nintendo Switch,28h 52m,100%,"602 moons, darker side done",11212782,Completed,First,"March 21, 2020",8h 26m,28h 52m,,,,,,,,
1862,42833,Jaylabmayer,Nintendo Switch,28h 54m,NR,,10401235,Completed,First,"February 18, 2019",12h 30m,28h 54m 36s,61h 35m 25s,,,,,,,
1863,42833,,Nintendo Switch,29h,NR,,5283136,Completed,First,,,29h,,,,,,,,
1864,42833,robogiraffe,Nintendo Switch,29h,100%,Beat Darker Side of the Moon; Collected all purple currency; Got 701 moons,5238203,Completed,First,"November 11, 2017",12h 45m,29h,,,,,,,,
1865,42833,dmsanchez,Nintendo Switch,29h 22m,90%,,9249219,Playing Replay Completed,Replay,"July 28, 2019",10h 23m,29h 22m,,,,,,,,
1866,42833,thausael,Nintendo Switch,29h 22m,100%,,10365691,Completed,First,"August 05, 2018",,29h 22m 10s,,,,,,,,
1867,42833,DhinCardoso,Nintendo Switch,29h 30m,80%,,8367202,Completed,First,"December 27, 2017",15h 16m,29h 30m,,,,,,,,
1868,42833,,Nintendo Switch,30h,NR,,5639478,Completed,First,,,30h,,,,,,,,
1869,42833,,Nintendo Switch,30h,NR,,6119643,Completed,First,,12h,30h,,,,,,,,
1870,42833,,Nintendo Switch,30h,NR,,6264453,Completed,First,,,30h,,,,,,,,
1871,42833,,Nintendo Switch,30h,NR,,6406796,Completed,First,,,30h,,,,,,,,
1872,42833,,Nintendo Switch,30h,NR,,7092830,Completed,First,,8h,30h,75h,,,,,,,
1873,42833,,Nintendo Switch,30h,NR,,8135540,Completed,First,,15h,30h,,,,,,,,
1874,42833,,Nintendo Switch,30h,NR,,8227518,Completed,First,,25h,30h,35h,,,,,,,
1875,42833,,Nintendo Switch,30h,NR,,8473149,Completed,First,,20h,30h,70h,,,,,,,
1876,42833,,Nintendo Switch,30h,NR,,9436004,Completed,First,,,30h,,,,,,,,
1877,42833,,Nintendo Switch,30h,NR,,9542584,Completed,First,,15h,30h,,,,,,,,
1878,42833,,Nintendo Switch,30h,NR,,10678114,Completed,First,,,30h,,,,,,,,
1879,42833,,Nintendo Switch,30h,NR,,11148378,Completed,First,,,30h,,,,,,,,
1880,42833,53rdturtle,Nintendo Switch,30h,NR,,5376071,Completed Retired,First,"November 24, 2017",9h,30h,60h,,,,,,,
1881,42833,9dbc9,Nintendo Switch,30h,100%,,8732170,Completed,First,"December 07, 2017",,30h,,,,,,,,
1882,42833,Allegro,Nintendo Switch,30h,NR,300 moons,6315164,Completed,First,"May 28, 2018",,30h,,,,,,,,
1883,42833,AlphaOmega247,Nintendo Switch,30h,100%,,8666870,Completed,First,"November 09, 2017",,30h,,,,,,,,
1884,42833,AmnionChorion,Nintendo Switch,30h,100%,,5677277,Completed,First,"January 16, 2018",,30h,,,,,,,,
1885,42833,Antrakos,Nintendo Switch,30h,NR,,6527791,Completed,First,"May 25, 2018",,30h,,,,,,,,
1886,42833,Berni017,Nintendo Switch,30h,NR,,8958259,Completed,First,"June 14, 2019",,30h,,,,,,,,
1887,42833,Private,Nintendo Switch,30h,NR,,5807751,Completed,First,"January 20, 2018",,30h,,,,,,,,
1888,42833,Bluziken,Nintendo Switch,30h,100%,,11089199,Completed,First,"March 03, 2020",15h,30h,,,,,,,,
1889,42833,BoTie,Nintendo Switch,30h,NR,,9332395,Completed,First,,20h,30h,,,,,,,,
1890,42833,Brujalosmares,Nintendo Switch,30h,NR,,10708189,Completed,First,,,30h,,,,,,,,
1891,42833,Caipi,Nintendo Switch,30h,NR,,10361518,Completed,First,"October 20, 2019",,30h,,,,,,,,
1892,42833,CurryMeniac,Nintendo Switch,30h,90%,,9578468,Completed,First,"September 28, 2019",,30h,,,,,,,,
1893,42833,D34dW4lk3r33,Nintendo Switch,30h,NR,,9090690,Completed,First,,,30h,,,,,,,,
1894,42833,DaemonXHUN,Nintendo Switch,30h,100%,,7210881,Completed,First,"October 08, 2018",,30h,,,,,,,,
1895,42833,DarkEnderKnight,Nintendo Switch,30h,100%,This was my best time with no knowledge of the route.,10644362,Completed,First,"April 23, 2018",,30h,,2h 16m,,,,,,
1896,42833,Darkbreather49,Nintendo Switch,30h,NR,,7812876,Completed,First,"December 24, 2018",,30h,,,,,,,,
1897,42833,DrewCola,Nintendo Switch,30h,100%,,6973502,Completed,First,"December 27, 2017",15h,30h,60h,,,,,,,
1898,42833,Exolent,Nintendo Switch,30h,NR,,9221437,Completed,First,,,30h,,,,,,,,
1899,42833,FreedomBeef,Nintendo Switch,30h,NR,,7561591,Completed,First,,,30h,,,,,,,,
1900,42833,Private,Nintendo Switch,30h,NR,,5289067,Completed,First,"November 08, 2017",,30h,,,,,,,,
1901,42833,IamLogan,Nintendo Switch,30h,NR,,6582528,Completed,First,"July 12, 2018",,30h,,,,,,,,
1902,42833,ImaginrSquirrel,Nintendo Switch,30h,NR,,7402513,Completed,First,"November 08, 2018",15h,30h,,,,,,,,
1903,42833,JetSethRadio,Nintendo Switch,30h,100%,,5636301,Completed,First,,,30h,,,,,,,,
1904,42833,Jobius,Nintendo Switch,30h,90%,,9191953,Completed,First,"July 20, 2019",,30h,,,,,,,,
1905,42833,Joy,Nintendo Switch,30h,NR,,8127107,Completed,First,"January 26, 2019",14h,30h,75h,,,,,,,
1906,42833,Jukka,Nintendo Switch,30h,100%,301 moons,8868077,Completed,First,"May 30, 2019",,30h,,,,,,,,
1907,42833,Kardock,Nintendo Switch,30h,90%,,8536746,Completed,First,"March 28, 2019",,30h,,,,,,,,
1908,42833,Kingly,Nintendo Switch,30h,NR,,11955373,Completed,First,,,30h,,,,,,,,
1909,42833,KinkyMong,Nintendo Switch,30h,NR,865 moons.,5257132,Completed,First,"November 17, 2017",,30h,,,,,,,,
1910,42833,Krowen,Nintendo Switch,30h,NR,,8264307,Completed,First,"February 14, 2019",,30h,,,,,,,,
1911,42833,LlamaBoombama,Nintendo Switch,30h,80%,,8657083,Completed,First,,,30h,,,,,,,,
1912,42833,Private,Nintendo Switch,30h,NR,,11506889,Completed Retired,First,"April 15, 2020",12h 35m,30h,,,,,,,,
1913,42833,Magrizzly,Nintendo Switch,30h,100%,,7209194,Completed,First,"February 22, 2018",,30h,,,,,,,,
1914,42833,Marxally,Nintendo Switch,30h,NR,,5340914,Completed,First,,12h 30m,30h,50h,,,,,,,
1915,42833,MattPhil,Nintendo Switch,30h,NR,,11297281,Completed,First,"January 03, 2019",13h,30h,,,,,,,,
1916,42833,Max18090,Nintendo Switch,30h,80%,,8239933,Completed,First,,,30h,,,,,,,,
1917,42833,Mishka8881_,Nintendo Switch,30h,NR,,10552559,Completed,First,,12h,30h,,,,,,,,
1918,42833,Moist_Wrist,Nintendo Switch,30h,90%,,8960601,Completed,First,"March 21, 2019",,30h,,,,,,,,
1919,42833,Mule_Kick,Nintendo Switch,30h,NR,,12037683,Completed,First,,,30h,,,,,,,,
1920,42833,Neiles,Nintendo Switch,30h,100%,,5938270,Completed,First,"November 15, 2017",12h,30h,75h,,,,,,,
1921,42833,Nerdus,Nintendo Switch,30h,90%,,7943220,Completed,First,January 2018,,30h,,,,,,,,
1922,42833,Nomber0neFox,Nintendo Switch,30h,NR,,11487352,Completed,First,"April 18, 2020",15h,30h,80h,,,,,,,
1923,42833,NurfHurder,Nintendo Switch,30h,80%,,7950830,Completed,First,"June 08, 2018",,30h,,,,,,,,
1924,42833,Private,Nintendo Switch,30h,NR,,10303319,Completed,First,"October 25, 2019",,30h,,,,,,,,
1925,42833,PaperyPip,Nintendo Switch,30h,NR,,6167785,Completed,First,"April 21, 2018",,30h,,,,,,,,
1926,42833,PrivateSloths,Nintendo Switch,30h,70%,,9675366,Completed,First,"December 12, 2018",15h,30h,79h,,,,,,,
1927,42833,Quezare_,Nintendo Switch,30h,100%,,5521799,Completed,First,,,30h,,,,,,,,
1928,42833,Retororando,Nintendo Switch,30h,80%,,7407850,Completed,First,"December 11, 2018",,30h,,,,,,,,
1929,42833,Sap1ing,Nintendo Switch,30h,NR,,8402496,Completed,First,"March 04, 2019",,30h,,,,,,,,
1930,42833,ShadowDragon013,Nintendo Switch,30h,NR,,9515161,Completed,First,,,30h,,,,,,,,
1931,42833,Silur,Nintendo Switch,30h,70%,537 moons,12032919,Completed,First,,,30h,,,,,,,,
1932,42833,Skyforger,Nintendo Switch,30h,100%,,5742372,Completed,First,"January 25, 2018",,30h,45h,,,,,,,
1933,42833,Private,Nintendo Switch,30h,NR,,10672205,Completed,First,"December 28, 2019",,30h,,,,,,,,
1934,42833,TheDarkNight265,Nintendo Switch,30h,90%,,5370587,Completed,First,"November 23, 2017",12h,30h,,,,,,,,
1935,42833,TheEvilSwineReturns,Nintendo Switch,30h,80%,,9339719,Completed,First,"August 10, 2019",25h,30h,80h,,,,,,,
1936,42833,TheHangedMan,Nintendo Switch,30h,100%,,7244820,Completed,First,"November 02, 2017",,30h,,,,,,,,
1937,42833,TheRedCap,Nintendo Switch,30h,NR,,6578850,Completed,First,"July 12, 2018",11h,30h,60h,,,,,,,
1938,42833,Tomodachi,Nintendo Switch,30h,NR,500+ moons,5284790,Completed,First,"November 24, 2017",,30h,,,,,,,,
1939,42833,VitorVex,Nintendo Switch,30h,NR,,11204412,Completed,First,,15h,30h,,,,,,,,
1940,42833,Private,Nintendo Switch,30h,100%,,8190045,Completed,First,"December 23, 2018",25h,30h,,,,,,,,
1941,42833,ainokaishin,Nintendo Switch,30h,NR,,10195803,Completed,First,,,30h,,,,,,,,
1942,42833,ali_almubairik,Nintendo Switch,30h,100%,,5349085,Completed,First,"November 27, 2017",,30h,,,,,,,,
1943,42833,ancientifrit,Nintendo Switch,30h,NR,,11490578,Completed,First,"April 19, 2020",,30h,,,,,,,,
1944,42833,astros75,Nintendo Switch,30h,NR,,6958463,Completed,First,"November 01, 2017",,30h,,,,,,,,
1945,42833,beanocorn,Nintendo Switch,30h,100%,,7714275,Playing Completed,First,"January 06, 2019",,30h,,,,40h /,,,,
1946,42833,ben_the_bot,Nintendo Switch,30h,90%,,10936424,Completed,First,"February 04, 2020",25h,30h,,,,,,,,
1947,42833,Private,Nintendo Switch,30h,NR,,9340728,Completed,First,,,30h,,,,,,,,
1948,42833,chocletychip,Nintendo Switch,30h,100%,,5623115,Completed,First,"December 20, 2017",,30h,,,,,,,,
1949,42833,coopdawgIDH,Nintendo Switch,30h,90%,,11047403,Completed,First,"February 24, 2020",,30h,,,,,,,,
1950,42833,cyniford,Nintendo Switch,30h,100%,,6113357,Completed,First,"December 28, 2017",12h,30h,77h,,,,,,,
1951,42833,deanzel,Nintendo Switch,30h,100%,,6327415,Completed Retired,First,"May 30, 2018",,30h,45h,,,,,,,
1952,42833,durrukoyun,Nintendo Switch,30h,NR,,5582033,Completed,First,"March 26, 2018",,30h,,,,,,,,
1953,42833,el_gasho,Nintendo Switch,30h,NR,,8525006,Completed,First,"March 26, 2019",,30h,,,,,,,,
1954,42833,Private,Nintendo Switch,30h,90%,,10328319,Completed,First,,,30h,,,,,,,,
1955,42833,galaxy435,Nintendo Switch,30h,NR,,10695172,Completed,First,"December 31, 2019",15h 30m,30h,60h,,,,,,,
1956,42833,gavboi,Nintendo Switch,30h,NR,,11901833,Completed,First,"November 15, 2017",20h,30h,,,,,,,,
1957,42833,gdo22,Nintendo Switch,30h,NR,"I mean, I beat the last level. (Spoilers) the one where Cappy starts getting all emotional as you climb the tower.",7801384,Completed,First,,,30h,,,,,,,,
1958,42833,ghostofpq,Nintendo Switch,30h,100%,"All moons, all unlockables",5677340,Completed,First,"January 17, 2018",10h,30h,45h,,,,,,,
1959,42833,gisligardars,Nintendo Switch,30h,90%,,11646101,Completed,First,,,30h,,,,,,,,
1960,42833,Private,Nintendo Switch,30h,NR,,5754260,Completed,First,,,30h,,,,,,,,
1961,42833,idanlego1001,Nintendo Switch,30h,NR,,7306404,Completed,First,"February 23, 2018",12h,30h,75h,,,,,,,
1962,42833,ikari88,Nintendo Switch,30h,100%,,6533275,Completed,First,"August 14, 2018",,30h,,,,,,,,
1963,42833,iteddeck,Nintendo Switch,30h,100%,,11710559,Completed,First,"December 01, 2018",,30h,,,,,,,,
1964,42833,Private,Nintendo Switch,30h,90%,,11357606,Backlog Custom List Custom List 3 Completed,First,2020,,30h,,,,,,,,
1965,42833,Private,Nintendo Switch,30h,NR,,4062383,Completed Retired,First,"July 25, 2019",,30h,,,,,,,,
1966,42833,krispyjon,Nintendo Switch,30h,NR,,11845628,Completed,First,"March 29, 2020",,30h,,,,,,,,
1967,42833,mickeyc22,Nintendo Switch,30h,90%,,7373775,Completed,First,,,30h,,,,,,,,
1968,42833,mightyelk22,Nintendo Switch,30h,NR,,9600622,Completed,First,,15h,30h,,,,,,,,
1969,42833,molemelester,Nintendo Switch,30h,90%,,5724559,Completed,First,"November 05, 2017",,30h,,,,,,,,
1970,42833,muegge,Nintendo Switch,30h,NR,,8933379,Completed,First,,,30h,,,,,,,,
1971,42833,nochianand,Nintendo Switch,30h,NR,,9200035,Completed,First,December 2018,,30h,,,,,,,,
1972,42833,Private,Nintendo Switch,30h,NR,,7730779,Completed,First,"December 13, 2018",,30h,,,,,,,,
1973,42833,notorious_roy,Nintendo Switch,30h,100%,530 moons,5224031,Completed,First,"November 11, 2017",,30h,,,,,,,,
1974,42833,prhewson,Nintendo Switch,30h,NR,,5934135,Completed,First,"November 05, 2018",,30h,,,,,,,,
1975,42833,scrummer,Nintendo Switch,30h,100%,,8832564,Completed,First,,12h,30h,60h,,,,,,,
1976,42833,sever777,Nintendo Switch,30h,NR,"Complete main story and collected all purple coins. Collected a few extra stars, but did not go for 100%",7223647,Completed,First,,,30h,,,,,,,,
1977,42833,voltnor,Nintendo Switch,30h,100%,,5168470,Completed,First,"November 19, 2017",,30h,,,,,,,,
1978,42833,ygaitonde,Nintendo Switch,30h,NR,,8365444,Completed,First,"February 26, 2019",,30h,,,,,,,,
1979,42833,zeromojo,Nintendo Switch,30h,NR,,5397271,Completed,First,,,30h,,,,,,,,
1980,42833,,Nintendo Switch,30h 02m,NR,,9193937,Completed,First,,,30h 02m 10s,,,,,,,,
1981,42833,pepperonnii,Nintendo Switch,30h 14m,NR,,8954500,Completed,Replay,"June 13, 2019",,30h 14m 32s,,,,,,,,
1982,42833,,Nintendo Switch,30h 16m,NR,"did not go exclusively main story, I tried to discover as much as I could for every level before moving on, no backtrack",5236433,Completed,First,,,30h 16m 24s,,,,,,,,
1983,42833,,Nintendo Switch,30h 27m,NR,"Storyline complete, all moons found, and all purple coins for each kingdom found and every outfit unlocked.",5226951,Completed,First,,11h 24m,30h 27m,37h 43m,,,,,,,
1984,42833,Nicholas4Tech,Nintendo Switch,30h 30m,NR,,7798298,Completed,First,"November 02, 2017",,30h 30m,,,,,,,,
1985,42833,Perch_Slayer,Nintendo Switch,30h 30m,NR,,6853978,Completed,First,"August 16, 2018",,30h 30m,,,,,,,,
1986,42833,crimsonx,Nintendo Switch,30h 30m,NR,,11589648,Completed,First,"April 28, 2020",,30h 30m,,4h,,,,,,
1987,42833,Deuteros,Nintendo Switch,30h 34m,90%,,5256733,Completed,First,"November 27, 2017",,30h 34m 11s,,,,,,,,
1988,42833,Boombizzle,Nintendo Switch,31h,100%,,11342412,Completed,First,"November 19, 2017",,31h,70h,,,,,,,
1989,42833,Naevyah,Nintendo Switch,31h,NR,,10795970,Completed,First,"January 11, 2020",,31h,,,,,,,,
1990,42833,RonbleBronble,Nintendo Switch,31h,80%,"I've got a ways to go to full completion, but I will likely try for it someday",8705869,Completed,First,August 2018,,31h,,,,,30m,,,
1991,42833,fatvegeta,Nintendo Switch,31h,NR,,9407664,Completed,First,"February 04, 2019",,31h,,,"i want to go back to this game again. its a great first playthrough, and Id love to see how it holds up on a second, more detailed playthrough",,,,,
1992,42833,TheAstropath,Nintendo Switch,31h 05m,NR,,7451818,Completed,First,"November 15, 2017",,31h 05m,,,,,,,,
1993,42833,,Nintendo Switch,31h 21m,NR,,5530490,Completed,First,,,31h 21m,,,,,,,,
1994,42833,,Nintendo Switch,31h 28m,NR,,10434441,Completed,Replay,,,31h 28m 24s,,,,,,,,
1995,42833,Viboras,Nintendo Switch,31h 55m,80%,,5473298,Completed,First,"December 16, 2017",,31h 55m,,,,,,,,
1996,42833,,Nintendo Switch,32h,NR,,5570083,Completed,First,,,32h,,,,,,,,
1997,42833,NemurinoKorogu,Nintendo Switch,32h,NR,,10494216,Completed,First,"June 20, 2019",,32h,,,,,,,,
1998,42833,Pat_B_514,Nintendo Switch,32h,NR,,11106631,Completed,First,2018,,32h,,,,,,,,
1999,42833,ZapNight,Nintendo Switch,32h,90%,,10904863,Completed,First,"November 13, 2019",,32h,,,,,,,,
2000,42833,freundo,Nintendo Switch,32h,NR,,7950372,Completed,First,"January 25, 2018",,32h,,,,,,,,
2001,42833,stoke1863,Nintendo Switch,32h,100%,,6166237,Completed,First,,,32h,,,,,,,,
2002,42833,videtonator,Nintendo Switch,32h 20m,NR,,5218510,Completed,First,"June 08, 2018",,32h 20m,,,,,,,,
2003,42833,FieryOne,Nintendo Switch,32h 25m,80%,,6313760,Completed,First,,,32h 25m,,,,,,,,
2004,42833,Leanest,Nintendo Switch,32h 25m,90%,,10568693,Completed,First,"December 10, 2019",,32h 25m,,,,,,,,
2005,42833,Mr_Dugs,Nintendo Switch,32h 30m,NR,,11202604,Completed,First,"September 20, 2019",,32h 30m,,,,,,,,
2006,42833,Tharif,Nintendo Switch,32h 30m,NR,,10733216,Completed,First,October 2018,,32h 30m,,,,,,,,
2007,42833,santiagoqrg,Nintendo Switch,32h 30m,90%,,5773990,Custom List Completed,First,"January 17, 2018",,32h 30m,,,,,,,,
2008,42833,ShempGD,Nintendo Switch,32h 43m,90%,,11262350,Completed,First,,,32h 43m,,,,,,,,
2009,42833,,Nintendo Switch,32h 55m,NR,,5234238,Completed,First,,15h 32m,32h 55m,44h 12m,,,,,,,
2010,42833,RedDispute,Nintendo Switch,33h,NR,,5277251,Completed,First,"June 11, 2018",,33h,,,,,,,,
2011,42833,lvsanchez,Nintendo Switch,33h,NR,,5359517,Completed,First,"November 17, 2017",,33h,,,,,,,,
2012,42833,nooodisaster,Nintendo Switch,33h,90%,"Getting every single Moon, every single purple coin. Really playing this game to death",5268648,Completed,First,"November 08, 2017",12h,33h,,,Beat Darker Side on 2/26/18,,,,,
2013,42833,thomazoPL,Nintendo Switch,33h,NR,,5836372,Completed,First,"February 13, 2018",,33h,,,,,,,,
2014,42833,JacobEDJ,Nintendo Switch,33h 42m,NR,,8603454,Completed,First,"April 12, 2019",10h 30m 54s,33h 42m 28s,84h 52m 34s,,,,,,,
2015,42833,,Nintendo Switch,34h,NR,,11710375,Completed,First,,,34h,,,,,,,,
2016,42833,Dysun,Nintendo Switch,34h,100%,,5224990,Completed,First,"November 24, 2017",,34h,,,,,,,,
2017,42833,brenDANG,Nintendo Switch,34h,NR,,6390866,Completed,First,"June 12, 2018",,34h,,,,,,,,
2018,42833,,Nintendo Switch,35h,NR,"503 moons, all missions complete",5285638,Completed,First,,10h,35h,,,,,,,,
2019,42833,,Nintendo Switch,35h,NR,,5387769,Completed,First,,,35h,,,,,,,,
2020,42833,,Nintendo Switch,35h,NR,,6250607,Completed,First,,10h,35h,105h,,,,,,,
2021,42833,,Nintendo Switch,35h,NR,,6404495,Completed,First,,25h,35h,80h,,,,,,,
2022,42833,,Nintendo Switch,35h,NR,,7616495,Completed,First,,,35h,95h,,,,,,,
2023,42833,,Nintendo Switch,35h,NR,,7674561,Completed,First,,25h,35h,60h,,,,,,,
2024,42833,,Nintendo Switch,35h,NR,,8395358,Completed,First,,,35h,,,,,,,,
2025,42833,,Nintendo Switch,35h,NR,,10249207,Completed,First,,,35h,,,,,,,,
2026,42833,,Nintendo Switch,35h,NR,,11901407,Completed,First,,15h,35h,160h,,,,,,,
2027,42833,AmateurDan,Nintendo Switch,35h,90%,~670 Moons,5273070,Completed,First,"December 16, 2017",,35h,,,"Actually started on Oct 30 or 31.
Will probably intermittently return to this game, but this is the bulk of the playthrough.",,,,,
2028,42833,Bezbot,Nintendo Switch,35h,NR,"558 Moons, 39 Hats, 38 suits, Darker Side Completed, 31 Souvenirs, 79 CDs, and 50 captures.",5440669,Completed,First,"December 09, 2017",,35h,,,,,,,,
2029,42833,Private,Nintendo Switch,35h,NR,,11627008,Completed,First,,,35h,,,,,,,,
2030,42833,Blakey101,Nintendo Switch,35h,90%,,5257175,Completed,First,"February 08, 2018",,35h,,,,,,,,
2031,42833,Private,Nintendo Switch,35h,NR,,6374110,Completed,First,"June 09, 2018",25h,35h,,,,,,,,
2032,42833,Calva,Nintendo Switch,35h,NR,,5980368,Completed,First,"January 26, 2018",,35h,,,,,,,,
